106M_1 - polyg	0.0	0.0	0.0008914244862481122	0.0012368939504230477	0.0015461174380288097	0.0018530755520989983	0.002173625907382627	0.002444338044883642	0.002725244363294737	0.0036526882887584653	0.005515731484413987	0.007550716531419524	0.009438452298612794	0.011378971269184924	0.013302953012947368	0.015337258447892235	0.020843475363456813	0.027891278969979054	0.03101115140317067	0.03396293312002274	0.04690773057699597	0.10000038398081428	0.15105895848704126	0.1660224303015639	0.17549508974056388	0.1863956141190357	0.20003293626583368	0.21547757341931212	0.23081392571779008	0.24634056939325627	0.26217666309368176	0.2797192626784547	0.3002768479017221	0.32419013094323434	0.35266519667333074	0.37190750602184425
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
106M_2 - illumina_universal_adapter	0.07446056274076036	0.07613920453062022	0.09611866642760934	0.09711429809649383	0.10501592098857367	0.11360055400162887	0.117720135776069	0.11984732152597238	0.12131868163732727	0.12641010865852836	0.13711920897324426	0.15079436285808634	0.16541304482049465	0.17649276024563038	0.1860564877007604	0.19636325767555846	0.20828161438356335	0.22173408204985856	0.23748839576564987	0.2560612872344015	0.278120362037047	0.30491406752904077	0.33822049539845433	0.3801738540531514	0.43311087629507583	0.50200972046865	0.5933611348279988	0.716473086156086	0.8829803063942627	1.108526105955077	1.412869299353153	1.8210384130215664	2.3612590950641463	3.0663280643048028	3.966288251497602	4.5996540706649975
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
106M_2 - polya	0.0004949841175227764	0.00158349610136577	0.007407771461324846	0.026255679277295097	0.05733660418536143	0.08815587845006903	0.12209797013356449	0.15734378428678242	0.19390917852447181	0.312602065696716	0.5092693365007485	0.6962775076238031	0.8769367428760599	1.0573091818387135	1.2376050511758643	1.4183857104496276	1.598218763973461	1.7778810083327123	1.9579068451444226	2.1381116464654437	2.3181857357334623	2.499329987459685	2.681156343157469	2.861022018060215	3.0394756856382377	3.2179923306005493	3.3981515979135053	3.5794775325972807	3.761213952965703	3.941471537490103	4.1218972127308415	4.302063729239111	4.4808975264964035	4.6600622948272425	4.837927871435431	4.946152014425083
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
106M_2 - polyg	0.06385521653397373	0.06550214309433555	0.06570942477284052	0.06587819510124074	0.06601525020014291	0.0661523052990451	0.06630295263916074	0.06646492684695424	0.06657479746342954	0.0669800727889436	0.06743360057076539	0.06767418324024328	0.06787897300785911	0.06814107672592495	0.06856855271208764	0.06923774405449602	0.07016246953171704	0.0713377453219725	0.07278282710031474	0.07436496397755916	0.07611088736142554	0.07797664900532375	0.12649415401669814	0.19418736639464024	0.21307808977043283	0.22279246456567847	0.23331444502635595	0.2477197288017133	0.2646108069576554	0.27885751458552255	0.2930960668686617	0.3080457199046173	0.32445132851188596	0.34335088684446735	0.364827987185824	0.37905475952657813
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
107M_1 - illumina_universal_adapter	0.12231508877615994	0.12432657889818964	0.14783131134357816	0.14893482983406633	0.15790144607430695	0.16723061676113518	0.17171233936618296	0.17401133622136666	0.1754858652388293	0.17983820981395776	0.18627413259641412	0.19360703410590901	0.2047527822618493	0.21805335110237692	0.22984831483002005	0.24197010606461627	0.25549391542735755	0.2712338520574912	0.28963407157733806	0.3112854426039316	0.33703758981414383	0.36884999843562516	0.40881702817819665	0.4591550177112603	0.5233863473199721	0.6085380198058314	0.7220505403012563	0.8742060797526767	1.0793850484660248	1.3563937692217278	1.728199590556588	2.22275070375729	2.8693780806557863	3.6979951056206715	4.7390060384870045	5.464513635852428
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
107M_1 - polya	0.006734211018103622	0.008642114155394006	0.01067580148843927	0.013237993845664695	0.016004189142223662	0.019122368784886618	0.02246252053770524	0.025508823497079693	0.028562525526792667	0.03646029320613133	0.04906048718861541	0.060927539001556764	0.07235529743839955	0.08377967344308761	0.09532941083951121	0.10667366548253354	0.11828893750195549	0.13019763551080218	0.14196871081135246	0.1538941095789633	0.16604465148687492	0.17856007326348047	0.190251027202365	0.20172233445320026	0.2131018932318378	0.22423474586518805	0.23531411379009132	0.24646345578019604	0.2581205853975331	0.2696954796331076	0.2810475561504878	0.2920846436734566	0.3030955173472261	0.3139036564937201	0.32434057371122993	0.33055135335338554
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
107M_1 - polyg	0.0	0.0	0.000669087360612085	0.0010242427368611538	0.0013054074097249998	0.0015981991931208095	0.0019057891171936636	0.0021954098704443925	0.002451206302147591	0.0034883445615987397	0.00534255158843242	0.007299077187947379	0.009059421722486662	0.010961617005515902	0.012838655449394165	0.014885238305029422	0.017690965777397066	0.020518890460780276	0.022644749070042557	0.024913304035833486	0.03247177148964849	0.0984661938590253	0.17029002664510928	0.18763661854875055	0.1972146094009628	0.20909688215860056	0.22531944957681543	0.24375560743830657	0.26135440193948656	0.2780674220201407	0.2946299238699083	0.31269443699839583	0.3335629863831738	0.35775244993789007	0.38579746334500553	0.4048380195521491
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
107M_2 - illumina_universal_adapter	0.09268181207037826	0.09465736385076372	0.11804793921092932	0.11913877358083717	0.12807685054977205	0.13738910907582652	0.14190148497227675	0.14422267903847602	0.14581982122154846	0.15183843643691214	0.16468470235865448	0.18054661794836888	0.19685226635638492	0.2092592389020287	0.21987944166192422	0.23145370169146978	0.24494981739094407	0.26060709583529584	0.278902671360355	0.3003749848847563	0.32592482037171233	0.3574784729333551	0.3971322048975926	0.44685839701466534	0.5098532362688053	0.5931625402403725	0.7044730974030531	0.8545275122803426	1.057042181465794	1.3302932314995757	1.6971856473256377	2.1856001829895795	2.8252422032824813	3.6471150813348094	4.68193870018206	5.403516756991698
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
107M_2 - polya	0.00045662834089165984	0.001541120650509352	0.007031230841692874	0.025613467491867364	0.057642985977281895	0.0888554356953139	0.12295880789561138	0.15824814537016915	0.19487565756595107	0.3127682162997715	0.5096862286811643	0.6969860838285074	0.8775092361538027	1.0567109145166378	1.2367250108026429	1.416622201777299	1.596762505063078	1.7767937249118664	1.9576346144576988	2.138675490304681	2.319011129047397	2.500040589185857	2.6810148733997927	2.8605628282544706	3.0387263113478062	3.2164016672008087	3.3950334057455684	3.5764260545366446	3.7583831466935456	3.9389014367726185	4.117881777231327	4.297107766825275	4.474565167206306	4.651254332684188	4.82698331023414	4.934101765545024
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
107M_2 - polyg	0.06545851827485813	0.06713282219146088	0.0673664214121485	0.06755774023090173	0.0677131207080107	0.06783784789371722	0.06797103115981062	0.06812112658667778	0.06823422666185233	0.06865639647516744	0.06907750927843422	0.06933541973023413	0.06953857706152898	0.06981255406606399	0.07022542219095351	0.0708475783054184	0.07174075179628288	0.07283665981442286	0.07418582744014998	0.07563837064860673	0.07725707583666573	0.07906583143141992	0.14120893198859105	0.22099437586093468	0.24117650292030737	0.25171764132858554	0.26368384068406303	0.2807579353972371	0.30080391956238095	0.31691423251346	0.33284760198244345	0.3495418072842368	0.36819655482372876	0.38934056102710934	0.4136410106369035	0.42966507156803635
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
109M_1 - illumina_universal_adapter	0.07985646143339148	0.08162764243157848	0.10230071265375877	0.10344683401396575	0.11396134493964369	0.12536573493826061	0.1305098792659248	0.1329125527628601	0.13460010657106006	0.13885908925701532	0.14493857154038067	0.1515348269721275	0.16102008017488803	0.17209103355701819	0.18312853606315352	0.1949188977078645	0.20776167537425846	0.22210695488741958	0.23863576177401144	0.25805399528900164	0.28034107027793176	0.3069776168609569	0.3394835056089185	0.37981947248397413	0.43136234053206196	0.4990664846881832	0.5887414215121296	0.709611444488164	0.8739390872413855	1.0981611667494002	1.403661798777971	1.813779831051633	2.3588558513837623	3.068854125232789	3.971519366663415	4.605523039826913
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
109M_1 - polya	0.006634423738971665	0.008620033429433125	0.010928358301767643	0.013550821208284238	0.01632231205593158	0.019363983055844736	0.022783048554160936	0.02575931880293038	0.02869377545670631	0.03652707001418446	0.0489043229896506	0.06060591115575993	0.07198092442353525	0.08342434044414615	0.09483366230268539	0.10628801418660228	0.11781741611281522	0.1296343669153682	0.14132501921817153	0.1531361804460331	0.16504383458541821	0.17728599748475146	0.1884039107504897	0.19939531108778602	0.21037320241746907	0.2214276447902941	0.23243812928120286	0.2433915757399666	0.2548894566484153	0.2661774118671271	0.277038010702136	0.28755059176958353	0.2983406435648341	0.30903120044686944	0.31920305432229273	0.3251264325176823
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
109M_1 - polyg	0.0	0.0	0.0005939674776002427	0.0009649291152350513	0.0012812114363398737	0.0016092873355197912	0.0019630946777726434	0.0022718719946478597	0.0025742164507548426	0.0037003959425802846	0.0058841377447033435	0.008051154108828996	0.010046413090442807	0.012069762230744572	0.014164087268189181	0.01646555042237092	0.0325980930856396	0.05388421493903256	0.06102061624661872	0.06550110377169348	0.0799199323263047	0.11975585149097631	0.15741403285690853	0.17328540137298692	0.18410718861469416	0.1958563799504884	0.21018021659442207	0.22587403815329724	0.24282955813751528	0.26107508113445643	0.2803318498441639	0.30215275685608944	0.32825473270927435	0.3594708328732051	0.39744551098893444	0.4229252147771389
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
109M_2 - illumina_universal_adapter	0.061393078885099456	0.06315139416175	0.08370116788587248	0.08483549566800434	0.09523850367369957	0.10660322436424573	0.11171091581422327	0.11411895002846541	0.11585153386204301	0.12106150779823546	0.13127110112349913	0.1441123777890472	0.15829104620831105	0.16957042427933197	0.18019751026845401	0.19179831694919433	0.20466511062912307	0.2189722218350593	0.23544248968866027	0.2547629437199733	0.2769288664977683	0.3034489783008885	0.33571835220127133	0.3756595558538497	0.4263200498332281	0.4926018884734928	0.5806373035163089	0.6999162655956668	0.8620934029940678	1.0828181505310863	1.3838788220574219	1.7883807524517237	2.326651449377138	3.0287896250821533	3.9231170212423785	4.55224501480094
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
109M_2 - polya	0.00046209383185145237	0.0016532452174360546	0.007679763613809637	0.026659919310483098	0.058462910805169015	0.09051571172635468	0.1255169071663141	0.16194619769682142	0.19931683018641358	0.3215849282360774	0.5236726059840615	0.7162276417882925	0.901507112063651	1.0852034553039474	1.2694995555965352	1.4541432447993	1.638518254850645	1.8223623394599184	2.006523564105066	2.190693151469212	2.374718213894765	2.5587089677295536	2.742562916058672	2.926062199330768	3.1074459291248844	3.288506514879743	3.4707597530210323	3.6543778297886482	3.838375874198975	4.020933815511986	4.204414443487854	4.3874932320944	4.56952882511303	4.750701128216564	4.931461299373547	5.041155298908237
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
109M_2 - polyg	0.06401661393507742	0.0653943182829408	0.06554441836753293	0.06569559059558641	0.06579851636787816	0.06589286499247891	0.06601401720361398	0.06613838584513317	0.0662413116174249	0.06662771212090349	0.06699459961338508	0.06720473973181404	0.06738829069240096	0.06761065324628958	0.06800949061392007	0.06859959837505937	0.06950877603030306	0.07063259680651349	0.07196762984461426	0.07348256855553328	0.07514503420673714	0.07697089452145414	0.11906024481323799	0.1838886857772665	0.20497453123207512	0.214806944487628	0.22531373598038407	0.23912701790801222	0.2550993823381519	0.2696670244052016	0.2848273473776979	0.3008162228171427	0.3181379870077655	0.33759203011436556	0.35999425331104706	0.3745919153950152
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
239M_1 - illumina_universal_adapter	0.13536028784019596	0.13793076528607856	0.16329977748766974	0.16451333143117386	0.17504405677171841	0.18640910044842204	0.19197368926253852	0.19485218001877697	0.19659481388277222	0.20160220384356026	0.20896159454180435	0.21734251647115052	0.2305012520741066	0.24605842165229602	0.259772876164747	0.2739383435604698	0.28992617679421984	0.30875901705497444	0.33093431046378285	0.3575631248536763	0.39002920770901633	0.4308797273603071	0.48249665340763404	0.5494827961662906	0.6371637335212764	0.7546795985885443	0.9128730148715579	1.1279286481339281	1.4201319035090312	1.8146520007809293	2.3428491347753493	3.04140593332237	3.940245010806411	5.073704394039264	6.468826171726337	7.424403705886655
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
239M_1 - polya	0.006311035485159026	0.008434754886291244	0.010495576674497943	0.013267696467700582	0.016289556782813366	0.019358590307620292	0.022939129419895038	0.02601833755855756	0.029026323400230897	0.03688852501592073	0.04998861784447273	0.06257184028916031	0.07475307299006215	0.08671767891232934	0.09899769786412009	0.11106867474942309	0.1233268645296691	0.1359015772973138	0.14827020788613784	0.16058130565843298	0.17306130202073106	0.18615621504586563	0.19809140708444117	0.20968047725894717	0.22131413074143863	0.23272264776825255	0.24388623409061533	0.2552394382166506	0.2670834287164842	0.278691553167847	0.289456849606008	0.2999564961260482	0.31062578120800804	0.32136610359397794	0.3314086324624329	0.3374401435560318
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
239M_1 - polyg	0.0	0.0	0.0005984522876883908	0.0009776878950334296	0.0012968007841408404	0.0016344129711675214	0.0019877495614255823	0.002299462731365285	0.00262227548005655	0.0036377019428452907	0.005754761596726571	0.007970422508517563	0.009926538270501193	0.01195498628734917	0.014014143138743135	0.016340059866132975	0.03239208566366291	0.05075541374322647	0.056243785449915554	0.0601310429216918	0.07509013019815125	0.13679805327448163	0.20142017075203467	0.2217279600358927	0.23411712484540717	0.24845371074688316	0.26702978075251826	0.288502655819332	0.3099747909142289	0.33222759638131905	0.35523942804203684	0.3819703585564446	0.4142507084606752	0.45388933910527457	0.5035518143274306	0.5376774691991083
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
239M_2 - illumina_universal_adapter	0.1026017310847523	0.10513336000500444	0.13040247599783156	0.13158920595935272	0.14202373495071707	0.1533434553475185	0.1588876949339238	0.16178283505828958	0.16361519051719328	0.17021611000074727	0.1845924693927497	0.20221952541512636	0.22056083933016596	0.23478346955645923	0.2471578349276383	0.2607185602743801	0.2766111221238459	0.29535738567033837	0.3173402863807863	0.34368217665995193	0.3758043575669727	0.4162114490471386	0.4672759860585961	0.533401356485069	0.6192704726018414	0.7340795203975617	0.8891724543493057	1.101265610042884	1.3895716183253342	1.778533786530367	2.3001133516731054	2.9902500097791913	3.879497571278049	5.002938659722721	6.3888866355716285	7.339591824645969
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
239M_2 - polya	0.0005068807629880033	0.0016057390593926526	0.00748204104344883	0.026023887347933344	0.057887078084084324	0.08912499255056397	0.12359935918801994	0.15905326365030126	0.19591773957892694	0.314196885678344	0.5130008857186354	0.7034247038014975	0.8888446467901762	1.0737941526327677	1.2584115960777085	1.443614357308815	1.6277665434110862	1.8112882734402684	1.9946860581733918	2.1775031499448287	2.360056996706875	2.5431994911287124	2.7264317071454585	2.9084074508475273	3.087504703793358	3.2667736302238795	3.447450538219036	3.6300389786681913	3.8113457877574994	3.990758453732854	4.169174377536317	4.34641707586574	4.521230261399427	4.693965420797841	4.865917134929374	4.969904833414239
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
239M_2 - polyg	0.065803852628636	0.06737444302198205	0.06760568424597292	0.06779160219006158	0.06794144650320767	0.06807464144822642	0.06822263583158057	0.06839097944264594	0.06851584970360101	0.0689446634293697	0.06943452483827198	0.06973513842946011	0.06995749999044973	0.07024201919244812	0.07068896223017768	0.07135937678677204	0.0722423482764588	0.07337765018976442	0.074883493040393	0.07646999282994962	0.07816249359658364	0.08018502183809746	0.14663468495709517	0.2370461186849652	0.2610437779318009	0.2728289406642511	0.2861604597097732	0.3056076616544268	0.3289256566957085	0.3475265157605555	0.3658273162131519	0.3850467918004193	0.40682139041629634	0.4318339211469831	0.4611286693600226	0.48104649344374245
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
240M_1 - illumina_universal_adapter	0.06889473882562018	0.07035318119380704	0.08598709593690383	0.08694621101869364	0.0956912167290999	0.10604152577428039	0.1107828755955664	0.11281294603370103	0.11417649362347758	0.11756175187329072	0.12234851562424451	0.12789669700196665	0.13562135790451363	0.1450403424815816	0.1548425212114683	0.16575926170777883	0.17811727313618295	0.19246649333156318	0.20926173941044315	0.22918444625778828	0.2530226924143012	0.28265381291286573	0.3203369812994927	0.3692956828208006	0.4347220174955243	0.5238072020075759	0.6453021165060249	0.8141917762016007	1.047300573426552	1.3721615503167814	1.8150311882986245	2.416415323536517	3.212709266710089	4.256378985162704	5.5755334419592355	6.492195763047557
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
240M_1 - polya	0.007024473001848099	0.01061804788426669	0.013386941954310063	0.01714093420023178	0.021401031931008424	0.02592999820061425	0.030501893060453308	0.03441178387090623	0.03833410137853193	0.04935341861150502	0.06705423200435756	0.08377582165999525	0.09980083845411164	0.11513651246506178	0.12925211075359377	0.14392171379608304	0.1580519981812738	0.17219041640461397	0.18532091651726762	0.19804743600183175	0.21100215483447773	0.22452624233758556	0.2359847868306292	0.2473430139864962	0.25858827116806526	0.2697499305686538	0.2803166900845892	0.29158725254040097	0.3040238910709165	0.3166918921087943	0.3292263626370518	0.34158482594535305	0.3536805210934373	0.3660360471824068	0.3774518890251658	0.38397251594164494
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
240M_1 - polyg	0.0	0.0	0.0007376939321657781	0.0012178163229321728	0.0016527507239793772	0.00209559302322744	0.00255199171939126	0.0030614863034751283	0.0035416086942415227	0.005021515357544998	0.008088198279837833	0.011427816660034576	0.01420326298858723	0.017121503364652527	0.020128990020413223	0.0233829771600921	0.03232884348480016	0.04504700319126621	0.05056581237567089	0.055106301582655115	0.06905922310819804	0.10726499059592746	0.14350191737159176	0.15855629614653996	0.1684066000854776	0.17954408391156637	0.19281353709260657	0.20780081170282175	0.22358881749086099	0.24071596935422837	0.25887137392365595	0.2797193048605015	0.3048271075881751	0.3353319378679601	0.37263688278063756	0.39831292447902994
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
240M_2 - illumina_universal_adapter	0.05120590025004322	0.052668861417202	0.06822708627751915	0.06918620135930896	0.07786229538539345	0.08817984313802753	0.09293700875571527	0.09498402468999458	0.09638146327206053	0.10073193698227556	0.109611602902045	0.1220645091088594	0.13556871389649078	0.1458894248084052	0.1554469105739625	0.1662253758217323	0.17861050004396792	0.19291340254988595	0.2096044903124632	0.22944133997934185	0.25313182140947305	0.2825410688785163	0.3199119882561837	0.3683541910550013	0.43246081048997603	0.5194255485844547	0.638654963218332	0.8052474914565326	1.0353485760857748	1.3557006953618234	1.792882972957609	2.386575886405347	3.1737353033971334	4.207214000468328	5.515746342461518	6.425782974557264
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
