Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
105M_1	6091.0	6238.0	8844.0	17033.0	38011.5	89570.0	201228.5	414922.5	780512.0	1346936.5	2144152.5	3160317.0	4328006.0	5514959.0	6565422.5	7357208.0	7803930.5	7856495.0	7525171.5	6900529.0	6092338.5	5183398.5	4271146.0	3431969.5	2711788.5	2126955.0	1656616.0	1276086.5	963911.5	715220.0	528914.0	394801.5	299923.5	230101.0	175073.0	131580.5	100684.5	80214.0	64151.0	51377.5	42139.5	34616.5	27345.0	20850.5	16482.5	14087.0	12389.0	10970.0	10277.5	11139.5	12571.5	10648.0	7176.0	5772.0	5375.5	5098.5	4831.0	4689.0	4600.5	4574.5	4586.0	4578.0	4705.5	5053.0	5658.0	6521.5	7617.5	8633.5	9611.5	10523.5	11188.5	11623.5	11715.0	11857.0	11890.0	11589.5	10972.0	8930.5	3925.5	337.0	102.5	39.0	19.0	12.5	8.0	5.0	4.0	4.5	6.0	5.5	7.0	8.0	8.5	8.5	8.5	12.5	22.5	43.5	106.0	79.0	2.5
105M_2	0.0	6.0	45.0	313.5	1399.0	3714.0	7208.0	14336.0	32666.5	77437.0	175748.5	370897.0	716521.5	1264152.0	2048280.5	3062422.5	4243136.5	5469301.0	6587591.5	7442615.5	7921107.0	7982549.5	7654850.0	7011163.5	6159122.5	5219449.0	4292886.5	3445474.0	2709809.5	2099111.0	1605316.5	1214737.0	912598.0	680773.0	506361.0	378749.5	285606.0	217344.5	166928.5	130027.0	103512.5	84465.0	69775.0	57071.0	46391.0	37820.5	31766.5	27865.0	25231.0	23711.5	22922.5	22239.5	20506.5	17630.5	14987.0	13303.5	13174.0	14541.5	17806.5	22936.5	27899.5	27799.5	21629.5	14122.5	8511.0	5195.5	3449.0	2655.5	2162.0	1841.5	1666.5	1545.5	1423.0	1365.5	1324.5	1287.0	1295.0	1308.5	1319.5	1368.5	1443.5	1500.5	1552.0	1583.5	1610.5	1619.5	1613.0	1646.5	1623.5	1511.0	1375.5	1230.5	1156.0	1056.0	956.0	967.0	1080.5	1316.0	1675.0	2722.0	10203.0
106M_1	6136.0	5950.5	8243.5	16639.5	38998.0	93107.0	207228.5	424460.0	796852.5	1368404.5	2165924.0	3168610.5	4302698.5	5431901.5	6410474.5	7127332.0	7494336.0	7485289.0	7119652.5	6478938.0	5680418.0	4807301.5	3940866.5	3152623.5	2478902.5	1926058.5	1480831.0	1123407.0	837161.0	614369.5	448826.0	331996.0	249319.5	189675.0	145310.0	111512.5	86689.0	69375.0	56297.0	45924.0	37613.5	30390.0	24262.0	19379.5	15571.5	12775.5	10710.5	9267.5	8444.0	8591.0	9271.0	8745.5	7226.5	6150.0	5784.5	5239.5	4710.5	4372.0	4242.5	4590.0	5456.5	6857.5	8728.0	10853.0	12620.0	13518.0	13396.5	12278.5	10498.0	8400.5	6287.5	4475.0	3207.0	2313.5	1552.0	1032.0	665.0	345.0	124.0	29.0	18.0	13.5	9.0	6.5	6.5	7.0	5.0	3.0	4.5	4.5	4.0	5.0	8.0	12.0	14.0	16.0	29.0	71.0	257.0	213.5	8.0
106M_2	2.0	7.0	39.5	316.0	1421.0	3701.0	7375.5	15106.0	35089.0	83685.5	189886.5	395225.0	754330.0	1317039.0	2111076.5	3118988.0	4267017.0	5436857.0	6475255.0	7237838.5	7628232.5	7616336.0	7233812.5	6562165.5	5714540.5	4802198.5	3916907.0	3114400.0	2425023.0	1860295.0	1406380.0	1051252.5	781078.0	575948.5	423734.0	314621.5	236519.0	180056.5	139336.5	109340.5	87900.5	71749.5	58569.5	47904.5	39120.5	32319.0	27326.5	23853.5	21438.0	19865.5	19023.0	18235.0	16706.5	14981.0	13640.5	13194.5	14580.0	17525.0	21310.0	23962.5	23384.0	19243.0	13311.5	8219.5	5070.5	3485.5	2689.5	2216.5	1891.5	1717.0	1590.0	1462.0	1346.0	1297.0	1292.0	1297.0	1289.5	1264.5	1312.0	1348.5	1358.5	1416.0	1479.0	1513.5	1540.0	1602.5	1638.5	1601.5	1561.5	1452.0	1331.0	1252.0	1166.5	1046.0	931.5	885.5	994.5	1248.0	1580.0	2595.5	9404.0
107M_1	7122.0	7010.0	9639.5	18747.0	43261.0	102539.0	227609.5	464498.0	865840.0	1481168.5	2340308.0	3419479.0	4634095.0	5838973.0	6880972.5	7632636.5	8014287.5	7991530.5	7590275.0	6906501.0	6050389.0	5118612.0	4194892.5	3355465.0	2641470.5	2061733.5	1596208.5	1218401.0	913856.5	673514.0	492046.0	362391.5	271878.0	206754.0	158713.0	122684.5	95102.0	75967.0	61687.5	50808.5	42503.0	34366.0	27074.0	20744.5	15787.5	12640.0	10569.5	9361.5	9023.0	10087.5	11620.0	11441.0	9610.5	8073.0	7233.5	6339.0	5795.0	6208.0	8106.0	11293.5	14738.0	17574.0	18796.0	18223.5	16404.0	13617.5	10537.5	7659.0	5295.0	3579.5	2376.5	1504.0	930.0	582.0	333.5	189.5	110.0	56.5	26.5	13.0	8.0	6.5	5.5	5.0	5.0	4.0	2.5	2.0	4.5	8.0	9.5	7.5	4.5	7.0	14.5	20.5	26.0	62.0	194.5	150.5	4.0
107M_2	2.0	3.0	39.5	373.5	1694.0	4336.0	8540.5	17137.0	39283.0	92828.0	208823.5	433522.0	823874.5	1433918.5	2293201.5	3382029.5	4621121.5	5873588.0	6973172.0	7771328.0	8170555.0	8139304.5	7710877.0	6978409.5	6068179.5	5097738.5	4155329.0	3303783.0	2579185.0	1982211.5	1501804.5	1128337.5	840781.0	622510.5	460697.5	341399.5	256022.5	195241.5	150690.5	118030.5	94325.0	76944.5	63619.5	52353.0	42833.5	35326.0	29689.5	25612.5	22835.0	21254.0	20570.0	20043.5	18676.5	16464.5	14368.0	13335.5	13725.5	15835.5	19909.0	25391.5	30196.0	29574.5	22438.0	14101.0	8247.0	4951.5	3279.5	2531.0	2215.5	1914.5	1646.5	1499.5	1432.0	1347.0	1280.0	1300.5	1317.0	1326.0	1340.5	1371.0	1441.5	1531.0	1609.0	1668.0	1719.5	1721.5	1690.5	1700.0	1671.5	1599.0	1513.5	1341.0	1202.5	1112.5	973.5	902.5	1007.0	1243.5	1529.5	2565.0	11066.0
109M_1	8489.0	7948.0	9736.0	18551.0	42051.5	97690.0	216410.5	443148.0	830490.5	1427801.0	2261614.0	3313841.5	4510566.0	5702608.5	6739295.5	7503904.5	7903317.5	7901705.5	7532088.5	6873557.5	6035732.0	5115821.0	4197525.0	3359517.5	2640837.5	2052877.0	1579450.0	1197485.0	891046.0	652136.0	474204.0	348668.0	261177.0	197946.5	150707.0	115394.0	89707.0	71884.5	58889.5	48715.0	40053.5	32174.5	25750.0	21033.0	17541.5	15100.0	13426.0	11878.5	10664.5	11490.0	13235.5	11642.0	7837.0	5655.0	4880.5	4420.0	4116.0	3817.5	3572.0	3536.5	3667.5	4091.0	4956.5	6204.0	7916.0	9974.5	12047.5	13498.5	13645.0	12413.0	10396.0	8258.0	6368.5	4854.0	3679.5	2781.0	2024.0	1267.5	460.5	47.5	12.5	10.0	9.0	4.5	2.5	4.0	5.0	2.5	2.5	3.5	4.0	4.5	4.5	5.0	7.0	13.5	26.5	52.5	146.5	114.0	3.0
109M_2	0.0	8.0	58.5	423.0	1959.0	4912.0	8882.5	16885.0	37777.0	89240.0	200391.5	417175.0	795382.0	1387238.5	2221809.0	3282715.0	4500753.5	5737074.5	6833079.5	7644215.0	8062294.0	8052010.5	7649005.5	6944003.0	6052572.0	5091314.5	4152202.0	3300084.5	2567603.0	1964954.0	1483642.0	1106434.5	818048.0	600898.0	440849.5	325540.5	243915.0	185478.0	143001.5	112334.5	90654.0	74846.5	62150.0	51834.0	43132.5	35906.5	30577.5	26780.5	23955.5	22280.0	21802.0	21398.5	19896.0	17288.5	14737.0	13344.0	13277.5	14759.0	17563.0	20934.0	24160.5	23981.5	18586.5	11682.0	6681.5	3998.5	2744.0	2194.0	1944.0	1695.0	1515.0	1457.0	1383.5	1318.0	1285.5	1293.5	1297.0	1302.0	1364.0	1425.5	1448.0	1473.5	1538.0	1603.5	1618.5	1647.0	1665.5	1675.0	1634.0	1519.0	1414.5	1303.0	1203.5	1105.5	1007.0	954.0	1098.0	1339.5	1678.5	2656.5	9313.0
239M_1	7204.0	7267.5	10662.0	21651.5	49956.0	116866.5	257639.5	524951.0	978290.5	1675381.0	2647860.0	3866965.0	5245707.0	6623414.5	7815761.5	8687677.5	9144207.5	9136961.0	8699189.0	7931686.0	6960284.5	5895913.5	4832502.0	3863307.5	3036243.0	2359591.0	1818875.0	1384410.5	1037035.5	766323.5	564038.5	419619.0	318299.5	244460.0	188491.5	145074.0	112082.5	88562.0	70116.0	55289.0	43898.0	34871.0	28155.0	23211.0	19365.5	16524.0	14210.5	12067.5	10574.5	10491.5	11504.5	11135.5	9709.0	9247.5	9197.0	8690.5	7956.5	7311.5	7007.0	7110.0	7877.0	9684.5	12161.0	15393.5	19040.0	22001.0	23581.5	22964.5	19916.0	15465.5	11180.5	7912.5	5524.5	3856.0	2691.0	1832.5	1204.0	675.5	247.0	40.5	23.0	12.5	8.5	7.5	7.0	5.5	6.0	6.5	4.0	5.0	5.0	6.0	8.5	11.0	13.5	15.0	23.0	56.5	161.0	121.5	3.0
