CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	27343	3899725	0.70	3927068
2	27088	3894513	0.69	3921601
3	27144	3879378	0.69	3906522
4	28662	3865288	0.74	3893950
5	29566	3874663	0.76	3904229
6	27690	3882986	0.71	3910676
7	27711	3905058	0.70	3932769
8	27972	3880560	0.72	3908532
9	27590	3912972	0.70	3940562
10	28603	3902799	0.73	3931402
11	27929	3913451	0.71	3941380
12	27849	3910088	0.71	3937937
13	28471	3917048	0.72	3945519
14	28203	3902180	0.72	3930383
15	28076	3910197	0.71	3938273
16	29136	3908779	0.74	3937915
17	28544	3889403	0.73	3917947
18	28022	3911289	0.71	3939311
19	28277	3921996	0.72	3950273
20	28358	3920460	0.72	3948818
21	28347	3916710	0.72	3945057
22	27892	3940127	0.70	3968019
23	28515	3899359	0.73	3927874
24	27799	3916685	0.70	3944484
25	28737	3936896	0.72	3965633
26	28135	3921303	0.71	3949438
27	29012	3922554	0.73	3951566
28	28364	3933278	0.72	3961642
29	28789	3907422	0.73	3936211
30	28380	3902881	0.72	3931261
31	28522	3918154	0.72	3946676
32	28326	3922100	0.72	3950426
33	28231	3921434	0.71	3949665
34	28955	3925992	0.73	3954947
35	28631	3923602	0.72	3952233
36	28512	3924137	0.72	3952649
37	28907	3929676	0.73	3958583
38	28365	3928756	0.72	3957121
39	28696	3921812	0.73	3950508
40	29016	3946397	0.73	3975413
41	28843	3932267	0.73	3961110
42	29064	3937170	0.73	3966234
43	29043	3932939	0.73	3961982
44	29110	3933149	0.73	3962259
45	29076	3929459	0.73	3958535
46	29570	3929074	0.75	3958644
47	29433	3926531	0.74	3955964
48	29608	3941017	0.75	3970625
49	30233	3940255	0.76	3970488
50	30322	3925999	0.77	3956321
51	30697	3931444	0.77	3962141
52	30436	3926614	0.77	3957050
53	30783	3920689	0.78	3951472
54	31873	3913749	0.81	3945622
55	31529	3915339	0.80	3946868
56	30894	3925759	0.78	3956653
57	31507	3920725	0.80	3952232
58	31724	3925080	0.80	3956804
59	31633	3918209	0.80	3949842
60	31566	3925827	0.80	3957393
61	32357	3923661	0.82	3956018
62	32819	3907377	0.83	3940196
63	32883	3911697	0.83	3944580
64	33232	3916316	0.84	3949548
65	33006	3917755	0.84	3950761
66	33579	3921649	0.85	3955228
67	33447	3922452	0.85	3955899
68	33730	3919228	0.85	3952958
69	34590	3916600	0.88	3951190
70	34488	3912008	0.87	3946496
71	34764	3901191	0.88	3935955
72	35674	3905870	0.91	3941544
73	36250	3909723	0.92	3945973
74	36031	3900894	0.92	3936925
75	36442	3902590	0.93	3939032
76	37260	3911757	0.94	3949017
77	37763	3902734	0.96	3940497
78	37963	3904178	0.96	3942141
79	39177	3900905	0.99	3940082
80	39812	3890536	1.01	3930348
81	40042	3888936	1.02	3928978
82	40973	3897126	1.04	3938099
83	41664	3889797	1.06	3931461
84	42430	3895488	1.08	3937918
85	43816	3891178	1.11	3934994
86	44300	3877885	1.13	3922185
87	44519	3877117	1.14	3921636
88	46505	3867828	1.19	3914333
89	46719	3858296	1.20	3905015
90	48145	3854903	1.23	3903048
91	48962	3858615	1.25	3907577
92	50529	3862334	1.29	3912863
93	51373	3856525	1.31	3907898
94	53341	3857748	1.36	3911089
95	54372	3844516	1.39	3898888
96	56311	3831845	1.45	3888156
97	57704	3826909	1.49	3884613
98	59433	3829122	1.53	3888555
99	61191	3821556	1.58	3882747
100	63090	3825938	1.62	3889028
101	65028	3807014	1.68	3872042
102	66979	3802183	1.73	3869162
103	69995	3806434	1.81	3876429
104	71847	3800194	1.86	3872041
105	74716	3791067	1.93	3865783
106	78144	3785505	2.02	3863649
107	81417	3782126	2.11	3863543
108	88002	3778869	2.28	3866871
109	91368	3773230	2.36	3864598
110	94738	3754254	2.46	3848992
111	99423	3748518	2.58	3847941

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	66193	481167	12.09	547360
2	64884	473823	12.04	538707
3	64764	471656	12.07	536420
4	64636	472012	12.04	536648
5	64341	469133	12.06	533474
6	63560	467669	11.96	531229
7	63492	467256	11.96	530748
8	63248	465837	11.95	529085
9	62539	464262	11.87	526801
10	62485	462977	11.89	525462
11	62558	463333	11.90	525891
12	62204	462327	11.86	524531
13	61954	459257	11.89	521211
14	61480	459523	11.80	521003
15	61486	456483	11.87	517969
16	60853	451690	11.87	512543
17	60641	453070	11.80	513711
18	59975	449316	11.78	509291
19	60101	447040	11.85	507141
20	59486	444382	11.81	503868
21	59156	442658	11.79	501814
22	58588	440073	11.75	498661
23	58167	435720	11.78	493887
24	57479	431872	11.75	489351
25	57314	428935	11.79	486249
26	56745	425880	11.76	482625
27	56245	421742	11.77	477987
28	56272	419264	11.83	475536
29	55306	415419	11.75	470725
30	54615	411263	11.72	465878
31	54719	406942	11.85	461661
32	54034	405280	11.76	459314
33	53557	399127	11.83	452684
34	53433	395102	11.91	448535
35	52642	393307	11.80	445949
36	52179	389398	11.82	441577
37	51755	385973	11.82	437728
38	51215	382713	11.80	433928
39	50654	379032	11.79	429686
40	50236	375421	11.80	425657
41	49914	372596	11.81	422510
42	49265	368112	11.80	417377
43	48883	364709	11.82	413592
44	48279	360903	11.80	409182
45	47874	358120	11.79	405994
46	47337	353941	11.80	401278
47	46906	350518	11.80	397424
48	46454	347070	11.80	393524
49	46271	343097	11.88	389368
50	45578	339867	11.82	385445
51	44966	335546	11.82	380512
52	44634	330851	11.89	375485
53	44204	326340	11.93	370544
54	43211	324722	11.74	367933
55	43237	321261	11.86	364498
56	42805	318392	11.85	361197
57	41809	314762	11.73	356571
58	41429	310806	11.76	352235
59	41020	307902	11.76	348922
60	40356	303739	11.73	344095
61	39742	300698	11.67	340440
62	39895	297303	11.83	337198
63	39626	293797	11.88	333423
64	38752	289758	11.80	328510
65	38172	286127	11.77	324299
66	37538	283340	11.70	320878
67	37315	281236	11.71	318551
68	37361	276723	11.90	314084
69	36702	273647	11.83	310349
70	36264	270730	11.81	306994
71	35802	267004	11.82	302806
72	35273	264540	11.77	299813
73	34931	261407	11.79	296338
74	34389	257336	11.79	291725
75	34065	254200	11.82	288265
76	34061	251820	11.91	285881
77	33313	247934	11.84	281247
78	32916	246070	11.80	278986
79	32570	244032	11.78	276602
80	32076	240640	11.76	272716
81	31689	236912	11.80	268601
82	31255	234724	11.75	265979
83	31059	232058	11.80	263117
84	30558	228968	11.77	259526
85	30212	225987	11.79	256199
86	29465	223038	11.67	252503
87	29097	220788	11.64	249885
88	29077	218171	11.76	247248
89	28624	215861	11.71	244485
90	28568	213283	11.81	241851
91	27990	211243	11.70	239233
92	27721	208251	11.75	235972
93	27364	205744	11.74	233108
94	27221	203226	11.81	230447
95	26640	201108	11.70	227748
96	26581	198148	11.83	224729
97	26259	197099	11.76	223358
98	25518	194491	11.60	220009
99	25704	191713	11.82	217417
100	25100	189208	11.71	214308
101	24718	187200	11.66	211918
102	24331	184434	11.65	208765
103	23986	182666	11.61	206652
104	24032	181089	11.72	205121
105	23299	179004	11.52	202303
106	23282	176132	11.68	199414
107	23064	174132	11.70	197196
108	22504	171403	11.61	193907
109	22423	169984	11.65	192407
110	21857	167830	11.52	189687
111	21573	166603	11.46	188176

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	10581	736851	1.42	747432
2	9899	738175	1.32	748074
3	7199	727384	0.98	734583
4	6383	725689	0.87	732072
5	6101	724812	0.83	730913
6	5544	720998	0.76	726542
7	5334	718116	0.74	723450
8	4989	716920	0.69	721909
9	4663	715703	0.65	720366
10	4724	713352	0.66	718076
11	4535	712304	0.63	716839
12	4417	710613	0.62	715030
13	4408	708797	0.62	713205
14	4352	704469	0.61	708821
15	4417	703975	0.62	708392
16	4148	697067	0.59	701215
17	4189	697417	0.60	701606
18	4084	694590	0.58	698674
19	4142	690496	0.60	694638
20	4124	685808	0.60	689932
21	4002	681450	0.58	685452
22	4007	677708	0.59	681715
23	3786	673690	0.56	677476
24	3958	668802	0.59	672760
25	3865	664173	0.58	668038
26	4064	659687	0.61	663751
27	3928	653151	0.60	657079
28	3948	648431	0.61	652379
29	3750	644516	0.58	648266
30	3743	638312	0.58	642055
31	3891	631971	0.61	635862
32	3729	627269	0.59	630998
33	3844	621923	0.61	625767
34	3927	616697	0.63	620624
35	3512	612392	0.57	615904
36	3615	607621	0.59	611236
37	3614	600070	0.60	603684
38	3408	596271	0.57	599679
39	3695	590736	0.62	594431
40	3559	584851	0.60	588410
41	3481	577611	0.60	581092
42	3568	572828	0.62	576396
43	3563	567696	0.62	571259
44	3312	561689	0.59	565001
45	3246	556226	0.58	559472
46	3187	549667	0.58	552854
47	3227	546311	0.59	549538
48	3107	539528	0.57	542635
49	3167	534086	0.59	537253
50	2921	528569	0.55	531490
51	3032	523789	0.58	526821
52	3231	517700	0.62	520931
53	3330	510274	0.65	513604
54	2982	506359	0.59	509341
55	3098	501422	0.61	504520
56	2892	496790	0.58	499682
57	2847	490160	0.58	493007
58	2851	483713	0.59	486564
59	2890	480152	0.60	483042
60	2848	473532	0.60	476380
61	2783	469432	0.59	472215
62	2668	462695	0.57	465363
63	2673	459081	0.58	461754
64	2753	453190	0.60	455943
65	2651	447340	0.59	449991
66	2633	442187	0.59	444820
67	2597	437152	0.59	439749
68	2454	432090	0.56	434544
69	2560	429373	0.59	431933
70	2417	424390	0.57	426807
71	2481	417528	0.59	420009
72	2520	412912	0.61	415432
73	2619	407151	0.64	409770
74	2600	403694	0.64	406294
75	2535	397542	0.63	400077
76	2480	393905	0.63	396385
77	2382	389279	0.61	391661
78	2402	384806	0.62	387208
79	2333	380226	0.61	382559
80	2206	376726	0.58	378932
81	2171	371784	0.58	373955
82	2154	367627	0.58	369781
83	2204	363192	0.60	365396
84	2203	359461	0.61	361664
85	2060	354851	0.58	356911
86	2042	351196	0.58	353238
87	2049	345627	0.59	347676
88	1974	342851	0.57	344825
89	1952	337867	0.57	339819
90	1971	334956	0.58	336927
91	2028	330510	0.61	332538
92	1943	326354	0.59	328297
93	1898	322804	0.58	324702
94	1959	318512	0.61	320471
95	1948	315174	0.61	317122
96	1942	311530	0.62	313472
97	1913	307788	0.62	309701
98	1846	304550	0.60	306396
99	1865	300745	0.62	302610
100	1830	296132	0.61	297962
101	1680	293358	0.57	295038
102	1778	289598	0.61	291376
103	1673	286317	0.58	287990
104	1745	282730	0.61	284475
105	1706	279050	0.61	280756
106	1801	276360	0.65	278161
107	1628	272755	0.59	274383
108	1685	268722	0.62	270407
109	1784	265521	0.67	267305
110	1655	263976	0.62	265631
111	1529	259971	0.58	261500

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	46370	3489706	1.31	3536076
2	41553	3484039	1.18	3525592
3	38577	3465247	1.10	3503824
4	35797	3448327	1.03	3484124
5	32706	3423425	0.95	3456131
6	30978	3395914	0.90	3426892
7	28809	3377516	0.85	3406325
8	28177	3358183	0.83	3386360
9	26730	3342137	0.79	3368867
10	26706	3323217	0.80	3349923
11	24891	3315548	0.75	3340439
12	24265	3300107	0.73	3324372
13	23735	3281585	0.72	3305320
14	23197	3263572	0.71	3286769
15	23807	3242505	0.73	3266312
16	22700	3211909	0.70	3234609
17	22094	3204593	0.68	3226687
18	21823	3187345	0.68	3209168
19	21404	3168693	0.67	3190097
20	21370	3147188	0.67	3168558
21	21118	3126906	0.67	3148024
22	20693	3103381	0.66	3124074
23	20837	3081390	0.67	3102227
24	20523	3053612	0.67	3074135
25	20222	3032934	0.66	3053156
26	20830	3006914	0.69	3027744
27	20606	2983811	0.69	3004417
28	20424	2957959	0.69	2978383
29	19666	2939658	0.66	2959324
30	19659	2911517	0.67	2931176
31	19956	2886033	0.69	2905989
32	19293	2864542	0.67	2883835
33	19877	2829952	0.70	2849829
34	20934	2811142	0.74	2832076
35	18703	2786030	0.67	2804733
36	18460	2762033	0.66	2780493
37	18708	2732340	0.68	2751048
38	18501	2706062	0.68	2724563
39	18519	2682400	0.69	2700919
40	18248	2657219	0.68	2675467
41	17968	2629462	0.68	2647430
42	18610	2603947	0.71	2622557
43	18534	2579986	0.71	2598520
44	17421	2553560	0.68	2570981
45	17027	2525167	0.67	2542194
46	16834	2500962	0.67	2517796
47	16715	2476746	0.67	2493461
48	16638	2450956	0.67	2467594
49	16620	2427632	0.68	2444252
50	16207	2403132	0.67	2419339
51	16029	2374824	0.67	2390853
52	16600	2347447	0.70	2364047
53	16738	2316238	0.72	2332976
54	15646	2300090	0.68	2315736
55	16208	2273269	0.71	2289477
56	15287	2249763	0.67	2265050
57	15229	2224308	0.68	2239537
58	15021	2198023	0.68	2213044
59	14777	2175463	0.67	2190240
60	14586	2148091	0.67	2162677
61	14671	2125869	0.69	2140540
62	14703	2103107	0.69	2117810
63	14057	2079486	0.67	2093543
64	13934	2056083	0.67	2070017
65	14019	2027811	0.69	2041830
66	13933	2009473	0.69	2023406
67	13662	1985854	0.68	1999516
68	13476	1964893	0.68	1978369
69	13406	1942687	0.69	1956093
70	13408	1919618	0.69	1933026
71	13323	1898119	0.70	1911442
72	13414	1874869	0.71	1888283
73	13613	1847858	0.73	1861471
74	13965	1830018	0.76	1843983
75	13878	1811567	0.76	1825445
76	13783	1784627	0.77	1798410
77	13155	1774248	0.74	1787403
78	12720	1748819	0.72	1761539
79	12286	1731244	0.70	1743530
80	12146	1711335	0.70	1723481
81	12284	1690023	0.72	1702307
82	11714	1677394	0.69	1689108
83	11816	1653480	0.71	1665296
84	11608	1633808	0.71	1645416
85	11516	1614602	0.71	1626118
86	11407	1594362	0.71	1605769
87	11381	1573896	0.72	1585277
88	11136	1559262	0.71	1570398
89	10932	1542006	0.70	1552938
90	11361	1523270	0.74	1534631
91	11170	1505866	0.74	1517036
92	10911	1485238	0.73	1496149
93	10662	1469567	0.72	1480229
94	10750	1451407	0.74	1462157
95	10411	1432035	0.72	1442446
96	10734	1415944	0.75	1426678
97	10278	1401324	0.73	1411602
98	10335	1382243	0.74	1392578
99	10474	1364659	0.76	1375133
100	10103	1349862	0.74	1359965
101	9972	1333748	0.74	1343720
102	9944	1315540	0.75	1325484
103	9869	1303206	0.75	1313075
104	9764	1286780	0.75	1296544
105	9710	1271570	0.76	1281280
106	9570	1256535	0.76	1266105
107	9313	1239683	0.75	1248996
108	9496	1224224	0.77	1233720
109	9853	1212678	0.81	1222531
110	9382	1203557	0.77	1212939
111	9397	1186101	0.79	1195498

