CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
84	76037	558301	11.99	634338
85	76380	560009	12.00	636389
86	75867	557891	11.97	633758
87	75966	559771	11.95	635737
88	76244	559082	12.00	635326
89	76639	559500	12.05	636139
90	75741	557554	11.96	633295
91	76364	558443	12.03	634807
92	76507	554865	12.12	631372
93	76086	553306	12.09	629392
94	76655	554416	12.15	631071
95	76838	551689	12.23	628527
96	76331	551499	12.16	627830
97	76125	551159	12.14	627284
98	77023	551448	12.26	628471
99	76907	549610	12.28	626517
100	77365	550995	12.31	628360
101	76597	549510	12.23	626107
102	76982	548015	12.32	624997
103	76848	546723	12.32	623571
104	77796	545207	12.49	623003
105	77101	543553	12.42	620654
106	77292	544125	12.44	621417
107	78640	543469	12.64	622109
108	78176	540557	12.63	618733
109	78347	538637	12.70	616984
110	79050	535993	12.85	615043
111	85184	544403	13.53	629587

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	5316	867949	0.61	873265
2	5367	865172	0.62	870539
3	5132	863468	0.59	868600
4	5763	857319	0.67	863082
5	5601	850602	0.65	856203
6	5304	853368	0.62	858672
7	5395	861945	0.62	867340
8	5488	855806	0.64	861294
9	5416	863968	0.62	869384
10	5412	865167	0.62	870579
11	5444	864089	0.63	869533
12	5586	869718	0.64	875304
13	5466	878483	0.62	883949
14	5648	870621	0.64	876269
15	5392	870690	0.62	876082
16	5761	870854	0.66	876615
17	5626	863929	0.65	869555
18	5404	866916	0.62	872320
19	5452	868814	0.62	874266
20	5421	868388	0.62	873809
21	5417	869912	0.62	875329
22	5358	870485	0.61	875843
23	5438	866103	0.62	871541
24	5474	872972	0.62	878446
25	5463	873509	0.62	878972
26	5360	869391	0.61	874751
27	5799	869969	0.66	875768
28	5424	867533	0.62	872957
29	5364	863043	0.62	868407
30	5513	863796	0.63	869309
31	5590	872585	0.64	878175
32	5653	877773	0.64	883426
33	5510	874434	0.63	879944
34	5703	875509	0.65	881212
35	5419	869049	0.62	874468
36	5354	872027	0.61	877381
37	5507	874084	0.63	879591
38	5404	876536	0.61	881940
39	5540	869058	0.63	874598
40	5511	872332	0.63	877843
41	5547	871994	0.63	877541
42	5468	873567	0.62	879035
43	5562	876930	0.63	882492
44	5555	872585	0.63	878140
45	5456	874890	0.62	880346
46	5751	877768	0.65	883519
47	5595	876772	0.63	882367
48	5709	870551	0.65	876260
49	5838	871612	0.67	877450
50	5904	870614	0.67	876518
51	5740	870384	0.66	876124
52	5869	872039	0.67	877908
53	5957	870325	0.68	876282
54	6166	871327	0.70	877493
55	6083	869408	0.69	875491
56	6184	868858	0.71	875042
57	6083	868051	0.70	874134
58	6066	871560	0.69	877626
59	6237	867691	0.71	873928
60	6060	870638	0.69	876698
61	6351	869781	0.72	876132
62	6372	867150	0.73	873522
63	6397	865965	0.73	872362
64	6418	869500	0.73	875918
65	6529	867510	0.75	874039
66	6491	866632	0.74	873123
67	6591	867113	0.75	873704
68	6657	867590	0.76	874247
69	7002	867641	0.80	874643
70	6837	868172	0.78	875009
71	6920	864516	0.79	871436
72	6904	865821	0.79	872725
73	7087	867546	0.81	874633
74	7180	863307	0.82	870487
75	7193	864769	0.82	871962
76	7404	865343	0.85	872747
77	7561	864711	0.87	872272
78	7459	865492	0.85	872951
79	7831	867095	0.90	874926
80	7870	863681	0.90	871551
81	7988	863749	0.92	871737
82	8152	863177	0.94	871329
83	8266	859155	0.95	867421
84	8442	861466	0.97	869908
85	8681	861623	1.00	870304
86	8881	858897	1.02	867778
87	9150	860206	1.05	869356
88	9484	862037	1.09	871521
89	9662	856390	1.12	866052
90	9710	855193	1.12	864903
91	10105	853382	1.17	863487
92	10409	855151	1.20	865560
93	10641	851247	1.23	861888
94	10785	852548	1.25	863333
95	11110	851601	1.29	862711
96	11933	850016	1.38	861949
97	11913	846270	1.39	858183
98	12637	844185	1.47	856822
99	12618	842190	1.48	854808
100	13250	844890	1.54	858140
101	13682	841230	1.60	854912
102	14221	836165	1.67	850386
103	14668	834652	1.73	849320
104	14875	830606	1.76	845481
105	15733	830179	1.86	845912
106	15969	830086	1.89	846055
107	17105	830235	2.02	847340
108	17594	830734	2.07	848328
109	18383	827891	2.17	846274
110	28055	832727	3.26	860782
111	27614	826311	3.23	853925

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	27177	3920619	0.69	3947796
2	27441	3912672	0.70	3940113
3	27503	3891716	0.70	3919219
4	28919	3877868	0.74	3906787
5	29812	3878183	0.76	3907995
6	28320	3886853	0.72	3915173
7	28047	3904223	0.71	3932270
8	28620	3891163	0.73	3919783
9	27827	3925454	0.70	3953281
10	28774	3913767	0.73	3942541
11	28613	3931234	0.72	3959847
12	28295	3921902	0.72	3950197
13	28513	3923665	0.72	3952178
14	28482	3905687	0.72	3934169
15	28412	3913426	0.72	3941838
16	29998	3911052	0.76	3941050
17	29611	3890798	0.76	3920409
18	28596	3914249	0.73	3942845
19	28476	3931411	0.72	3959887
20	28411	3927080	0.72	3955491
21	28794	3933381	0.73	3962175
22	28633	3946830	0.72	3975463
23	28982	3910500	0.74	3939482
24	28678	3925538	0.73	3954216
25	28646	3944634	0.72	3973280
26	27949	3928129	0.71	3956078
27	29410	3928981	0.74	3958391
28	28937	3933951	0.73	3962888
29	28772	3916898	0.73	3945670
30	29112	3912717	0.74	3941829
31	29253	3931437	0.74	3960690
32	28606	3935459	0.72	3964065
33	28576	3931506	0.72	3960082
34	29604	3939602	0.75	3969206
35	29568	3925612	0.75	3955180
36	28783	3927938	0.73	3956721
37	28726	3932659	0.73	3961385
38	28434	3939795	0.72	3968229
39	29449	3932302	0.74	3961751
40	29321	3957442	0.74	3986763
41	29086	3948072	0.73	3977158
42	29304	3951277	0.74	3980581
43	29264	3947413	0.74	3976677
44	29013	3946521	0.73	3975534
45	29128	3938824	0.73	3967952
46	29948	3939600	0.75	3969548
47	30003	3931869	0.76	3961872
48	30088	3948127	0.76	3978215
49	30770	3950838	0.77	3981608
50	30739	3937815	0.77	3968554
51	31278	3938791	0.79	3970069
52	31485	3938707	0.79	3970192
53	31271	3934925	0.79	3966196
54	32051	3924526	0.81	3956577
55	32369	3924826	0.82	3957195
56	31816	3934448	0.80	3966264
57	32133	3927483	0.81	3959616
58	32663	3935204	0.82	3967867
59	32614	3928051	0.82	3960665
60	32891	3933143	0.83	3966034
61	33107	3932509	0.83	3965616
62	33115	3918469	0.84	3951584
63	33104	3920115	0.84	3953219
64	34068	3927318	0.86	3961386
65	34138	3929464	0.86	3963602
66	34201	3925110	0.86	3959311
67	34747	3927233	0.88	3961980
68	34942	3923672	0.88	3958614
69	35612	3923250	0.90	3958862
70	36056	3924131	0.91	3960187
71	36726	3913940	0.93	3950666
72	36965	3916660	0.93	3953625
73	37062	3919704	0.94	3956766
74	37646	3909673	0.95	3947319
75	37948	3911182	0.96	3949130
76	39138	3921086	0.99	3960224
77	39770	3915486	1.01	3955256
78	39700	3910528	1.01	3950228
79	40371	3908960	1.02	3949331
80	41280	3902739	1.05	3944019
81	41854	3896898	1.06	3938752
82	42967	3904301	1.09	3947268
83	43445	3897312	1.10	3940757
84	45030	3900964	1.14	3945994
85	45630	3900626	1.16	3946256
86	47315	3885250	1.20	3932565
87	47893	3887240	1.22	3935133
88	49638	3868335	1.27	3917973
89	49842	3864487	1.27	3914329
90	51297	3858974	1.31	3910271
91	52299	3868804	1.33	3921103
92	54274	3868358	1.38	3922632
93	55389	3860566	1.41	3915955
94	57736	3862321	1.47	3920057
95	59259	3844732	1.52	3903991
96	61850	3832855	1.59	3894705
97	62722	3828245	1.61	3890967
98	65087	3832920	1.67	3898007
99	66720	3825705	1.71	3892425
100	69266	3826574	1.78	3895840
101	71197	3808264	1.84	3879461
102	73923	3800841	1.91	3874764
103	76467	3803847	1.97	3880314
104	79043	3795048	2.04	3874091
105	81726	3787789	2.11	3869515
106	86073	3786785	2.22	3872858
107	89365	3778791	2.31	3868156
108	97152	3775322	2.51	3872474
109	100476	3768252	2.60	3868728
110	103352	3748164	2.68	3851516
111	109239	3746200	2.83	3855439

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	67662	498074	11.96	565736
2	66640	488699	12.00	555339
3	65913	486507	11.93	552420
4	66208	485189	12.01	551397
5	65569	482112	11.97	547681
6	65133	479949	11.95	545082
7	64476	477051	11.91	541527
8	64028	477108	11.83	541136
9	64182	474461	11.92	538643
10	63463	470700	11.88	534163
11	63624	470987	11.90	534611
12	62720	468833	11.80	531553
13	63200	466531	11.93	529731
14	62437	463998	11.86	526435
15	62262	461232	11.89	523494
16	61646	456344	11.90	517990
17	61519	456459	11.88	517978
18	60796	452120	11.85	512916
19	60584	449299	11.88	509883
20	59795	445488	11.83	505283
21	59209	443226	11.78	502435
22	58897	439722	11.81	498619
23	58296	436578	11.78	494874
24	57536	430684	11.78	488220
25	57376	427279	11.84	484655
26	57247	424577	11.88	481824
27	56566	420105	11.87	476671
28	55575	416909	11.76	472484
29	55269	412697	11.81	467966
30	54752	408931	11.81	463683
31	54314	405095	11.82	459409
32	53789	400064	11.85	453853
33	52764	395222	11.78	447986
34	52750	391513	11.87	444263
35	51970	389018	11.78	440988
36	51543	383467	11.85	435010
37	50776	379927	11.79	430703
38	50289	375862	11.80	426151
39	50199	373169	11.86	423368
40	49207	370028	11.74	419235
41	49142	365669	11.85	414811
42	48522	362269	11.81	410791
43	47603	358318	11.73	405921
44	47554	354350	11.83	401904
45	46949	350438	11.81	397387
46	46540	347425	11.81	393965
47	45913	343486	11.79	389399
48	45512	339480	11.82	384992
49	45013	336142	11.81	381155
50	44164	332751	11.72	376915
51	44150	328435	11.85	372585
52	43033	324477	11.71	367510
53	42781	319674	11.80	362455
54	42407	317152	11.79	359559
55	41848	312957	11.79	354805
56	41254	309514	11.76	350768
57	40666	305076	11.76	345742
58	40386	302263	11.79	342649
59	40412	298304	11.93	338716
60	39183	295412	11.71	334595
61	39015	291797	11.79	330812
62	38200	286588	11.76	324788
63	37831	283769	11.76	321600
64	37872	280683	11.89	318555
65	37105	276095	11.85	313200
66	36808	273648	11.86	310456
67	36308	270334	11.84	306642
68	35632	266729	11.78	302361
69	35402	263493	11.84	298895
70	35184	260703	11.89	295887
71	34415	256867	11.82	291282
72	33438	254323	11.62	287761
73	33433	251436	11.74	284869
74	33026	249080	11.71	282106
75	32827	244780	11.82	277607
76	32247	240894	11.81	273141
77	31972	239903	11.76	271875
78	31430	235865	11.76	267295
79	31014	233383	11.73	264397
80	30592	230408	11.72	261000
81	30152	227810	11.69	257962
82	29844	225130	11.70	254974
83	29365	221278	11.72	250643
84	29069	218552	11.74	247621
85	28586	216321	11.67	244907
86	28292	212821	11.73	241113
87	27860	210338	11.70	238198
88	27552	208201	11.69	235753
89	26939	205100	11.61	232039
90	27059	202150	11.81	229209
91	26285	200659	11.58	226944
92	26365	197422	11.78	223787
93	26025	195258	11.76	221283
94	25326	191272	11.69	216598
95	25182	190109	11.70	215291
96	24954	187980	11.72	212934
97	24515	185597	11.67	210112
98	24092	183893	11.58	207985
99	23951	179846	11.75	203797
100	23549	178753	11.64	202302
101	23047	176352	11.56	199399
102	22889	173446	11.66	196335
103	22368	171352	11.55	193720
104	21897	169494	11.44	191391
105	22132	168467	11.61	190599
106	21840	166104	11.62	187944
107	21520	162927	11.67	184447
108	21233	161178	11.64	182411
109	20731	159849	11.48	180580
110	20700	156849	11.66	177549
111	20247	156160	11.48	176407

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	11028	750093	1.45	761121
2	9965	748546	1.31	758511
3	7147	738595	0.96	745742
4	6585	736802	0.89	743387
5	6053	732137	0.82	738190
6	5429	728396	0.74	733825
7	5098	722830	0.70	727928
8	4828	718815	0.67	723643
9	4823	717333	0.67	722156
10	4819	713687	0.67	718506
11	4482	711291	0.63	715773
12	4445	709014	0.62	713459
13	4367	704054	0.62	708421
14	4419	702155	0.63	706574
15	4374	697402	0.62	701776
16	4266	691142	0.61	695408
17	4203	690318	0.61	694521
18	4020	684478	0.58	688498
19	3988	680363	0.58	684351
20	4004	676868	0.59	680872
21	3904	670811	0.58	674715
22	3851	667417	0.57	671268
23	3909	662611	0.59	666520
24	3883	656127	0.59	660010
25	3867	650496	0.59	654363
26	3799	643715	0.59	647514
27	3799	638996	0.59	642795
28	3844	634684	0.60	638528
29	3679	626925	0.58	630604
30	3621	624176	0.58	627797
31	3712	618253	0.60	621965
32	3564	611323	0.58	614887
33	3747	603598	0.62	607345
34	3959	600170	0.66	604129
35	3478	595130	0.58	598608
36	3518	589822	0.59	593340
37	3399	583076	0.58	586475
38	3401	577187	0.59	580588
39	3518	571427	0.61	574945
40	3409	565666	0.60	569075
41	3307	561182	0.59	564489
42	3483	553920	0.62	557403
43	3421	548062	0.62	551483
44	3119	543581	0.57	546700
45	3183	536831	0.59	540014
46	3096	530915	0.58	534011
47	3019	524791	0.57	527810
48	3057	520716	0.58	523773
49	3029	513352	0.59	516381
50	2955	508709	0.58	511664
51	2973	502467	0.59	505440
52	3090	496894	0.62	499984
53	3150	491230	0.64	494380
54	2871	487090	0.59	489961
55	2916	480405	0.60	483321
56	2719	476322	0.57	479041
57	2650	470222	0.56	472872
58	2695	464905	0.58	467600
59	2747	458809	0.60	461556
60	2629	454469	0.58	457098
61	2601	449016	0.58	451617
62	2506	443275	0.56	445781
63	2526	438098	0.57	440624
64	2557	432497	0.59	435054
65	2567	425609	0.60	428176
66	2447	421787	0.58	424234
67	2424	417152	0.58	419576
68	2324	411459	0.56	413783
69	2385	407194	0.58	409579
70	2324	401530	0.58	403854
71	2277	396715	0.57	398992
72	2320	392083	0.59	394403
73	2346	385848	0.60	388194
74	2356	382626	0.61	384982
75	2408	376192	0.64	378600
76	2381	372333	0.64	374714
77	2298	368078	0.62	370376
78	2181	364231	0.60	366412
79	2160	359294	0.60	361454
80	2096	354180	0.59	356276
81	2148	350929	0.61	353077
82	2093	346541	0.60	348634
83	2057	342508	0.60	344565
84	1952	337398	0.58	339350
85	1997	333797	0.59	335794
86	1954	330305	0.59	332259
87	1871	325083	0.57	326954
88	1940	320938	0.60	322878
89	1955	317588	0.61	319543
90	1893	313345	0.60	315238
91	1909	309906	0.61	311815
92	1806	306059	0.59	307865
93	1778	301714	0.59	303492
94	1830	298211	0.61	300041
95	1791	294181	0.61	295972
96	1800	291285	0.61	293085
97	1710	287177	0.59	288887
98	1656	284093	0.58	285749
99	1763	279186	0.63	280949
100	1586	275923	0.57	277509
101	1574	272904	0.57	274478
102	1691	269498	0.62	271189
103	1601	265531	0.60	267132
104	1508	262970	0.57	264478
105	1612	259175	0.62	260787
106	1486	255449	0.58	256935
107	1603	252519	0.63	254122
108	1571	248975	0.63	250546
109	1624	246317	0.65	247941
110	1579	244354	0.64	245933
111	1563	240707	0.65	242270

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	46913	3473904	1.33	3520817
2	41848	3459763	1.20	3501611
3	39262	3446295	1.13	3485557
4	36009	3426477	1.04	3462486
5	32921	3395387	0.96	3428308
6	30890	3366910	0.91	3397800
7	29142	3343736	0.86	3372878
8	27909	3323654	0.83	3351563
9	26661	3304800	0.80	3331461
10	26438	3281608	0.80	3308046
11	24767	3273086	0.75	3297853
12	23666	3250448	0.72	3274114
13	23583	3226962	0.73	3250545
14	22950	3202324	0.71	3225274
15	23279	3181787	0.73	3205066
16	22177	3148237	0.70	3170414
17	21920	3143501	0.69	3165421
18	21427	3118498	0.68	3139925
19	21140	3097362	0.68	3118502
20	21159	3076486	0.68	3097645
21	20920	3053262	0.68	3074182
22	20268	3027234	0.67	3047502
23	20030	2997382	0.66	3017412
24	19988	2974123	0.67	2994111
25	19910	2947877	0.67	2967787
26	20597	2922230	0.70	2942827
27	20090	2897102	0.69	2917192
28	19824	2872264	0.69	2892088
29	19139	2850554	0.67	2869693
30	19009	2823810	0.67	2842819
31	19861	2797434	0.70	2817295
32	18673	2777142	0.67	2795815
33	19256	2742751	0.70	2762007
34	19820	2719693	0.72	2739513
35	18078	2697237	0.67	2715315
36	17953	2668989	0.67	2686942
37	17686	2637162	0.67	2654848
38	18070	2612639	0.69	2630709
39	18264	2589225	0.70	2607489
40	17270	2559539	0.67	2576809
41	17583	2533892	0.69	2551475
42	17950	2508956	0.71	2526906
43	17793	2480506	0.71	2498299
44	16795	2455613	0.68	2472408
45	16896	2428087	0.69	2444983
46	16490	2403287	0.68	2419777
47	16101	2377573	0.67	2393674
48	16180	2352077	0.68	2368257
49	15981	2327136	0.68	2343117
50	15760	2300378	0.68	2316138
51	15419	2272980	0.67	2288399
52	15960	2245466	0.71	2261426
53	16230	2213255	0.73	2229485
54	15049	2198548	0.68	2213597
55	15455	2171069	0.71	2186524
56	14855	2144704	0.69	2159559
57	14401	2119573	0.67	2133974
58	14342	2094043	0.68	2108385
59	14298	2069949	0.69	2084247
60	14204	2047502	0.69	2061706
61	13987	2022683	0.69	2036670
62	13771	1997939	0.68	2011710
63	13627	1976311	0.68	1989938
64	13367	1949706	0.68	1963073
65	13288	1920027	0.69	1933315
66	13294	1906024	0.69	1919318
67	13114	1881693	0.69	1894807
68	12882	1856216	0.69	1869098
69	12732	1838463	0.69	1851195
70	12813	1814122	0.70	1826935
71	12902	1788702	0.72	1801604
72	12673	1771492	0.71	1784165
73	13151	1743389	0.75	1756540
74	13510	1728150	0.78	1741660
75	13164	1703459	0.77	1716623
76	12800	1679922	0.76	1692722
77	12284	1665927	0.73	1678211
78	11973	1644091	0.72	1656064
79	11847	1627448	0.72	1639295
80	11439	1607775	0.71	1619214
81	11653	1588363	0.73	1600016
82	11223	1569779	0.71	1581002
83	11292	1549358	0.72	1560650
84	10942	1530682	0.71	1541624
85	10794	1512486	0.71	1523280
86	10925	1493490	0.73	1504415
87	10728	1472098	0.72	1482826
88	10496	1455106	0.72	1465602
89	10398	1438173	0.72	1448571
90	10627	1420966	0.74	1431593
91	10442	1400961	0.74	1411403
92	10291	1384494	0.74	1394785
93	10229	1366857	0.74	1377086
94	10124	1350751	0.74	1360875
95	9936	1334674	0.74	1344610
96	10200	1313929	0.77	1324129
97	9743	1297105	0.75	1306848
98	9791	1284162	0.76	1293953
99	10053	1264350	0.79	1274403
100	9656	1250531	0.77	1260187
101	9329	1236197	0.75	1245526
102	9392	1218714	0.76	1228106
103	9407	1204001	0.78	1213408
104	9235	1190711	0.77	1199946
105	9046	1175157	0.76	1184203
106	8991	1157763	0.77	1166754
107	8923	1145031	0.77	1153954
108	9060	1129326	0.80	1138386
109	9282	1114401	0.83	1123683
110	9063	1104465	0.81	1113528
111	8744	1091998	0.79	1100742

