CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
15	6029	972025	0.62	978054
16	6412	972708	0.65	979120
17	6000	964529	0.62	970529
18	5893	968198	0.60	974091
19	6125	972397	0.63	978522
20	5931	969978	0.61	975909
21	5948	973518	0.61	979466
22	6038	973189	0.62	979227
23	6145	969967	0.63	976112
24	5899	975158	0.60	981057
25	5989	979471	0.61	985460
26	6153	972598	0.63	978751
27	6270	977001	0.64	983271
28	5956	970027	0.61	975983
29	6012	968754	0.62	974766
30	6096	969661	0.62	975757
31	6098	976171	0.62	982269
32	6125	983549	0.62	989674
33	6084	980373	0.62	986457
34	6289	985283	0.63	991572
35	6108	978785	0.62	984893
36	5967	979603	0.61	985570
37	6161	978452	0.63	984613
38	5985	979934	0.61	985919
39	6134	975377	0.62	981511
40	6185	977975	0.63	984160
41	6124	978721	0.62	984845
42	6210	982362	0.63	988572
43	6177	986205	0.62	992382
44	6039	984119	0.61	990158
45	6190	986442	0.62	992632
46	6259	990624	0.63	996883
47	6266	987769	0.63	994035
48	6325	978601	0.64	984926
49	6379	981499	0.65	987878
50	6341	976935	0.64	983276
51	6464	981346	0.65	987810
52	6547	984839	0.66	991386
53	6607	977832	0.67	984439
54	6561	979427	0.67	985988
55	6747	981566	0.68	988313
56	6652	979499	0.67	986151
57	6690	981018	0.68	987708
58	6818	980980	0.69	987798
59	6900	979642	0.70	986542
60	6890	981719	0.70	988609
61	7032	979414	0.71	986446
62	6986	974708	0.71	981694
63	7053	976109	0.72	983162
64	7219	981682	0.73	988901
65	7080	979164	0.72	986244
66	7157	978197	0.73	985354
67	7176	979574	0.73	986750
68	7258	978276	0.74	985534
69	7314	979499	0.74	986813
70	7509	979379	0.76	986888
71	7727	976464	0.79	984191
72	7724	980975	0.78	988699
73	7664	979396	0.78	987060
74	7639	975076	0.78	982715
75	7894	975263	0.80	983157
76	7999	978894	0.81	986893
77	8144	978087	0.83	986231
78	8292	975388	0.84	983680
79	8538	981317	0.86	989855
80	8401	974743	0.85	983144
81	8588	974423	0.87	983011
82	8772	974455	0.89	983227
83	8985	968677	0.92	977662
84	9044	971144	0.92	980188
85	9606	969357	0.98	978963
86	9745	971559	0.99	981304
87	9866	971746	1.01	981612
88	10223	970096	1.04	980319
89	10361	967978	1.06	978339
90	10701	963179	1.10	973880
91	10946	963135	1.12	974081
92	11301	961980	1.16	973281
93	11477	960974	1.18	972451
94	12037	961039	1.24	973076
95	12337	957227	1.27	969564
96	12975	957133	1.34	970108
97	13145	952934	1.36	966079
98	13670	948411	1.42	962081
99	13956	947869	1.45	961825
100	14414	949631	1.50	964045
101	14805	943347	1.55	958152
102	15650	941292	1.64	956942
103	16030	939189	1.68	955219
104	16770	934397	1.76	951167
105	17238	934387	1.81	951625
106	17856	929959	1.88	947815
107	19301	930097	2.03	949398
108	19870	933643	2.08	953513
109	20624	931187	2.17	951811
110	30898	934730	3.20	965628
111	30960	931648	3.22	962608

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	31400	4349126	0.72	4380526
2	30619	4331335	0.70	4361954
3	30823	4308639	0.71	4339462
4	32632	4285864	0.76	4318496
5	33573	4280211	0.78	4313784
6	32437	4285116	0.75	4317553
7	32049	4310211	0.74	4342260
8	31839	4300527	0.73	4332366
9	31687	4344521	0.72	4376208
10	32823	4344330	0.75	4377153
11	32953	4358029	0.75	4390982
12	32523	4350636	0.74	4383159
13	32507	4349548	0.74	4382055
14	31943	4332952	0.73	4364895
15	32119	4331637	0.74	4363756
16	33690	4328672	0.77	4362362
17	33547	4308065	0.77	4341612
18	32696	4331526	0.75	4364222
19	32435	4356321	0.74	4388756
20	32130	4363341	0.73	4395471
21	32468	4363626	0.74	4396094
22	32680	4382506	0.74	4415186
23	33224	4341055	0.76	4374279
24	33184	4360208	0.76	4393392
25	33254	4374267	0.75	4407521
26	32289	4351096	0.74	4383385
27	32956	4353160	0.75	4386116
28	33073	4359684	0.75	4392757
29	33452	4340093	0.76	4373545
30	33341	4343149	0.76	4376490
31	33639	4368219	0.76	4401858
32	32281	4371391	0.73	4403672
33	32620	4372188	0.74	4404808
34	33177	4375227	0.75	4408404
35	33866	4358057	0.77	4391923
36	33368	4355500	0.76	4388868
37	33369	4360104	0.76	4393473
38	32478	4360341	0.74	4392819
39	32910	4356817	0.75	4389727
40	33406	4396026	0.75	4429432
41	33247	4393013	0.75	4426260
42	33392	4396238	0.75	4429630
43	33526	4389806	0.76	4423332
44	33083	4386509	0.75	4419592
45	33191	4372984	0.75	4406175
46	34177	4374999	0.78	4409176
47	34403	4368996	0.78	4403399
48	34727	4384915	0.79	4419642
49	34975	4386375	0.79	4421350
50	34513	4378566	0.78	4413079
51	35152	4388919	0.79	4424071
52	35456	4384460	0.80	4419916
53	36078	4375691	0.82	4411769
54	36561	4365714	0.83	4402275
55	36047	4364304	0.82	4400351
56	35447	4367768	0.81	4403215
57	36644	4362850	0.83	4399494
58	36260	4373607	0.82	4409867
59	36731	4366041	0.83	4402772
60	36729	4375381	0.83	4412110
61	37482	4376067	0.85	4413549
62	37063	4364516	0.84	4401579
63	37534	4369796	0.85	4407330
64	37785	4375967	0.86	4413752
65	38626	4368327	0.88	4406953
66	38765	4363899	0.88	4402664
67	38600	4361280	0.88	4399880
68	38432	4360997	0.87	4399429
69	40005	4362201	0.91	4402206
70	40653	4362942	0.92	4403595
71	40741	4362783	0.93	4403524
72	40639	4365534	0.92	4406173
73	41105	4366638	0.93	4407743
74	41449	4355436	0.94	4396885
75	42029	4354349	0.96	4396378
76	42735	4358157	0.97	4400892
77	43538	4351874	0.99	4395412
78	44036	4347233	1.00	4391269
79	44854	4346502	1.02	4391356
80	45714	4341247	1.04	4386961
81	46259	4340666	1.05	4386925
82	47480	4350829	1.08	4398309
83	48622	4341787	1.11	4390409
84	49834	4349516	1.13	4399350
85	50361	4349015	1.14	4399376
86	51505	4327377	1.18	4378882
87	52577	4322193	1.20	4374770
88	54293	4304526	1.25	4358819
89	55056	4295087	1.27	4350143
90	56667	4292105	1.30	4348772
91	58192	4300937	1.33	4359129
92	59692	4302974	1.37	4362666
93	61193	4302068	1.40	4363261
94	63536	4299757	1.46	4363293
95	65116	4286690	1.50	4351806
96	67843	4266898	1.57	4334741
97	69245	4261639	1.60	4330884
98	71166	4255396	1.64	4326562
99	73875	4246986	1.71	4320861
100	76353	4252408	1.76	4328761
101	79115	4237896	1.83	4317011
102	82296	4232613	1.91	4314909
103	84703	4239758	1.96	4324461
104	87317	4224231	2.03	4311548
105	91497	4217047	2.12	4308544
106	95645	4213631	2.22	4309276
107	100735	4199830	2.34	4300565
108	109466	4199047	2.54	4308513
109	113200	4188946	2.63	4302146
110	115984	4165811	2.71	4281795
111	122835	4166891	2.86	4289726

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	74887	560510	11.79	635397
2	73936	550959	11.83	624895
3	73499	549011	11.81	622510
4	72941	546076	11.78	619017
5	72077	541432	11.75	613509
6	71579	537723	11.75	609302
7	71335	535594	11.75	606929
8	70724	532998	11.71	603722
9	70170	532053	11.65	602223
10	69896	528276	11.68	598172
11	69748	528374	11.66	598122
12	69275	524953	11.66	594228
13	69140	523110	11.67	592250
14	68954	519515	11.72	588469
15	68554	513534	11.78	582088
16	67344	509889	11.67	577233
17	66944	508461	11.63	575405
18	66779	503939	11.70	570718
19	66247	501132	11.68	567379
20	65334	497292	11.61	562626
21	64660	492676	11.60	557336
22	64089	489362	11.58	553451
23	63897	485400	11.63	549297
24	63133	479405	11.64	542538
25	62551	475693	11.62	538244
26	62444	470095	11.73	532539
27	61379	465891	11.64	527270
28	60599	460099	11.64	520698
29	59913	457323	11.58	517236
30	58851	450482	11.55	509333
31	58399	447077	11.55	505476
32	57974	442610	11.58	500584
33	57116	437050	11.56	494166
34	57109	433809	11.63	490918
35	56203	428174	11.60	484377
36	55740	424989	11.59	480729
37	55034	419173	11.61	474207
38	54491	414166	11.63	468657
39	53781	409943	11.60	463724
40	52980	406324	11.53	459304
41	52449	402272	11.53	454721
42	52231	399117	11.57	451348
43	51743	392896	11.64	444639
44	51007	389007	11.59	440014
45	49610	385187	11.41	434797
46	49326	380459	11.48	429785
47	49292	374250	11.64	423542
48	48259	370889	11.51	419148
49	47607	365016	11.54	412623
50	47297	362379	11.54	409676
51	46358	357136	11.49	403494
52	46103	352462	11.57	398565
53	45130	347318	11.50	392448
54	44818	343738	11.53	388556
55	44219	339266	11.53	383485
56	43699	335285	11.53	378984
57	43209	330905	11.55	374114
58	42753	326480	11.58	369233
59	42313	322446	11.60	364759
60	41959	318008	11.66	359967
61	41130	314626	11.56	355756
62	40637	310187	11.58	350824
63	39691	305830	11.49	345521
64	39370	302379	11.52	341749
65	38579	298480	11.45	337059
66	38421	294806	11.53	333227
67	38086	291153	11.57	329239
68	38121	286605	11.74	324726
69	36908	282378	11.56	319286
70	36594	280418	11.54	317012
71	35925	276767	11.49	312692
72	35480	271369	11.56	306849
73	34721	267009	11.51	301730
74	34370	263925	11.52	298295
75	33953	261379	11.50	295332
76	33239	256186	11.48	289425
77	32519	254603	11.33	287122
78	32582	251107	11.49	283689
79	32008	247959	11.43	279967
80	31687	244215	11.48	275902
81	31205	241731	11.43	272936
82	30516	237974	11.37	268490
83	30313	233476	11.49	263789
84	29800	230977	11.43	260777
85	29204	228046	11.35	257250
86	29348	224226	11.57	253574
87	28493	220864	11.43	249357
88	28578	218554	11.56	247132
89	28089	215471	11.53	243560
90	27528	212392	11.47	239920
91	26994	210132	11.38	237126
92	26740	206804	11.45	233544
93	26606	204612	11.51	231218
94	26007	202438	11.38	228445
95	25721	198883	11.45	224604
96	24760	195998	11.22	220758
97	24749	193686	11.33	218435
98	24521	191594	11.35	216115
99	24312	188423	11.43	212735
100	23756	185045	11.38	208801
101	23488	183546	11.34	207034
102	23374	180973	11.44	204347
103	22904	178713	11.36	201617
104	22287	176406	11.22	198693
105	22201	173539	11.34	195740
106	21777	170625	11.32	192402
107	21344	168861	11.22	190205
108	21138	165678	11.31	186816
109	21079	165018	11.33	186097
110	20870	162317	11.39	183187
111	20501	159864	11.37	180365

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	11533	832965	1.37	844498
2	11024	831895	1.31	842919
3	7973	821131	0.96	829104
4	7085	816885	0.86	823970
5	6675	812109	0.82	818784
6	5924	807449	0.73	813373
7	5546	801282	0.69	806828
8	5528	796970	0.69	802498
9	5268	792743	0.66	798011
10	5314	789180	0.67	794494
11	5214	785660	0.66	790874
12	4959	783120	0.63	788079
13	4841	779332	0.62	784173
14	4762	771566	0.61	776328
15	4831	770093	0.62	774924
16	4556	761205	0.59	765761
17	4560	761946	0.59	766506
18	4405	756409	0.58	760814
19	4307	752251	0.57	756558
20	4354	745366	0.58	749720
21	4247	741105	0.57	745352
22	4303	734607	0.58	738910
23	4238	727760	0.58	731998
24	4231	723360	0.58	727591
25	4044	716959	0.56	721003
26	4284	709668	0.60	713952
27	4251	702440	0.60	706691
28	4122	696354	0.59	700476
29	4130	690817	0.59	694947
30	3913	684259	0.57	688172
31	4111	676356	0.60	680467
32	3845	670334	0.57	674179
33	3948	661150	0.59	665098
34	4028	656785	0.61	660813
35	3780	649628	0.58	653408
36	3797	644590	0.59	648387
37	3691	635907	0.58	639598
38	3576	630070	0.56	633646
39	3727	624107	0.59	627834
40	3546	617496	0.57	621042
41	3607	610693	0.59	614300
42	3607	604427	0.59	608034
43	3523	596535	0.59	600058
44	3368	589870	0.57	593238
45	3422	583620	0.58	587042
46	3339	577687	0.57	581026
47	3278	570216	0.57	573494
48	3287	564023	0.58	567310
49	3357	555917	0.60	559274
50	3188	550513	0.58	553701
51	3157	545618	0.58	548775
52	3189	537486	0.59	540675
53	3329	529945	0.62	533274
54	2933	524572	0.56	527505
55	3055	518918	0.59	521973
56	3028	512310	0.59	515338
57	2963	506222	0.58	509185
58	2913	499685	0.58	502598
59	2834	492928	0.57	495762
60	2799	487216	0.57	490015
61	2736	480753	0.57	483489
62	2728	474771	0.57	477499
63	2655	468891	0.56	471546
64	2544	462746	0.55	465290
65	2608	455591	0.57	458199
66	2544	450720	0.56	453264
67	2510	444051	0.56	446561
68	2455	439021	0.56	441476
69	2536	433401	0.58	435937
70	2438	429151	0.56	431589
71	2417	422460	0.57	424877
72	2518	417739	0.60	420257
73	2567	410875	0.62	413442
74	2564	405462	0.63	408026
75	2498	400334	0.62	402832
76	2375	394487	0.60	396862
77	2274	388152	0.58	390426
78	2281	385700	0.59	387981
79	2148	380734	0.56	382882
80	2101	374433	0.56	376534
81	2152	370647	0.58	372799
82	2179	364847	0.59	367026
83	2118	360962	0.58	363080
84	2025	355648	0.57	357673
85	2000	349713	0.57	351713
86	1981	346351	0.57	348332
87	2015	341755	0.59	343770
88	1954	336929	0.58	338883
89	1937	333652	0.58	335589
90	1901	328168	0.58	330069
91	1916	323172	0.59	325088
92	1826	320661	0.57	322487
93	1836	316047	0.58	317883
94	1916	311155	0.61	313071
95	1835	306371	0.60	308206
96	1795	301961	0.59	303756
97	1807	299503	0.60	301310
98	1739	294967	0.59	296706
99	1773	290865	0.61	292638
100	1716	286679	0.60	288395
101	1633	283009	0.57	284642
102	1676	278485	0.60	280161
103	1584	275309	0.57	276893
104	1530	271026	0.56	272556
105	1564	268345	0.58	269909
106	1515	263771	0.57	265286
107	1545	260112	0.59	261657
108	1563	255883	0.61	257446
109	1628	252403	0.64	254031
110	1565	250450	0.62	252015
111	1571	247162	0.63	248733

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	51146	3839677	1.31	3890823
2	46068	3820777	1.19	3866845
3	43393	3802063	1.13	3845456
4	40066	3778726	1.05	3818792
5	37083	3746786	0.98	3783869
6	34648	3718222	0.92	3752870
7	32503	3685994	0.87	3718497
8	30847	3663454	0.83	3694301
9	30067	3638975	0.82	3669042
10	29439	3617911	0.81	3647350
11	27863	3602233	0.77	3630096
12	27148	3576138	0.75	3603286
13	26171	3550547	0.73	3576718
14	26020	3524097	0.73	3550117
15	25643	3496733	0.73	3522376
16	24864	3459657	0.71	3484521
17	24659	3447439	0.71	3472098
18	24110	3425954	0.70	3450064
19	23423	3398349	0.68	3421772
20	23799	3376240	0.70	3400039
21	23027	3348357	0.68	3371384
22	22610	3316601	0.68	3339211
23	22675	3284334	0.69	3307009
24	22610	3252310	0.69	3274920
25	22398	3224579	0.69	3246977
26	22566	3193732	0.70	3216298
27	22248	3164019	0.70	3186267
28	21914	3138230	0.69	3160144
29	21245	3112575	0.68	3133820
30	21534	3085931	0.69	3107465
31	21786	3054432	0.71	3076218
32	20718	3026905	0.68	3047623
33	21166	2990481	0.70	3011647
34	21669	2960402	0.73	2982071
35	20058	2932314	0.68	2952372
36	19595	2902180	0.67	2921775
37	19797	2863654	0.69	2883451
38	19646	2835344	0.69	2854990
39	19828	2809270	0.70	2829098
40	19347	2777864	0.69	2797211
41	19227	2747020	0.70	2766247
42	19678	2718360	0.72	2738038
43	19413	2685651	0.72	2705064
44	18360	2656507	0.69	2674867
45	17993	2623813	0.68	2641806
46	17900	2592590	0.69	2610490
47	17647	2562907	0.68	2580554
48	17487	2530394	0.69	2547881
49	17381	2504107	0.69	2521488
50	17143	2477358	0.69	2494501
51	16976	2444363	0.69	2461339
52	17184	2414280	0.71	2431464
53	17386	2378416	0.73	2395802
54	16443	2356717	0.69	2373160
55	16505	2323055	0.71	2339560
56	16099	2298235	0.70	2314334
57	16204	2268436	0.71	2284640
58	15635	2237560	0.69	2253195
59	15497	2210516	0.70	2226013
60	15368	2181526	0.70	2196894
61	15291	2158957	0.70	2174248
62	14786	2131085	0.69	2145871
63	14796	2103215	0.70	2118011
64	14614	2074907	0.70	2089521
65	14320	2043674	0.70	2057994
66	14213	2021080	0.70	2035293
67	13807	1994264	0.69	2008071
68	13780	1963468	0.70	1977248
69	13764	1945009	0.70	1958773
70	13779	1919184	0.71	1932963
71	13670	1895924	0.72	1909594
72	13697	1869815	0.73	1883512
73	13858	1845204	0.75	1859062
74	13985	1823276	0.76	1837261
75	13771	1796202	0.76	1809973
76	13477	1770726	0.76	1784203
77	13212	1751753	0.75	1764965
78	12671	1728688	0.73	1741359
79	12245	1707309	0.71	1719554
80	12268	1686982	0.72	1699250
81	12197	1664761	0.73	1676958
82	11940	1643177	0.72	1655117
83	11806	1622581	0.72	1634387
84	11936	1601787	0.74	1613723
85	11876	1579788	0.75	1591664
86	11618	1557905	0.74	1569523
87	11519	1534865	0.74	1546384
88	11255	1516725	0.74	1527980
89	11027	1496621	0.73	1507648
90	11184	1476295	0.75	1487479
91	10962	1458728	0.75	1469690
92	10851	1440790	0.75	1451641
93	10618	1419269	0.74	1429887
94	10977	1400457	0.78	1411434
95	10633	1382824	0.76	1393457
96	10645	1363198	0.77	1373843
97	10127	1344527	0.75	1354654
98	10226	1328446	0.76	1338672
99	10308	1306407	0.78	1316715
100	9979	1290733	0.77	1300712
101	9921	1276216	0.77	1286137
102	9959	1256202	0.79	1266161
103	9774	1239690	0.78	1249464
104	9667	1224067	0.78	1233734
105	9492	1209081	0.78	1218573
106	9458	1191803	0.79	1201261
107	9284	1173886	0.78	1183170
108	9308	1158231	0.80	1167539
109	9606	1143164	0.83	1152770
110	9191	1132681	0.80	1141872
111	9137	1116277	0.81	1125414

