CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
93	11919	912993	1.29	924912
94	12352	913638	1.33	925990
95	12818	910643	1.39	923461
96	13291	909393	1.44	922684
97	13618	904417	1.48	918035
98	13974	902762	1.52	916736
99	14601	902724	1.59	917325
100	14973	900409	1.64	915382
101	15427	896820	1.69	912247
102	16133	892740	1.78	908873
103	16503	890076	1.82	906579
104	17272	884665	1.91	901937
105	17815	887139	1.97	904954
106	18674	883929	2.07	902603
107	19921	883885	2.20	903806
108	20474	885954	2.26	906428
109	21155	884181	2.34	905336
110	32239	887802	3.50	920041
111	32051	881036	3.51	913087

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	27206	4221796	0.64	4249002
2	27052	4211724	0.64	4238776
3	26942	4194406	0.64	4221348
4	28635	4187087	0.68	4215722
5	29504	4187518	0.70	4217022
6	28063	4190701	0.67	4218764
7	27771	4219079	0.65	4246850
8	28518	4204671	0.67	4233189
9	27616	4230880	0.65	4258496
10	28596	4225261	0.67	4253857
11	28651	4235702	0.67	4264353
12	28286	4227139	0.66	4255425
13	28025	4235896	0.66	4263921
14	28503	4216258	0.67	4244761
15	28091	4222850	0.66	4250941
16	29423	4230555	0.69	4259978
17	29207	4208870	0.69	4238077
18	28628	4226929	0.67	4255557
19	28358	4237738	0.66	4266096
20	28260	4240858	0.66	4269118
21	28704	4236858	0.67	4265562
22	28533	4259192	0.67	4287725
23	28911	4215009	0.68	4243920
24	28601	4234470	0.67	4263071
25	28403	4257775	0.66	4286178
26	28168	4236931	0.66	4265099
27	29116	4242209	0.68	4271325
28	28947	4248278	0.68	4277225
29	28581	4228982	0.67	4257563
30	28644	4221098	0.67	4249742
31	28716	4236975	0.67	4265691
32	28255	4238524	0.66	4266779
33	28088	4238667	0.66	4266755
34	29310	4239237	0.69	4268547
35	29268	4232515	0.69	4261783
36	28878	4242191	0.68	4271069
37	29089	4246595	0.68	4275684
38	28559	4245497	0.67	4274056
39	29115	4239436	0.68	4268551
40	29111	4265174	0.68	4294285
41	29129	4250505	0.68	4279634
42	29099	4253425	0.68	4282524
43	29012	4248556	0.68	4277568
44	28960	4251745	0.68	4280705
45	29182	4246111	0.68	4275293
46	29958	4251234	0.70	4281192
47	29979	4241175	0.70	4271154
48	30339	4257307	0.71	4287646
49	30659	4257183	0.72	4287842
50	30544	4246061	0.71	4276605
51	31411	4246409	0.73	4277820
52	31607	4242202	0.74	4273809
53	31814	4239807	0.74	4271621
54	32695	4232139	0.77	4264834
55	31917	4234383	0.75	4266300
56	31979	4235461	0.75	4267440
57	32630	4234074	0.76	4266704
58	32671	4240682	0.76	4273353
59	33008	4233310	0.77	4266318
60	33482	4239176	0.78	4272658
61	33438	4239130	0.78	4272568
62	33959	4223591	0.80	4257550
63	34142	4225453	0.80	4259595
64	34716	4233374	0.81	4268090
65	35198	4232769	0.82	4267967
66	34976	4235779	0.82	4270755
67	35508	4233558	0.83	4269066
68	35994	4231158	0.84	4267152
69	36662	4230704	0.86	4267366
70	37227	4227578	0.87	4264805
71	37380	4213062	0.88	4250442
72	38138	4214602	0.90	4252740
73	38652	4218837	0.91	4257489
74	39153	4211381	0.92	4250534
75	39882	4209860	0.94	4249742
76	41017	4227544	0.96	4268561
77	41768	4208611	0.98	4250379
78	42176	4207026	0.99	4249202
79	42907	4207835	1.01	4250742
80	43902	4196080	1.04	4239982
81	44897	4192920	1.06	4237817
82	46229	4200607	1.09	4246836
83	47105	4196252	1.11	4243357
84	47982	4196605	1.13	4244587
85	49373	4195936	1.16	4245309
86	50763	4177388	1.20	4228151
87	51931	4178657	1.23	4230588
88	53780	4164980	1.27	4218760
89	55372	4155990	1.31	4211362
90	56611	4150000	1.35	4206611
91	58226	4154286	1.38	4212512
92	59967	4150426	1.42	4210393
93	61664	4146094	1.47	4207758
94	63879	4146756	1.52	4210635
95	65883	4127523	1.57	4193406
96	68454	4116319	1.64	4184773
97	70067	4109478	1.68	4179545
98	72955	4110966	1.74	4183921
99	75457	4098971	1.81	4174428
100	77998	4099833	1.87	4177831
101	80410	4078801	1.93	4159211
102	83082	4071716	2.00	4154798
103	87252	4073651	2.10	4160903
104	89231	4063140	2.15	4152371
105	92628	4057853	2.23	4150481
106	98063	4052842	2.36	4150905
107	102830	4039685	2.48	4142515
108	111473	4039890	2.69	4151363
109	115079	4033380	2.77	4148459
110	118050	4008799	2.86	4126849
111	126001	3998338	3.06	4124339

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	67921	518631	11.58	586552
2	66542	508422	11.57	574964
3	65627	507813	11.44	573440
4	65941	505358	11.54	571299
5	65454	501957	11.54	567411
6	64763	499448	11.48	564211
7	64211	497617	11.43	561828
8	64067	495682	11.45	559749
9	63522	494774	11.38	558296
10	63212	490882	11.41	554094
11	63181	491160	11.40	554341
12	62773	491373	11.33	554146
13	62239	487734	11.32	549973
14	62157	484592	11.37	546749
15	62205	482110	11.43	544315
16	61226	478838	11.34	540064
17	61004	475826	11.36	536830
18	60772	473961	11.36	534733
19	60533	470829	11.39	531362
20	60142	467983	11.39	528125
21	58922	463010	11.29	521932
22	58621	459725	11.31	518346
23	57744	455794	11.24	513538
24	57981	453275	11.34	511256
25	56853	448411	11.25	505264
26	56808	443315	11.36	500123
27	56129	440277	11.31	496406
28	55875	435561	11.37	491436
29	54905	432954	11.25	487859
30	54670	428274	11.32	482944
31	54136	423912	11.32	478048
32	53315	420609	11.25	473924
33	52945	413821	11.34	466766
34	52396	411759	11.29	464155
35	51591	406646	11.26	458237
36	51260	403665	11.27	454925
37	50601	398767	11.26	449368
38	49904	394498	11.23	444402
39	50216	390368	11.40	440584
40	49126	386065	11.29	435191
41	48360	382690	11.22	431050
42	48322	379378	11.30	427700
43	48268	374281	11.42	422549
44	47346	371484	11.30	418830
45	47016	367456	11.34	414472
46	46166	362894	11.29	409060
47	46108	359385	11.37	405493
48	44890	355241	11.22	400131
49	44843	351514	11.31	396357
50	43953	347977	11.21	391930
51	43920	342757	11.36	386677
52	43341	339210	11.33	382551
53	42710	334509	11.32	377219
54	42157	330995	11.30	373152
55	41562	327170	11.27	368732
56	41575	323821	11.38	365396
57	40828	320554	11.30	361382
58	40024	315520	11.26	355544
59	39688	313583	11.23	353271
60	39092	310382	11.19	349474
61	38864	305026	11.30	343890
62	38271	300868	11.28	339139
63	37896	297600	11.30	335496
64	37442	293438	11.32	330880
65	36989	290858	11.28	327847
66	36612	286894	11.32	323506
67	36338	283983	11.34	320321
68	35606	281392	11.23	316998
69	35098	277253	11.24	312351
70	34702	274025	11.24	308727
71	34613	271085	11.32	305698
72	33892	266857	11.27	300749
73	33841	264357	11.35	298198
74	33359	260384	11.36	293743
75	32922	256834	11.36	289756
76	32481	253458	11.36	285939
77	32316	251760	11.38	284076
78	31619	248357	11.29	279976
79	31440	245395	11.36	276835
80	30606	242609	11.20	273215
81	30528	240257	11.27	270785
82	29911	235816	11.26	265727
83	29560	233532	11.24	263092
84	29388	229813	11.34	259201
85	29136	228276	11.32	257412
86	28220	224710	11.16	252930
87	28436	221993	11.35	250429
88	28098	219406	11.35	247504
89	27986	215891	11.48	243877
90	27265	214324	11.29	241589
91	26796	211661	11.24	238457
92	26504	208458	11.28	234962
93	26404	206961	11.31	233365
94	25874	204062	11.25	229936
95	25496	202247	11.20	227743
96	25448	198906	11.34	224354
97	25076	196521	11.32	221597
98	24579	193688	11.26	218267
99	24189	191058	11.24	215247
100	23885	189083	11.22	212968
101	23479	187315	11.14	210794
102	23336	184092	11.25	207428
103	23080	182122	11.25	205202
104	22876	180625	11.24	203501
105	22245	177816	11.12	200061
106	22428	176440	11.28	198868
107	21699	174258	11.07	195957
108	21646	171446	11.21	193092
109	21399	169830	11.19	191229
110	20922	168361	11.05	189283
111	20760	165318	11.16	186078

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	10988	780056	1.39	791044
2	10152	779031	1.29	789183
3	7529	767891	0.97	775420
4	6638	768518	0.86	775156
5	6372	762638	0.83	769010
6	5516	758458	0.72	763974
7	5206	755535	0.68	760741
8	5148	751593	0.68	756741
9	4890	749565	0.65	754455
10	4758	746148	0.63	750906
11	4513	744921	0.60	749434
12	4383	741541	0.59	745924
13	4378	739010	0.59	743388
14	4349	734731	0.59	739080
15	4444	731021	0.60	735465
16	4216	725094	0.58	729310
17	4173	722733	0.57	726906
18	4061	718194	0.56	722255
19	4163	714915	0.58	719078
20	4044	710428	0.57	714472
21	3922	704771	0.55	708693
22	3966	699428	0.56	703394
23	3871	695011	0.55	698882
24	3918	688088	0.57	692006
25	3906	683236	0.57	687142
26	3952	678658	0.58	682610
27	3951	670252	0.59	674203
28	3694	664824	0.55	668518
29	3594	660408	0.54	664002
30	3662	654780	0.56	658442
31	3738	650048	0.57	653786
32	3578	641658	0.55	645236
33	3753	634274	0.59	638027
34	3734	626964	0.59	630698
35	3536	624226	0.56	627762
36	3426	616932	0.55	620358
37	3392	610616	0.55	614008
38	3398	604995	0.56	608393
39	3438	598859	0.57	602297
40	3380	592304	0.57	595684
41	3341	586752	0.57	590093
42	3367	579503	0.58	582870
43	3342	574153	0.58	577495
44	3075	568704	0.54	571779
45	3163	562345	0.56	565508
46	3161	555563	0.57	558724
47	3019	549713	0.55	552732
48	3127	543040	0.57	546167
49	3122	537372	0.58	540494
50	2946	533324	0.55	536270
51	2884	525608	0.55	528492
52	3053	519403	0.58	522456
53	3072	512584	0.60	515656
54	2945	508351	0.58	511296
55	3029	502525	0.60	505554
56	2702	496640	0.54	499342
57	2849	489952	0.58	492801
58	2764	485618	0.57	488382
59	2721	480147	0.56	482868
60	2702	473965	0.57	476667
61	2649	467686	0.56	470335
62	2659	463254	0.57	465913
63	2630	456246	0.57	458876
64	2668	452911	0.59	455579
65	2530	445835	0.56	448365
66	2484	441151	0.56	443635
67	2487	435876	0.57	438363
68	2429	430276	0.56	432705
69	2376	425065	0.56	427441
70	2366	421882	0.56	424248
71	2327	415148	0.56	417475
72	2359	410853	0.57	413212
73	2451	405512	0.60	407963
74	2451	400477	0.61	402928
75	2349	396009	0.59	398358
76	2416	389969	0.62	392385
77	2354	386015	0.61	388369
78	2282	381837	0.59	384119
79	2160	377831	0.57	379991
80	2086	373580	0.56	375666
81	2148	368682	0.58	370830
82	2113	365121	0.58	367234
83	2011	360300	0.56	362311
84	2020	355576	0.56	357596
85	2004	350853	0.57	352857
86	1969	347408	0.56	349377
87	1923	341879	0.56	343802
88	1977	338174	0.58	340151
89	1953	333453	0.58	335406
90	1979	329914	0.60	331893
91	1832	326165	0.56	327997
92	1799	322353	0.55	324152
93	1823	317955	0.57	319778
94	1809	315200	0.57	317009
95	1759	310741	0.56	312500
96	1813	306514	0.59	308327
97	1804	303445	0.59	305249
98	1643	299542	0.55	301185
99	1665	294835	0.56	296500
100	1673	292034	0.57	293707
101	1706	287946	0.59	289652
102	1698	285771	0.59	287469
103	1732	280588	0.61	282320
104	1586	277666	0.57	279252
105	1560	275270	0.56	276830
106	1616	270454	0.59	272070
107	1593	267626	0.59	269219
108	1571	264229	0.59	265800
109	1623	261268	0.62	262891
110	1641	259055	0.63	260696
111	1584	255973	0.62	257557

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	46325	3669316	1.25	3715641
2	41879	3656877	1.13	3698756
3	39154	3638541	1.06	3677695
4	36359	3612658	1.00	3649017
5	33051	3581935	0.91	3614986
6	30661	3554090	0.86	3584751
7	29001	3523049	0.82	3552050
8	27606	3506992	0.78	3534598
9	26251	3481642	0.75	3507893
10	26229	3463803	0.75	3490032
11	24620	3445790	0.71	3470410
12	23860	3425957	0.69	3449817
13	23350	3405258	0.68	3428608
14	22973	3380171	0.68	3403144
15	22932	3354559	0.68	3377491
16	22196	3323992	0.66	3346188
17	21507	3309252	0.65	3330759
18	21402	3287153	0.65	3308555
19	21293	3265717	0.65	3287010
20	20838	3238179	0.64	3259017
21	20546	3211678	0.64	3232224
22	20226	3185553	0.63	3205779
23	20057	3155194	0.63	3175251
24	20053	3129191	0.64	3149244
25	19940	3102871	0.64	3122811
26	20269	3074548	0.65	3094817
27	19998	3044725	0.65	3064723
28	19396	3018092	0.64	3037488
29	19121	2993279	0.63	3012400
30	18963	2967318	0.64	2986281
31	19372	2936470	0.66	2955842
32	18580	2910586	0.63	2929166
33	19033	2874981	0.66	2894014
34	19613	2851756	0.68	2871369
35	18054	2823177	0.64	2841231
36	17745	2792916	0.63	2810661
37	17507	2765619	0.63	2783126
38	17644	2735185	0.64	2752829
39	17756	2708231	0.65	2725987
40	17357	2681423	0.64	2698780
41	17371	2653102	0.65	2670473
42	17481	2627408	0.66	2644889
43	17609	2596404	0.67	2614013
44	16343	2570037	0.63	2586380
45	16356	2539399	0.64	2555755
46	16124	2514325	0.64	2530449
47	16118	2484515	0.64	2500633
48	15908	2460254	0.64	2476162
49	15688	2431927	0.64	2447615
50	15474	2403180	0.64	2418654
51	15267	2373080	0.64	2388347
52	15798	2351119	0.67	2366917
53	15885	2319356	0.68	2335241
54	14663	2298972	0.63	2313635
55	15324	2269790	0.67	2285114
56	14681	2245036	0.65	2259717
57	14424	2219205	0.65	2233629
58	14445	2190193	0.66	2204638
59	14478	2167453	0.66	2181931
60	14131	2141937	0.66	2156068
61	14030	2119184	0.66	2133214
62	13532	2092692	0.64	2106224
63	13462	2066958	0.65	2080420
64	13440	2043577	0.65	2057017
65	13434	2014998	0.66	2028432
66	13093	1996866	0.65	2009959
67	13172	1972103	0.66	1985275
68	12734	1947423	0.65	1960157
69	12768	1926634	0.66	1939402
70	12603	1901393	0.66	1913996
71	12651	1879719	0.67	1892370
72	12562	1858716	0.67	1871278
73	12860	1833828	0.70	1846688
74	12935	1812946	0.71	1825881
75	13045	1789438	0.72	1802483
76	12631	1768337	0.71	1780968
77	12107	1748958	0.69	1761065
78	11705	1728923	0.67	1740628
79	11491	1709344	0.67	1720835
80	11615	1689493	0.68	1701108
81	11433	1666630	0.68	1678063
82	11302	1648786	0.68	1660088
83	11294	1630273	0.69	1641567
84	11021	1608402	0.68	1619423
85	10731	1589858	0.67	1600589
86	10963	1568864	0.69	1579827
87	10599	1551994	0.68	1562593
88	10645	1532693	0.69	1543338
89	10604	1513376	0.70	1523980
90	10552	1494047	0.70	1504599
91	10404	1477131	0.70	1487535
92	10417	1459953	0.71	1470370
93	10383	1441665	0.72	1452048
94	10335	1425063	0.72	1435398
95	10195	1407258	0.72	1417453
96	10097	1390505	0.72	1400602
97	9797	1374101	0.71	1383898
98	9702	1356874	0.71	1366576
99	9868	1337317	0.73	1347185
100	9522	1321829	0.72	1331351
101	9431	1306965	0.72	1316396
102	9514	1287990	0.73	1297504
103	9457	1276845	0.74	1286302
104	9398	1259413	0.74	1268811
105	9122	1243244	0.73	1252366
106	8969	1227840	0.73	1236809
107	9002	1214391	0.74	1223393
108	9064	1197048	0.75	1206112
109	9459	1182801	0.79	1192260
110	9019	1174224	0.76	1183243
111	8812	1158118	0.76	1166930

