CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
53	32370	4298152	0.75	4330522
54	32502	4286794	0.75	4319296
55	31736	4275290	0.74	4307026
56	31646	4272185	0.74	4303831
57	32260	4264532	0.75	4296792
58	32639	4265641	0.76	4298280
59	33005	4269170	0.77	4302175
60	32978	4285888	0.76	4318866
61	32887	4294414	0.76	4327301
62	33481	4291877	0.77	4325358
63	33566	4297281	0.78	4330847
64	34253	4298269	0.79	4332522
65	34079	4288250	0.79	4322329
66	34493	4276330	0.80	4310823
67	34550	4264291	0.80	4298841
68	34645	4266104	0.81	4300749
69	35374	4263656	0.82	4299030
70	35587	4271420	0.83	4307007
71	36215	4282396	0.84	4318611
72	36596	4288292	0.85	4324888
73	36867	4293762	0.85	4330629
74	36779	4280170	0.85	4316949
75	37716	4273739	0.87	4311455
76	38291	4261222	0.89	4299513
77	39238	4248248	0.92	4287486
78	39232	4243293	0.92	4282525
79	39941	4251378	0.93	4291319
80	40701	4258072	0.95	4298773
81	41212	4268691	0.96	4309903
82	42366	4279505	0.98	4321871
83	43775	4278343	1.01	4322118
84	44226	4278399	1.02	4322625
85	45115	4264790	1.05	4309905
86	46235	4239977	1.08	4286212
87	46279	4221254	1.08	4267533
88	48305	4201435	1.14	4249740
89	48996	4195256	1.15	4244252
90	50505	4201946	1.19	4252451
91	51471	4220295	1.20	4271766
92	53225	4230634	1.24	4283859
93	54529	4227906	1.27	4282435
94	56751	4231625	1.32	4288376
95	58230	4212303	1.36	4270533
96	60211	4186378	1.42	4246589
97	61522	4170404	1.45	4231926
98	63621	4161426	1.51	4225047
99	65355	4155704	1.55	4221059
100	68301	4163988	1.61	4232289
101	70665	4160242	1.67	4230907
102	73524	4163510	1.74	4237034
103	75691	4174885	1.78	4250576
104	78310	4166984	1.84	4245294
105	81686	4155852	1.93	4237538
106	86021	4132538	2.04	4218559
107	90426	4119357	2.15	4209783
108	97285	4108826	2.31	4206111
109	101775	4102003	2.42	4203778
110	104859	4081122	2.51	4185981
111	111076	4077794	2.65	4188870

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	67756	566255	10.69	634011
2	66355	556248	10.66	622603
3	66436	553801	10.71	620237
4	65444	548833	10.65	614277
5	64590	545735	10.58	610325
6	64868	541839	10.69	606707
7	63884	539104	10.59	602988
8	64182	537113	10.67	601295
9	63351	534892	10.59	598243
10	63007	533312	10.57	596319
11	62644	533685	10.50	596329
12	62403	530159	10.53	592562
13	62157	525844	10.57	588001
14	61660	522402	10.56	584062
15	60893	519382	10.49	580275
16	60527	512794	10.56	573321
17	59857	511105	10.48	570962
18	59572	507242	10.51	566814
19	59211	504644	10.50	563855
20	58155	500659	10.41	558814
21	58182	497410	10.47	555592
22	57813	494686	10.46	552499
23	57176	489182	10.46	546358
24	56532	486105	10.42	542637
25	55495	480349	10.36	535844
26	55088	474094	10.41	529182
27	54529	469338	10.41	523867
28	53903	465545	10.38	519448
29	53613	460750	10.42	514363
30	53003	457085	10.39	510088
31	52603	452035	10.42	504638
32	51405	448596	10.28	500001
33	51119	441765	10.37	492884
34	50890	438260	10.40	489150
35	49541	433986	10.25	483527
36	49074	428220	10.28	477294
37	49203	422428	10.43	471631
38	48676	416996	10.45	465672
39	48114	413310	10.43	461424
40	47486	409454	10.39	456940
41	46831	403927	10.39	450758
42	46200	401516	10.32	447716
43	46022	395894	10.41	441916
44	45215	391965	10.34	437180
45	44575	385904	10.35	430479
46	43845	381364	10.31	425209
47	43434	375972	10.36	419406
48	42822	371309	10.34	414131
49	41913	366760	10.26	408673
50	41668	362486	10.31	404154
51	41225	356080	10.38	397305
52	40653	351331	10.37	391984
53	40021	347152	10.34	387173
54	39988	343247	10.43	383235
55	38979	339044	10.31	378023
56	38934	334908	10.41	373842
57	37969	331237	10.28	369206
58	37765	325781	10.39	363546
59	37009	322406	10.30	359415
60	36542	317393	10.32	353935
61	35932	312285	10.32	348217
62	35525	308553	10.32	344078
63	34923	304427	10.29	339350
64	34861	299304	10.43	334165
65	33942	294342	10.34	328284
66	33709	290834	10.39	324543
67	33254	287752	10.36	321006
68	32385	283985	10.24	316370
69	32381	279980	10.37	312361
70	31809	275286	10.36	307095
71	31454	273138	10.33	304592
72	30711	269738	10.22	300449
73	30542	264798	10.34	295340
74	30347	260978	10.42	291325
75	29903	257626	10.40	287529
76	29271	252956	10.37	282227
77	28921	250351	10.36	279272
78	28634	246052	10.42	274686
79	27965	243065	10.32	271030
80	27991	239975	10.45	267966
81	27370	236706	10.36	264076
82	26852	233612	10.31	260464
83	26841	230317	10.44	257158
84	26070	226021	10.34	252091
85	26101	222706	10.49	248807
86	25445	219742	10.38	245187
87	25019	215451	10.40	240470
88	24925	212658	10.49	237583
89	24607	210632	10.46	235239
90	24181	208159	10.41	232340
91	23754	205198	10.38	228952
92	23136	201840	10.28	224976
93	23334	199600	10.47	222934
94	22961	196542	10.46	219503
95	22504	195014	10.35	217518
96	22195	192422	10.34	214617
97	21901	189229	10.37	211130
98	21546	186278	10.37	207824
99	21401	182953	10.47	204354
100	21194	181482	10.46	202676
101	20580	178370	10.34	198950
102	20365	176530	10.34	196895
103	20102	174644	10.32	194746
104	19722	171847	10.29	191569
105	19564	169915	10.33	189479
106	19519	166976	10.47	186495
107	19006	165356	10.31	184362
108	19113	162624	10.52	181737
109	18571	160090	10.39	178661
110	18296	159426	10.29	177722
111	17783	155545	10.26	173328

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	10658	822145	1.28	832803
2	10024	819975	1.21	829999
3	7351	808919	0.90	816270
4	6756	807444	0.83	814200
5	6124	799752	0.76	805876
6	5791	793294	0.72	799085
7	5204	789104	0.66	794308
8	5037	785406	0.64	790443
9	4912	781086	0.62	785998
10	4940	778189	0.63	783129
11	4910	778133	0.63	783043
12	4553	772764	0.59	777317
13	4532	769256	0.59	773788
14	4541	763300	0.59	767841
15	4518	759344	0.59	763862
16	4345	752749	0.57	757094
17	4406	750029	0.58	754435
18	4211	746845	0.56	751056
19	4271	741701	0.57	745972
20	4224	738472	0.57	742696
21	4103	732280	0.56	736383
22	4118	727599	0.56	731717
23	4020	721571	0.55	725591
24	4009	714853	0.56	718862
25	3900	709388	0.55	713288
26	4204	702075	0.60	706279
27	3962	695236	0.57	699198
28	3947	687949	0.57	691896
29	3827	684236	0.56	688063
30	3836	677380	0.56	681216
31	3896	670964	0.58	674860
32	3699	662734	0.56	666433
33	3908	656437	0.59	660345
34	3937	650132	0.60	654069
35	3568	643097	0.55	646665
36	3588	637251	0.56	640839
37	3550	629644	0.56	633194
38	3444	622744	0.55	626188
39	3531	616598	0.57	620129
40	3386	609467	0.55	612853
41	3396	602352	0.56	605748
42	3502	595158	0.58	598660
43	3496	587876	0.59	591372
44	3281	582481	0.56	585762
45	3303	573712	0.57	577015
46	3153	569552	0.55	572705
47	3234	564069	0.57	567303
48	3073	555679	0.55	558752
49	3164	549370	0.57	552534
50	3081	542406	0.56	545487
51	2894	534703	0.54	537597
52	3178	528615	0.60	531793
53	3087	520938	0.59	524025
54	2864	515551	0.55	518415
55	3062	508729	0.60	511791
56	2856	503281	0.56	506137
57	2759	496481	0.55	499240
58	2784	490692	0.56	493476
59	2744	483417	0.56	486161
60	2714	477773	0.56	480487
61	2724	471974	0.57	474698
62	2682	464683	0.57	467365
63	2645	458637	0.57	461282
64	2542	451068	0.56	453610
65	2540	444860	0.57	447400
66	2492	439414	0.56	441906
67	2400	433806	0.55	436206
68	2368	428310	0.55	430678
69	2375	423330	0.56	425705
70	2371	416643	0.57	419014
71	2379	410590	0.58	412969
72	2312	406726	0.57	409038
73	2405	398824	0.60	401229
74	2483	394699	0.63	397182
75	2399	388330	0.61	390729
76	2328	382296	0.61	384624
77	2215	378443	0.58	380658
78	2232	373727	0.59	375959
79	2066	369263	0.56	371329
80	2095	364404	0.57	366499
81	1969	358777	0.55	360746
82	2017	354802	0.57	356819
83	2107	349260	0.60	351367
84	1880	345476	0.54	347356
85	1860	340007	0.54	341867
86	1877	334736	0.56	336613
87	1839	330127	0.55	331966
88	1832	325850	0.56	327682
89	1815	321217	0.56	323032
90	1872	316867	0.59	318739
91	1867	313050	0.59	314917
92	1769	309088	0.57	310857
93	1693	304990	0.55	306683
94	1824	300795	0.60	302619
95	1719	296909	0.58	298628
96	1742	292469	0.59	294211
97	1706	289021	0.59	290727
98	1687	285062	0.59	286749
99	1718	280287	0.61	282005
100	1682	277071	0.60	278753
101	1591	273346	0.58	274937
102	1631	269354	0.60	270985
103	1568	266217	0.59	267785
104	1564	262324	0.59	263888
105	1525	258766	0.59	260291
106	1511	255060	0.59	256571
107	1496	251390	0.59	252886
108	1461	247545	0.59	249006
109	1571	244303	0.64	245874
110	1497	242760	0.61	244257
111	1450	239709	0.60	241159

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	46978	3775956	1.23	3822934
2	41926	3764213	1.10	3806139
3	38975	3747128	1.03	3786103
4	36096	3719077	0.96	3755173
5	33171	3687976	0.89	3721147
6	30978	3657250	0.84	3688228
7	29525	3631686	0.81	3661211
8	28096	3615601	0.77	3643697
9	26642	3596375	0.74	3623017
10	26753	3576989	0.74	3603742
11	25129	3560119	0.70	3585248
12	24260	3534495	0.68	3558755
13	23830	3505923	0.68	3529753
14	23190	3475555	0.66	3498745
15	23559	3452932	0.68	3476491
16	22585	3415584	0.66	3438169
17	22015	3405198	0.64	3427213
18	21781	3387053	0.64	3408834
19	21631	3364832	0.64	3386463
20	21260	3340519	0.63	3361779
21	20683	3316257	0.62	3336940
22	20882	3285200	0.63	3306082
23	20607	3254354	0.63	3274961
24	20581	3219732	0.64	3240313
25	20336	3191405	0.63	3211741
26	20731	3158791	0.65	3179522
27	20152	3135074	0.64	3155226
28	20162	3109545	0.64	3129707
29	19342	3085317	0.62	3104659
30	19446	3060871	0.63	3080317
31	20004	3031429	0.66	3051433
32	18996	3005311	0.63	3024307
33	19366	2968144	0.65	2987510
34	20045	2939530	0.68	2959575
35	18376	2904074	0.63	2922450
36	18029	2870386	0.62	2888415
37	18100	2831551	0.64	2849651
38	18079	2803324	0.64	2821403
39	18258	2774069	0.65	2792327
40	17658	2745087	0.64	2762745
41	17719	2717770	0.65	2735489
42	17705	2690398	0.65	2708103
43	17961	2657855	0.67	2675816
44	16723	2627327	0.63	2644050
45	16815	2591978	0.64	2608793
46	16421	2560930	0.64	2577351
47	16156	2528827	0.63	2544983
48	16235	2499245	0.65	2515480
49	15899	2472555	0.64	2488454
50	15476	2438534	0.63	2454010
51	15424	2409882	0.64	2425306
52	15882	2381921	0.66	2397803
53	16170	2347024	0.68	2363194
54	15197	2319087	0.65	2334284
55	15374	2287544	0.67	2302918
56	14535	2258735	0.64	2273270
57	14518	2231232	0.65	2245750
58	14368	2200023	0.65	2214391
59	14163	2170406	0.65	2184569
60	14033	2138772	0.65	2152805
61	13709	2112008	0.64	2125717
62	13511	2086758	0.64	2100269
63	13414	2056580	0.65	2069994
64	13075	2028158	0.64	2041233
65	13134	1998774	0.65	2011908
66	12811	1971761	0.65	1984572
67	12798	1947684	0.65	1960482
68	12627	1920996	0.65	1933623
69	12607	1898672	0.66	1911279
70	12460	1872177	0.66	1884637
71	12385	1846551	0.67	1858936
72	12278	1823901	0.67	1836179
73	12877	1794540	0.71	1807417
74	12746	1775585	0.71	1788331
75	12698	1746004	0.72	1758702
76	12569	1720074	0.73	1732643
77	11969	1701024	0.70	1712993
78	11568	1678485	0.68	1690053
79	11188	1657265	0.67	1668453
80	11116	1636588	0.67	1647704
81	11048	1615560	0.68	1626608
82	10906	1594690	0.68	1605596
83	10787	1571347	0.68	1582134
84	10700	1552346	0.68	1563046
85	10477	1526316	0.68	1536793
86	10442	1506179	0.69	1516621
87	10321	1483581	0.69	1493902
88	10048	1464889	0.68	1474937
89	10216	1446517	0.70	1456733
90	10104	1422909	0.71	1433013
91	10000	1404346	0.71	1414346
92	10009	1389220	0.72	1399229
93	9863	1371380	0.71	1381243
94	9755	1351642	0.72	1361397
95	9653	1331639	0.72	1341292
96	9711	1313718	0.73	1323429
97	9326	1297885	0.71	1307211
98	9406	1278969	0.73	1288375
99	9489	1261220	0.75	1270709
100	9005	1246389	0.72	1255394
101	9139	1231051	0.74	1240190
102	8951	1214472	0.73	1223423
103	8972	1197615	0.74	1206587
104	8813	1183151	0.74	1191964
105	8723	1162825	0.74	1171548
106	8541	1147944	0.74	1156485
107	8604	1134278	0.75	1142882
108	8520	1115935	0.76	1124455
109	8778	1101978	0.79	1110756
110	8476	1091864	0.77	1100340
111	8402	1078167	0.77	1086569

