CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
83	8350	957593	0.86	965943
84	8573	963395	0.88	971968
85	8682	961893	0.89	970575
86	9068	959625	0.94	968693
87	8938	956233	0.93	965171
88	9344	957580	0.97	966924
89	9348	953726	0.97	963074
90	9669	953884	1.00	963553
91	9859	951222	1.03	961081
92	10111	955313	1.05	965424
93	10297	952401	1.07	962698
94	10446	950402	1.09	960848
95	11082	948376	1.16	959458
96	11591	945677	1.21	957268
97	11616	940538	1.22	952154
98	11886	935027	1.26	946913
99	12236	938816	1.29	951052
100	12792	937246	1.35	950038
101	13111	932609	1.39	945720
102	13635	931217	1.44	944852
103	13992	929173	1.48	943165
104	14537	923548	1.55	938085
105	14881	920915	1.59	935796
106	15643	921013	1.67	936656
107	16701	919200	1.78	935901
108	16987	920434	1.81	937421
109	17766	917023	1.90	934789
110	26840	922368	2.83	949208
111	26132	921669	2.76	947801

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	28606	4233565	0.67	4262171
2	28476	4213469	0.67	4241945
3	28922	4186342	0.69	4215264
4	30605	4154946	0.73	4185551
5	31625	4122725	0.76	4154350
6	30048	4124663	0.72	4154711
7	29040	4159118	0.69	4188158
8	29268	4151810	0.70	4181078
9	29346	4216126	0.69	4245472
10	30829	4242881	0.72	4273710
11	30945	4260112	0.72	4291057
12	30849	4252046	0.72	4282895
13	29562	4239175	0.69	4268737
14	29532	4193899	0.70	4223431
15	29648	4178998	0.70	4208646
16	31303	4166195	0.75	4197498
17	30790	4148923	0.74	4179713
18	30263	4184256	0.72	4214519
19	29982	4223445	0.70	4253427
20	29464	4247314	0.69	4276778
21	30444	4261648	0.71	4292092
22	30445	4278062	0.71	4308507
23	30832	4237383	0.72	4268215
24	30792	4250170	0.72	4280962
25	29901	4249475	0.70	4279376
26	29410	4195127	0.70	4224537
27	30448	4192131	0.72	4222579
28	30686	4189858	0.73	4220544
29	30619	4196889	0.72	4227508
30	30834	4220407	0.73	4251241
31	30453	4265413	0.71	4295866
32	30159	4272707	0.70	4302866
33	30154	4266860	0.70	4297014
34	31686	4272764	0.74	4304450
35	31503	4244818	0.74	4276321
36	30948	4231220	0.73	4262168
37	30572	4231139	0.72	4261711
38	29974	4224391	0.70	4254365
39	30734	4223282	0.72	4254016
40	31511	4277758	0.73	4309269
41	31824	4297731	0.74	4329555
42	31540	4311637	0.73	4343177
43	30808	4295969	0.71	4326777
44	30871	4276747	0.72	4307618
45	31026	4252536	0.72	4283562
46	31964	4242028	0.75	4273992
47	32215	4232252	0.76	4264467
48	31977	4258860	0.75	4290837
49	32106	4257580	0.75	4289686
50	32093	4253028	0.75	4285121
51	32644	4281420	0.76	4314064
52	33635	4287503	0.78	4321138
53	34033	4278998	0.79	4313031
54	34327	4260443	0.80	4294770
55	32799	4239143	0.77	4271942
56	33252	4231702	0.78	4264954
57	32960	4225671	0.77	4258631
58	34046	4239040	0.80	4273086
59	34418	4242998	0.80	4277416
60	34657	4271315	0.80	4305972
61	34493	4283986	0.80	4318479
62	34589	4281323	0.80	4315912
63	34853	4285686	0.81	4320539
64	35760	4278846	0.83	4314606
65	35843	4261956	0.83	4297799
66	36030	4252343	0.84	4288373
67	35548	4229290	0.83	4264838
68	35781	4233490	0.84	4269271
69	36453	4238404	0.85	4274857
70	37415	4251908	0.87	4289323
71	37665	4264841	0.88	4302506
72	38083	4279887	0.88	4317970
73	37688	4277986	0.87	4315674
74	37893	4263135	0.88	4301028
75	38474	4252829	0.90	4291303
76	39454	4232065	0.92	4271519
77	40291	4216682	0.95	4256973
78	40982	4220050	0.96	4261032
79	40814	4225914	0.96	4266728
80	41754	4233057	0.98	4274811
81	42294	4249809	0.99	4292103
82	44163	4268557	1.02	4312720
83	44332	4265071	1.03	4309403
84	45366	4259924	1.05	4305290
85	46113	4246346	1.07	4292459
86	47118	4214638	1.11	4261756
87	47170	4191333	1.11	4238503
88	48777	4165965	1.16	4214742
89	49839	4157523	1.18	4207362
90	50933	4168647	1.21	4219580
91	51703	4192068	1.22	4243771
92	53586	4207576	1.26	4261162
93	54592	4214342	1.28	4268934
94	57045	4209205	1.34	4266250
95	58309	4184321	1.37	4242630
96	60113	4158854	1.42	4218967
97	60948	4137516	1.45	4198464
98	63388	4124231	1.51	4187619
99	64862	4123087	1.55	4187949
100	67682	4133579	1.61	4201261
101	69476	4135319	1.65	4204795
102	72023	4141888	1.71	4213911
103	74541	4155561	1.76	4230102
104	76859	4146708	1.82	4223567
105	80322	4136410	1.90	4216732
106	83482	4109491	1.99	4192973
107	88138	4089111	2.11	4177249
108	95274	4079659	2.28	4174933
109	98170	4067343	2.36	4165513
110	101355	4049733	2.44	4151088
111	106569	4053942	2.56	4160511

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	70312	564346	11.08	634658
2	69479	555169	11.12	624648
3	68928	551971	11.10	620899
4	68397	548293	11.09	616690
5	67721	543497	11.08	611218
6	67732	541617	11.12	609349
7	67402	538898	11.12	606300
8	67330	536878	11.14	604208
9	66360	534936	11.04	601296
10	66348	533995	11.05	600343
11	66354	532898	11.07	599252
12	66190	531559	11.07	597749
13	65499	527382	11.05	592881
14	64974	523259	11.05	588233
15	64642	518922	11.08	583564
16	63921	511934	11.10	575855
17	63828	509953	11.12	573781
18	63170	509299	11.03	572469
19	62299	505744	10.97	568043
20	62410	504194	11.01	566604
21	61936	500285	11.02	562221
22	61099	496060	10.97	557159
23	60652	492181	10.97	552833
24	59902	486361	10.97	546263
25	59312	481871	10.96	541183
26	59115	477091	11.02	536206
27	58588	472122	11.04	530710
28	57594	468419	10.95	526013
29	56635	465246	10.85	521881
30	56730	462319	10.93	519049
31	56458	456032	11.02	512490
32	55001	453583	10.81	508584
33	55034	449919	10.90	504953
34	54072	445406	10.83	499478
35	53842	439976	10.90	493818
36	53466	435266	10.94	488732
37	52861	430303	10.94	483164
38	52475	425911	10.97	478386
39	51901	420588	10.98	472489
40	51241	417112	10.94	468353
41	50668	412988	10.93	463656
42	49832	408966	10.86	458798
43	49652	405301	10.91	454953
44	49246	400605	10.95	449851
45	48384	395390	10.90	443774
46	47732	392198	10.85	439930
47	46843	384410	10.86	431253
48	46579	380419	10.91	426998
49	46024	376165	10.90	422189
50	45127	371184	10.84	416311
51	44904	367515	10.89	412419
52	44473	362352	10.93	406825
53	43298	357181	10.81	400479
54	43366	354382	10.90	397748
55	42799	350125	10.89	392924
56	41999	345932	10.83	387931
57	41577	341604	10.85	383181
58	41024	338439	10.81	379463
59	40570	333992	10.83	374562
60	39752	329772	10.76	369524
61	39332	325335	10.79	364667
62	38738	320966	10.77	359704
63	38252	315860	10.80	354112
64	37578	312438	10.74	350016
65	37147	306942	10.80	344089
66	37035	304821	10.83	341856
67	36774	299971	10.92	336745
68	36035	295509	10.87	331544
69	35714	293666	10.84	329380
70	34908	289417	10.76	324325
71	34850	285502	10.88	320352
72	34216	281314	10.84	315530
73	33664	277475	10.82	311139
74	33283	274237	10.82	307520
75	32866	269942	10.85	302808
76	32044	264524	10.80	296568
77	32238	262911	10.92	295149
78	31437	258643	10.84	290080
79	31034	254787	10.86	285821
80	30782	253049	10.85	283831
81	29969	249513	10.72	279482
82	30038	244861	10.93	274899
83	29141	241896	10.75	271037
84	28848	238513	10.79	267361
85	28296	234221	10.78	262517
86	27977	231057	10.80	259034
87	27707	228188	10.83	255895
88	27182	224176	10.81	251358
89	26878	221027	10.84	247905
90	26587	219077	10.82	245664
91	25944	216171	10.72	242115
92	25706	213573	10.74	239279
93	25460	209903	10.82	235363
94	25000	207254	10.76	232254
95	24591	204437	10.74	229028
96	24378	200996	10.82	225374
97	23823	199018	10.69	222841
98	23641	195955	10.77	219596
99	23144	193203	10.70	216347
100	22972	190991	10.74	213963
101	22306	188109	10.60	210415
102	22092	184945	10.67	207037
103	21674	183248	10.58	204922
104	21529	180395	10.66	201924
105	21188	178775	10.60	199963
106	20993	175548	10.68	196541
107	20674	172632	10.69	193306
108	20460	170126	10.74	190586
109	20111	168244	10.68	188355
110	19759	166700	10.60	186459
111	19562	164235	10.64	183797

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	10738	817009	1.30	827747
2	10215	814020	1.24	824235
3	7488	803001	0.92	810489
4	6695	799129	0.83	805824
5	6000	795677	0.75	801677
6	5568	788359	0.70	793927
7	5211	784014	0.66	789225
8	5099	780879	0.65	785978
9	4902	776293	0.63	781195
10	4997	772922	0.64	777919
11	4627	769732	0.60	774359
12	4624	767120	0.60	771744
13	4497	765444	0.58	769941
14	4515	760018	0.59	764533
15	4568	753840	0.60	758408
16	4310	747799	0.57	752109
17	4280	746162	0.57	750442
18	4179	743354	0.56	747533
19	4200	738946	0.57	743146
20	4061	734331	0.55	738392
21	4135	730094	0.56	734229
22	4099	724335	0.56	728434
23	4126	719534	0.57	723660
24	4039	714482	0.56	718521
25	4049	707322	0.57	711371
26	4070	701324	0.58	705394
27	4023	697434	0.57	701457
28	3866	690733	0.56	694599
29	3840	684384	0.56	688224
30	3915	679483	0.57	683398
31	3840	674163	0.57	678003
32	3768	665748	0.56	669516
33	3841	660710	0.58	664551
34	3959	654021	0.60	657980
35	3604	649143	0.55	652747
36	3561	643493	0.55	647054
37	3475	636528	0.54	640003
38	3541	629985	0.56	633526
39	3559	622490	0.57	626049
40	3496	617379	0.56	620875
41	3419	610406	0.56	613825
42	3438	604175	0.57	607613
43	3598	596985	0.60	600583
44	3228	591835	0.54	595063
45	3268	584845	0.56	588113
46	3141	579539	0.54	582680
47	3307	574107	0.57	577414
48	3115	568169	0.55	571284
49	3130	560871	0.55	564001
50	3061	554458	0.55	557519
51	3010	546207	0.55	549217
52	3176	540576	0.58	543752
53	3187	532573	0.59	535760
54	2879	528600	0.54	531479
55	3000	524062	0.57	527062
56	2772	518505	0.53	521277
57	2870	511612	0.56	514482
58	2862	504983	0.56	507845
59	2760	497972	0.55	500732
60	2744	493489	0.55	496233
61	2723	485923	0.56	488646
62	2673	479409	0.55	482082
63	2654	473087	0.56	475741
64	2628	465741	0.56	468369
65	2552	459893	0.55	462445
66	2498	454518	0.55	457016
67	2454	449439	0.54	451893
68	2457	443917	0.55	446374
69	2475	439353	0.56	441828
70	2502	432288	0.58	434790
71	2444	428513	0.57	430957
72	2511	422588	0.59	425099
73	2450	415998	0.59	418448
74	2518	411827	0.61	414345
75	2488	404951	0.61	407439
76	2447	399237	0.61	401684
77	2344	395222	0.59	397566
78	2291	390635	0.58	392926
79	2211	385505	0.57	387716
80	2152	379942	0.56	382094
81	2145	375179	0.57	377324
82	2167	371207	0.58	373374
83	2075	366116	0.56	368191
84	1981	360525	0.55	362506
85	2059	355256	0.58	357315
86	2027	350252	0.58	352279
87	1975	344448	0.57	346423
88	1887	340981	0.55	342868
89	1917	335418	0.57	337335
90	1885	332302	0.56	334187
91	1854	327515	0.56	329369
92	1817	324186	0.56	326003
93	1736	318290	0.54	320026
94	1814	313499	0.58	315313
95	1767	309057	0.57	310824
96	1734	305774	0.56	307508
97	1654	301289	0.55	302943
98	1638	297137	0.55	298775
99	1768	292103	0.60	293871
100	1686	288863	0.58	290549
101	1545	285612	0.54	287157
102	1654	280964	0.59	282618
103	1601	277899	0.57	279500
104	1559	273341	0.57	274900
105	1653	269203	0.61	270856
106	1582	265843	0.59	267425
107	1554	261918	0.59	263472
108	1551	257243	0.60	258794
109	1606	254108	0.63	255714
110	1561	253358	0.61	254919
111	1402	248496	0.56	249898

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	48002	3750344	1.26	3798346
2	43774	3739949	1.16	3783723
3	40177	3716569	1.07	3756746
4	36982	3692455	0.99	3729437
5	34161	3663398	0.92	3697559
6	31863	3639129	0.87	3670992
7	30261	3615328	0.83	3645589
8	29013	3603214	0.80	3632227
9	28111	3589735	0.78	3617846
10	28022	3565826	0.78	3593848
11	26143	3545721	0.73	3571864
12	25172	3523656	0.71	3548828
13	24810	3491142	0.71	3515952
14	24373	3464386	0.70	3488759
15	24448	3436124	0.71	3460572
16	23651	3401111	0.69	3424762
17	23121	3395506	0.68	3418627
18	22618	3377679	0.67	3400297
19	22535	3358067	0.67	3380602
20	22380	3331929	0.67	3354309
21	22015	3309752	0.66	3331767
22	21694	3279153	0.66	3300847
23	21523	3246689	0.66	3268212
24	21526	3213835	0.67	3235361
25	21242	3185958	0.66	3207200
26	21602	3158465	0.68	3180067
27	21033	3133637	0.67	3154670
28	20663	3109171	0.66	3129834
29	20409	3089820	0.66	3110229
30	20334	3066598	0.66	3086932
31	20976	3036800	0.69	3057776
32	19853	3013936	0.65	3033789
33	20440	2972637	0.68	2993077
34	20851	2942810	0.70	2963661
35	19489	2910275	0.67	2929764
36	18821	2877120	0.65	2895941
37	18759	2841834	0.66	2860593
38	18816	2816842	0.66	2835658
39	19101	2792844	0.68	2811945
40	18316	2763776	0.66	2782092
41	18502	2735223	0.67	2753725
42	18897	2708835	0.69	2727732
43	18771	2676538	0.70	2695309
44	17573	2647246	0.66	2664819
45	17275	2610930	0.66	2628205
46	17402	2584356	0.67	2601758
47	16882	2553093	0.66	2569975
48	16887	2522096	0.67	2538983
49	16910	2495381	0.67	2512291
50	16437	2469544	0.66	2485981
51	16362	2439632	0.67	2455994
52	16660	2411503	0.69	2428163
53	17054	2371782	0.71	2388836
54	15538	2354093	0.66	2369631
55	16183	2317465	0.69	2333648
56	15229	2289980	0.66	2305209
57	15136	2263943	0.66	2279079
58	14972	2233269	0.67	2248241
59	14982	2206344	0.67	2221326
60	14927	2177579	0.68	2192506
61	14650	2152941	0.68	2167591
62	14236	2121949	0.67	2136185
63	14208	2095194	0.67	2109402
64	13978	2063492	0.67	2077470
65	13879	2029203	0.68	2043082
66	13922	2010333	0.69	2024255
67	13366	1987190	0.67	2000556
68	13107	1957949	0.66	1971056
69	13340	1934004	0.69	1947344
70	13163	1912859	0.68	1926022
71	13191	1886899	0.69	1900090
72	13056	1865923	0.69	1878979
73	13448	1835636	0.73	1849084
74	13662	1816536	0.75	1830198
75	13456	1786037	0.75	1799493
76	13170	1761349	0.74	1774519
77	12638	1743138	0.72	1755776
78	12189	1716755	0.70	1728944
79	11808	1697625	0.69	1709433
80	11620	1675519	0.69	1687139
81	11794	1656921	0.71	1668715
82	11429	1631158	0.70	1642587
83	11427	1611069	0.70	1622496
84	11247	1585787	0.70	1597034
85	11211	1563339	0.71	1574550
86	10930	1541997	0.70	1552927
87	10878	1519978	0.71	1530856
88	10516	1502901	0.69	1513417
89	10721	1484632	0.72	1495353
90	10799	1462507	0.73	1473306
91	10641	1445458	0.73	1456099
92	10345	1425680	0.72	1436025
93	10307	1407817	0.73	1418124
94	10223	1389235	0.73	1399458
95	10059	1371379	0.73	1381438
96	10038	1346720	0.74	1356758
97	9919	1328529	0.74	1338448
98	9660	1311417	0.73	1321077
99	9924	1291221	0.76	1301145
100	9557	1274814	0.74	1284371
101	9549	1261693	0.75	1271242
102	9481	1244224	0.76	1253705
103	9297	1230941	0.75	1240238
104	9201	1212765	0.75	1221966
105	9188	1194342	0.76	1203530
106	9072	1176849	0.76	1185921
107	8935	1162389	0.76	1171324
108	8987	1141361	0.78	1150348
109	9284	1127719	0.82	1137003
110	8926	1116841	0.79	1125767
111	8554	1099908	0.77	1108462

