CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
100	79992	627925	11.30	707917
101	79625	626499	11.28	706124
102	79658	630131	11.22	709789
103	79298	625482	11.25	704780
104	79819	621296	11.38	701115
105	79550	616510	11.43	696060
106	80363	613220	11.59	693583
107	80786	607995	11.73	688781
108	79907	604001	11.68	683908
109	80105	602466	11.74	682571
110	81427	605192	11.86	686619
111	89433	618408	12.63	707841

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	5568	927645	0.60	933213
2	5655	930169	0.60	935824
3	5337	923580	0.57	928917
4	5637	913426	0.61	919063
5	5664	908597	0.62	914261
6	5589	913544	0.61	919133
7	5666	924176	0.61	929842
8	5648	918435	0.61	924083
9	5516	935074	0.59	940590
10	5597	938197	0.59	943794
11	5477	937029	0.58	942506
12	5685	941047	0.60	946732
13	5428	946544	0.57	951972
14	5489	941995	0.58	947484
15	5638	939875	0.60	945513
16	5805	940187	0.61	945992
17	5746	932394	0.61	938140
18	5535	936308	0.59	941843
19	5767	942289	0.61	948056
20	5698	942859	0.60	948557
21	5535	946213	0.58	951748
22	5661	949992	0.59	955653
23	5730	947078	0.60	952808
24	5652	958594	0.59	964246
25	5714	959028	0.59	964742
26	5693	948832	0.60	954525
27	6007	955505	0.62	961512
28	5640	948615	0.59	954255
29	5720	944429	0.60	950149
30	5818	946656	0.61	952474
31	5843	954067	0.61	959910
32	5857	962278	0.60	968135
33	5822	962191	0.60	968013
34	5959	969201	0.61	975160
35	5733	961836	0.59	967569
36	5735	965852	0.59	971587
37	5974	965018	0.62	970992
38	5697	962794	0.59	968491
39	5756	955913	0.60	961669
40	5767	955514	0.60	961281
41	5966	959315	0.62	965281
42	5836	967440	0.60	973276
43	5726	977305	0.58	983031
44	5836	974747	0.60	980583
45	5875	978786	0.60	984661
46	5987	980758	0.61	986745
47	5820	976271	0.59	982091
48	5944	965987	0.61	971931
49	6034	963292	0.62	969326
50	6184	958760	0.64	964944
51	6165	966482	0.63	972647
52	6199	972415	0.63	978614
53	6211	966722	0.64	972933
54	6353	971838	0.65	978191
55	6496	977880	0.66	984376
56	6545	976565	0.67	983110
57	6668	979474	0.68	986142
58	6670	975839	0.68	982509
59	6569	969425	0.67	975994
60	6646	968596	0.68	975242
61	6657	965319	0.68	971976
62	6709	964003	0.69	970712
63	6743	970354	0.69	977097
64	6898	975345	0.70	982243
65	6961	974367	0.71	981328
66	7035	980149	0.71	987184
67	7041	981883	0.71	988924
68	7058	979401	0.72	986459
69	7256	975436	0.74	982692
70	7264	969525	0.74	976789
71	7302	966011	0.75	973313
72	7204	969696	0.74	976900
73	7435	968311	0.76	975746
74	7481	966096	0.77	973577
75	7671	970431	0.78	978102
76	7916	971522	0.81	979438
77	8015	968329	0.82	976344
78	8092	972395	0.83	980487
79	8229	972674	0.84	980903
80	8380	963481	0.86	971861
81	8455	963291	0.87	971746
82	8524	963267	0.88	971791
83	8894	958007	0.92	966901
84	8841	960596	0.91	969437
85	9139	961978	0.94	971117
86	9601	959912	0.99	969513
87	9604	955306	1.00	964910
88	10174	956334	1.05	966508
89	10133	952036	1.05	962169
90	10366	951589	1.08	961955
91	10738	950678	1.12	961416
92	10987	952647	1.14	963634
93	11180	946055	1.17	957235
94	11530	944039	1.21	955569
95	12031	942614	1.26	954645
96	12818	938496	1.35	951314
97	12832	933875	1.36	946707
98	13464	928358	1.43	941822
99	13655	928498	1.45	942153
100	14096	928396	1.50	942492
101	14583	924229	1.55	938812
102	15088	923068	1.61	938156
103	15565	918450	1.67	934015
104	16094	915978	1.73	932072
105	16760	912355	1.80	929115
106	17588	909948	1.90	927536
107	18775	908034	2.03	926809
108	18951	904246	2.05	923197
109	19937	901636	2.16	921573
110	30575	907298	3.26	937873
111	29841	905301	3.19	935142

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	29017	4203162	0.69	4232179
2	28827	4191636	0.68	4220463
3	29603	4162902	0.71	4192505
4	31094	4121740	0.75	4152834
5	32046	4078468	0.78	4110514
6	30191	4068947	0.74	4099138
7	29966	4096381	0.73	4126347
8	29490	4101078	0.71	4130568
9	29667	4178831	0.70	4208498
10	31864	4215322	0.75	4247186
11	31729	4242999	0.74	4274728
12	31381	4231693	0.74	4263074
13	30164	4222360	0.71	4252524
14	30347	4172433	0.72	4202780
15	30331	4151615	0.73	4181946
16	31913	4125480	0.77	4157393
17	31157	4098143	0.75	4129300
18	30493	4135708	0.73	4166201
19	30891	4183581	0.73	4214472
20	30739	4222745	0.72	4253484
21	31257	4240198	0.73	4271455
22	31237	4259542	0.73	4290779
23	31755	4225363	0.75	4257118
24	31512	4226585	0.74	4258097
25	31230	4218567	0.73	4249797
26	29853	4155489	0.71	4185342
27	30689	4142355	0.74	4173044
28	31733	4142141	0.76	4173874
29	31472	4157233	0.75	4188705
30	31408	4198358	0.74	4229766
31	30643	4244222	0.72	4274865
32	31325	4263154	0.73	4294479
33	30704	4260251	0.72	4290955
34	32378	4261537	0.75	4293915
35	32668	4236808	0.77	4269476
36	31815	4208269	0.75	4240084
37	31532	4196502	0.75	4228034
38	30265	4185998	0.72	4216263
39	31589	4192357	0.75	4223946
40	32752	4250612	0.76	4283364
41	32369	4282980	0.75	4315349
42	32224	4304954	0.74	4337178
43	31713	4287211	0.73	4318924
44	31905	4268061	0.74	4299966
45	31375	4241078	0.73	4272453
46	32973	4227713	0.77	4260686
47	33059	4211031	0.78	4244090
48	32667	4230894	0.77	4263561
49	33047	4224059	0.78	4257106
50	32485	4222112	0.76	4254597
51	33400	4258029	0.78	4291429
52	34781	4283517	0.81	4318298
53	35022	4281807	0.81	4316829
54	35249	4262202	0.82	4297451
55	33935	4238996	0.79	4272931
56	32978	4215462	0.78	4248440
57	34681	4208392	0.82	4243073
58	35293	4217911	0.83	4253204
59	35779	4227119	0.84	4262898
60	35711	4252772	0.83	4288483
61	35878	4273593	0.83	4309471
62	35881	4280124	0.83	4316005
63	35992	4288811	0.83	4324803
64	37038	4276197	0.86	4313235
65	37616	4252592	0.88	4290208
66	36981	4227144	0.87	4264125
67	36902	4208213	0.87	4245115
68	37101	4209406	0.87	4246507
69	38320	4217926	0.90	4256246
70	39228	4227845	0.92	4267073
71	39949	4248306	0.93	4288255
72	40429	4273567	0.94	4313996
73	39976	4281173	0.93	4321149
74	40725	4265809	0.95	4306534
75	40976	4241797	0.96	4282773
76	41947	4214809	0.99	4256756
77	42827	4188782	1.01	4231609
78	43655	4188757	1.03	4232412
79	43792	4196648	1.03	4240440
80	44748	4215382	1.05	4260130
81	45582	4238521	1.06	4284103
82	47761	4265828	1.11	4313589
83	48340	4261447	1.12	4309787
84	49727	4254788	1.16	4304515
85	50369	4234053	1.18	4284422
86	50716	4194546	1.19	4245262
87	51686	4159286	1.23	4210972
88	53102	4122085	1.27	4175187
89	53998	4117076	1.29	4171074
90	56131	4133900	1.34	4190031
91	57342	4159357	1.36	4216699
92	58897	4178896	1.39	4237793
93	60052	4193552	1.41	4253604
94	64112	4188748	1.51	4252860
95	64589	4156751	1.53	4221340
96	67281	4124322	1.61	4191603
97	68323	4094864	1.64	4163187
98	70624	4079141	1.70	4149765
99	73104	4067690	1.77	4140794
100	75752	4081352	1.82	4157104
101	78410	4089274	1.88	4167684
102	81094	4102428	1.94	4183522
103	84539	4116088	2.01	4200627
104	86312	4103253	2.06	4189565
105	90874	4088621	2.17	4179495
106	95763	4053777	2.31	4149540
107	99942	4024757	2.42	4124699
108	108971	4011382	2.64	4120353
109	112195	3991067	2.73	4103262
110	115288	3980054	2.82	4095342
111	121135	3982172	2.95	4103307

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	66720	543642	10.93	610362
2	65652	535270	10.93	600922
3	65440	530031	10.99	595471
4	64975	524509	11.02	589484
5	63881	519821	10.94	583702
6	63394	513846	10.98	577240
7	62938	511053	10.96	573991
8	62212	509420	10.88	571632
9	62059	508071	10.89	570130
10	62412	505083	11.00	567495
11	61292	503417	10.85	564709
12	61341	500282	10.92	561623
13	60442	495251	10.88	555693
14	60298	489829	10.96	550127
15	59468	486516	10.89	545984
16	58265	480027	10.82	538292
17	57981	476235	10.85	534216
18	57667	473015	10.87	530682
19	56920	469386	10.82	526306
20	56426	466418	10.79	522844
21	55811	462007	10.78	517818
22	55402	458530	10.78	513932
23	54582	453379	10.75	507961
24	53805	448143	10.72	501948
25	53212	441924	10.75	495136
26	52431	435517	10.75	487948
27	52161	429702	10.82	481863
28	51642	426000	10.81	477642
29	50355	419561	10.72	469916
30	49664	416350	10.66	466014
31	49669	412380	10.75	462049
32	48776	407218	10.70	455994
33	48037	400965	10.70	449002
34	48076	396918	10.80	444994
35	46605	391092	10.65	437697
36	46391	384547	10.77	430938
37	45828	379380	10.78	425208
38	45203	374263	10.78	419466
39	44669	369496	10.79	414165
40	44194	365178	10.80	409372
41	43063	360016	10.68	403079
42	42432	356452	10.64	398884
43	42040	352058	10.67	394098
44	41446	346187	10.69	387633
45	40754	340614	10.69	381368
46	39848	334381	10.65	374229
47	39091	328352	10.64	367443
48	38656	322392	10.71	361048
49	37775	317041	10.65	354816
50	37219	314052	10.60	351271
51	36827	306857	10.72	343684
52	36451	303570	10.72	340021
53	35777	297800	10.73	333577
54	35133	294298	10.66	329431
55	34767	288642	10.75	323409
56	33900	285639	10.61	319539
57	33750	280866	10.73	314616
58	33159	275745	10.73	308904
59	32511	271681	10.69	304192
60	31980	267909	10.66	299889
61	31356	263366	10.64	294722
62	31093	258857	10.72	289950
63	30401	254047	10.69	284448
64	30289	250347	10.79	280636
65	29322	245895	10.65	275217
66	29225	242841	10.74	272066
67	28698	237655	10.77	266353
68	28306	234220	10.78	262526
69	27791	229881	10.79	257672
70	27317	227331	10.73	254648
71	26625	223465	10.65	250090
72	26481	220776	10.71	247257
73	26130	216427	10.77	242557
74	25830	213588	10.79	239418
75	25267	209665	10.76	234932
76	24663	206070	10.69	230733
77	24414	202636	10.75	227050
78	23951	198841	10.75	222792
79	23874	195772	10.87	219646
80	23417	193287	10.81	216704
81	22814	190084	10.72	212898
82	22546	186625	10.78	209171
83	22166	184431	10.73	206597
84	21949	181422	10.79	203371
85	21173	177124	10.68	198297
86	21219	174359	10.85	195578
87	20840	170981	10.86	191821
88	20180	168456	10.70	188636
89	19937	165570	10.75	185507
90	19891	163169	10.87	183060
91	19585	161571	10.81	181156
92	19274	158221	10.86	177495
93	19004	156938	10.80	175942
94	18648	153747	10.82	172395
95	18363	151516	10.81	169879
96	17945	148786	10.76	166731
97	17723	147234	10.74	164957
98	17527	144836	10.79	162363
99	17116	141750	10.77	158866
100	16810	139489	10.76	156299
101	16496	138711	10.63	155207
102	16431	135601	10.81	152032
103	16082	134474	10.68	150556
104	16064	131721	10.87	147785
105	15687	129958	10.77	145645
106	15346	128093	10.70	143439
107	15190	126060	10.75	141250
108	14845	123064	10.76	137909
109	14709	122186	10.74	136895
110	14282	121171	10.54	135453
111	14140	119028	10.62	133168

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	10086	785278	1.27	795364
2	9710	783387	1.22	793097
3	7102	769967	0.91	777069
4	6455	764837	0.84	771292
5	6095	757980	0.80	764075
6	5389	750985	0.71	756374
7	5207	743144	0.70	748351
8	4872	739589	0.65	744461
9	4730	733900	0.64	738630
10	4684	730993	0.64	735677
11	4500	728457	0.61	732957
12	4313	726353	0.59	730666
13	4167	719692	0.58	723859
14	4301	712607	0.60	716908
15	4314	708613	0.61	712927
16	4075	701713	0.58	705788
17	4049	699942	0.58	703991
18	3826	694938	0.55	698764
19	3886	690331	0.56	694217
20	3875	684059	0.56	687934
21	3849	677176	0.57	681025
22	3868	671623	0.57	675491
23	3806	665295	0.57	669101
24	3595	659309	0.54	662904
25	3642	653155	0.55	656797
26	3752	643658	0.58	647410
27	3633	637262	0.57	640895
28	3615	630557	0.57	634172
29	3545	624154	0.56	627699
30	3326	616373	0.54	619699
31	3393	608265	0.55	611658
32	3228	602508	0.53	605736
33	3385	593568	0.57	596953
34	3544	588312	0.60	591856
35	3226	580669	0.55	583895
36	3189	574005	0.55	577194
37	3140	566549	0.55	569689
38	3140	559293	0.56	562433
39	3252	552479	0.59	555731
40	2984	545337	0.54	548321
41	3034	535622	0.56	538656
42	3164	529348	0.59	532512
43	3095	521210	0.59	524305
44	2867	515589	0.55	518456
45	2868	506641	0.56	509509
46	2826	499960	0.56	502786
47	2796	493979	0.56	496775
48	2746	486560	0.56	489306
49	2658	477864	0.55	480522
50	2631	473027	0.55	475658
51	2536	463770	0.54	466306
52	2689	457797	0.58	460486
53	2759	450171	0.61	452930
54	2551	443700	0.57	446251
55	2582	438084	0.59	440666
56	2350	430689	0.54	433039
57	2456	423922	0.58	426378
58	2288	418488	0.54	420776
59	2415	411798	0.58	414213
60	2263	406533	0.55	408796
61	2271	397751	0.57	400022
62	2196	393054	0.56	395250
63	2079	386317	0.54	388396
64	2133	378624	0.56	380757
65	2064	372647	0.55	374711
66	2042	367097	0.55	369139
67	2017	362223	0.55	364240
68	2022	356838	0.56	358860
69	2029	349985	0.58	352014
70	1979	346948	0.57	348927
71	1947	340444	0.57	342391
72	1879	334826	0.56	336705
73	1914	328800	0.58	330714
74	1940	323900	0.60	325840
75	1942	318506	0.61	320448
76	1919	313215	0.61	315134
77	1750	309690	0.56	311440
78	1752	304871	0.57	306623
79	1679	300441	0.56	302120
80	1682	294694	0.57	296376
81	1708	291061	0.58	292769
82	1632	286872	0.57	288504
83	1593	281760	0.56	283353
84	1516	277888	0.54	279404
85	1482	272405	0.54	273887
86	1558	268293	0.58	269851
87	1562	264160	0.59	265722
88	1512	259876	0.58	261388
89	1413	257037	0.55	258450
90	1403	252259	0.55	253662
91	1469	248586	0.59	250055
92	1428	245013	0.58	246441
93	1378	240684	0.57	242062
94	1415	237778	0.59	239193
95	1356	233948	0.58	235304
96	1341	230011	0.58	231352
97	1307	226015	0.57	227322
98	1316	223748	0.58	225064
99	1286	219031	0.58	220317
100	1227	215847	0.57	217074
101	1242	212945	0.58	214187
102	1243	210031	0.59	211274
103	1249	206963	0.60	208212
104	1218	203340	0.60	204558
105	1198	199758	0.60	200956
106	1155	196816	0.58	197971
107	1184	194243	0.61	195427
108	1199	190839	0.62	192038
109	1190	188566	0.63	189756
110	1080	185871	0.58	186951
111	1114	183146	0.60	184260

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	46147	3612580	1.26	3658727
2	42337	3597374	1.16	3639711
3	39570	3576311	1.09	3615881
4	37113	3547123	1.04	3584236
5	33851	3511988	0.95	3545839
6	32226	3481339	0.92	3513565
7	29919	3447108	0.86	3477027
8	28820	3432923	0.83	3461743
9	27477	3413916	0.80	3441393
10	27183	3393019	0.79	3420202
11	25782	3372882	0.76	3398664
12	24750	3347025	0.73	3371775
13	24571	3310138	0.74	3334709
14	23675	3273740	0.72	3297415
15	23781	3242699	0.73	3266480
16	22595	3203076	0.70	3225671
17	22499	3185442	0.70	3207941
18	21966	3164874	0.69	3186840
19	21575	3142800	0.68	3164375
20	21515	3114585	0.69	3136100
21	21165	3090279	0.68	3111444
22	20788	3053351	0.68	3074139
23	20471	3016282	0.67	3036753
24	20293	2975514	0.68	2995807
25	19963	2941834	0.67	2961797
26	20561	2909549	0.70	2930110
27	19813	2877907	0.68	2897720
28	19845	2851724	0.69	2871569
29	19066	2824868	0.67	2843934
30	18737	2797196	0.67	2815933
31	19564	2765324	0.70	2784888
32	18646	2734035	0.68	2752681
33	18711	2689980	0.69	2708691
34	19244	2653899	0.72	2673143
35	17707	2613976	0.67	2631683
36	17184	2576433	0.66	2593617
37	17356	2539275	0.68	2556631
38	17231	2506389	0.68	2523620
39	17291	2476104	0.69	2493395
40	16733	2442018	0.68	2458751
41	16641	2415917	0.68	2432558
42	16818	2378673	0.70	2395491
43	16690	2344067	0.71	2360757
44	15771	2310000	0.68	2325771
45	15564	2274459	0.68	2290023
46	15537	2237173	0.69	2252710
47	15095	2206127	0.68	2221222
48	14894	2173926	0.68	2188820
49	14699	2140936	0.68	2155635
50	14633	2109466	0.69	2124099
51	14085	2080424	0.67	2094509
52	14548	2050284	0.70	2064832
53	14604	2012189	0.72	2026793
54	13675	1986483	0.68	2000158
55	14037	1952002	0.71	1966039
56	13258	1922991	0.68	1936249
57	13117	1889346	0.69	1902463
58	12981	1857960	0.69	1870941
59	12856	1833091	0.70	1845947
60	12614	1800666	0.70	1813280
61	12359	1775501	0.69	1787860
62	12168	1741888	0.69	1754056
63	11789	1714779	0.68	1726568
64	11815	1689309	0.69	1701124
65	11445	1653156	0.69	1664601
66	11565	1630585	0.70	1642150
67	11317	1606073	0.70	1617390
68	11214	1579277	0.71	1590491
69	11081	1558303	0.71	1569384
70	10938	1534495	0.71	1545433
71	10947	1510324	0.72	1521271
72	10852	1486353	0.72	1497205
73	10976	1461544	0.75	1472520
74	10974	1440836	0.76	1451810
75	10931	1412374	0.77	1423305
76	10737	1390041	0.77	1400778
77	10380	1368552	0.75	1378932
78	10013	1347477	0.74	1357490
79	9836	1330592	0.73	1340428
80	9482	1308528	0.72	1318010
81	9786	1291634	0.75	1301420
82	9554	1270081	0.75	1279635
83	9323	1248705	0.74	1258028
84	9042	1229726	0.73	1238768
85	9097	1208866	0.75	1217963
86	8881	1188718	0.74	1197599
87	8798	1170351	0.75	1179149
88	8829	1153871	0.76	1162700
89	8585	1135250	0.75	1143835
90	8552	1117868	0.76	1126420
91	8496	1104446	0.76	1112942
92	8502	1087459	0.78	1095961
93	8253	1072072	0.76	1080325
94	8214	1051995	0.77	1060209
95	8084	1036492	0.77	1044576
96	8348	1018728	0.81	1027076
97	7996	1004164	0.79	1012160
98	7828	988369	0.79	996197
99	8149	973524	0.83	981673
100	7836	961436	0.81	969272
101	7514	948435	0.79	955949
102	7591	933836	0.81	941427
103	7356	921070	0.79	928426
104	7344	907071	0.80	914415
105	7369	894374	0.82	901743
106	7194	877457	0.81	884651
107	7230	866990	0.83	874220
108	7086	852775	0.82	859861
109	7221	839815	0.85	847036
110	7136	829527	0.85	836663
111	6770	817232	0.82	824002

