CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
94	82950	672802	10.98	755752
95	83406	672872	11.03	756278
96	82443	669072	10.97	751515
97	83494	669304	11.09	752798
98	83858	666167	11.18	750025
99	83100	666416	11.09	749516
100	83703	667621	11.14	751324
101	83755	666042	11.17	749797
102	84041	664772	11.22	748813
103	83707	661285	11.24	744992
104	84414	657679	11.38	742093
105	84496	655198	11.42	739694
106	85327	656409	11.50	741736
107	85526	653178	11.58	738704
108	85501	651210	11.61	736711
109	85397	648488	11.64	733885
110	86307	645991	11.79	732298
111	95781	657464	12.72	753245

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	5878	1027632	0.57	1033510
2	5832	1023827	0.57	1029659
3	5675	1019959	0.55	1025634
4	6099	1013886	0.60	1019985
5	6106	1009881	0.60	1015987
6	5741	1007469	0.57	1013210
7	5932	1016669	0.58	1022601
8	5911	1011549	0.58	1017460
9	5806	1020750	0.57	1026556
10	5796	1024686	0.56	1030482
11	5838	1025463	0.57	1031301
12	6112	1030119	0.59	1036231
13	6057	1037213	0.58	1043270
14	6117	1031911	0.59	1038028
15	5968	1028622	0.58	1034590
16	6103	1030208	0.59	1036311
17	6174	1022086	0.60	1028260
18	5887	1026753	0.57	1032640
19	6011	1031033	0.58	1037044
20	5922	1027756	0.57	1033678
21	5886	1029166	0.57	1035052
22	5836	1032110	0.56	1037946
23	6016	1027672	0.58	1033688
24	5876	1032424	0.57	1038300
25	6051	1034030	0.58	1040081
26	5915	1028075	0.57	1033990
27	6199	1033182	0.60	1039381
28	6025	1028365	0.58	1034390
29	5972	1026521	0.58	1032493
30	5909	1026579	0.57	1032488
31	6233	1032714	0.60	1038947
32	6126	1040013	0.59	1046139
33	6041	1036778	0.58	1042819
34	6315	1039347	0.60	1045662
35	6013	1030580	0.58	1036593
36	6134	1034555	0.59	1040689
37	6048	1035785	0.58	1041833
38	6113	1037695	0.59	1043808
39	6157	1029530	0.59	1035687
40	6109	1032976	0.59	1039085
41	5999	1031675	0.58	1037674
42	6252	1034388	0.60	1040640
43	6179	1041068	0.59	1047247
44	6097	1037712	0.58	1043809
45	6191	1038811	0.59	1045002
46	6344	1043387	0.60	1049731
47	6201	1042336	0.59	1048537
48	6227	1032894	0.60	1039121
49	6352	1037497	0.61	1043849
50	6351	1034141	0.61	1040492
51	6552	1035136	0.63	1041688
52	6596	1037148	0.63	1043744
53	6659	1035566	0.64	1042225
54	6793	1035133	0.65	1041926
55	6974	1037231	0.67	1044205
56	6887	1030620	0.66	1037507
57	6845	1034370	0.66	1041215
58	6837	1034622	0.66	1041459
59	6964	1029415	0.67	1036379
60	6948	1032974	0.67	1039922
61	7146	1034186	0.69	1041332
62	7046	1027887	0.68	1034933
63	7331	1030191	0.71	1037522
64	7325	1033960	0.70	1041285
65	7340	1032007	0.71	1039347
66	7572	1032217	0.73	1039789
67	7654	1032688	0.74	1040342
68	7667	1033128	0.74	1040795
69	7856	1030965	0.76	1038821
70	7942	1030379	0.76	1038321
71	8075	1028393	0.78	1036468
72	8215	1030250	0.79	1038465
73	8243	1029740	0.79	1037983
74	8478	1025707	0.82	1034185
75	8418	1026782	0.81	1035200
76	8841	1029010	0.85	1037851
77	9071	1026565	0.88	1035636
78	9157	1030696	0.88	1039853
79	9331	1030415	0.90	1039746
80	9583	1026028	0.93	1035611
81	9484	1023711	0.92	1033195
82	9974	1022697	0.97	1032671
83	10220	1019844	0.99	1030064
84	10554	1023120	1.02	1033674
85	10744	1018674	1.04	1029418
86	11245	1021931	1.09	1033176
87	11217	1019708	1.09	1030925
88	11953	1021681	1.16	1033634
89	12077	1014435	1.18	1026512
90	12715	1010065	1.24	1022780
91	12639	1011801	1.23	1024440
92	13275	1011434	1.30	1024709
93	13391	1008345	1.31	1021736
94	14126	1009311	1.38	1023437
95	14424	1008630	1.41	1023054
96	15310	1003330	1.50	1018640
97	15419	1000911	1.52	1016330
98	16006	994435	1.58	1010441
99	16654	995061	1.65	1011715
100	16922	995176	1.67	1012098
101	17864	988945	1.77	1006809
102	18499	987396	1.84	1005895
103	18967	983005	1.89	1001972
104	19739	978087	1.98	997826
105	20416	973211	2.05	993627
106	21232	974507	2.13	995739
107	22764	973804	2.28	996568
108	23414	973916	2.35	997330
109	24482	969767	2.46	994249
110	37183	980006	3.66	1017189
111	36934	971393	3.66	1008327

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	30005	4654801	0.64	4684806
2	29622	4638303	0.63	4667925
3	29963	4609941	0.65	4639904
4	31407	4590562	0.68	4621969
5	32322	4575431	0.70	4607753
6	31604	4578318	0.69	4609922
7	30740	4611753	0.66	4642493
8	30701	4599664	0.66	4630365
9	30645	4645530	0.66	4676175
10	31651	4653924	0.68	4685575
11	31859	4662134	0.68	4693993
12	31632	4653551	0.68	4685183
13	31683	4646297	0.68	4677980
14	31091	4625976	0.67	4657067
15	30712	4625612	0.66	4656324
16	32070	4616951	0.69	4649021
17	32233	4598568	0.70	4630801
18	31594	4619053	0.68	4650647
19	31264	4648115	0.67	4679379
20	31156	4657732	0.66	4688888
21	31756	4660281	0.68	4692037
22	31596	4684073	0.67	4715669
23	31828	4637958	0.68	4669786
24	31484	4651179	0.67	4682663
25	31581	4668485	0.67	4700066
26	31157	4638374	0.67	4669531
27	31705	4640328	0.68	4672033
28	31690	4642356	0.68	4674046
29	31598	4632730	0.68	4664328
30	32069	4637677	0.69	4669746
31	32026	4657369	0.68	4689395
32	31217	4663970	0.66	4695187
33	31310	4655861	0.67	4687171
34	32665	4671523	0.69	4704188
35	32449	4651699	0.69	4684148
36	31763	4650962	0.68	4682725
37	31724	4653504	0.68	4685228
38	31854	4653432	0.68	4685286
39	32062	4648080	0.69	4680142
40	32678	4685411	0.69	4718089
41	32322	4682549	0.69	4714871
42	32715	4691476	0.69	4724191
43	32033	4683413	0.68	4715446
44	32381	4672771	0.69	4705152
45	32465	4662857	0.69	4695322
46	33629	4664845	0.72	4698474
47	33482	4655053	0.71	4688535
48	33871	4671200	0.72	4705071
49	34244	4672936	0.73	4707180
50	34262	4658418	0.73	4692680
51	34837	4673324	0.74	4708161
52	35479	4675690	0.75	4711169
53	35918	4669257	0.76	4705175
54	36331	4650728	0.78	4687059
55	35618	4647906	0.76	4683524
56	35741	4644540	0.76	4680281
57	36483	4646142	0.78	4682625
58	36298	4652990	0.77	4689288
59	37347	4654608	0.80	4691955
60	37376	4670004	0.79	4707380
61	37761	4663820	0.80	4701581
62	38048	4654939	0.81	4692987
63	38471	4653645	0.82	4692116
64	39078	4659862	0.83	4698940
65	39376	4656863	0.84	4696239
66	40029	4651811	0.85	4691840
67	40267	4642266	0.86	4682533
68	40636	4643575	0.87	4684211
69	41125	4644019	0.88	4685144
70	41809	4641501	0.89	4683310
71	42857	4637803	0.92	4680660
72	43454	4643832	0.93	4687286
73	44021	4643384	0.94	4687405
74	43915	4634176	0.94	4678091
75	45378	4631356	0.97	4676734
76	46142	4635464	0.99	4681606
77	47604	4619493	1.02	4667097
78	48434	4616964	1.04	4665398
79	49314	4617528	1.06	4666842
80	49663	4609876	1.07	4659539
81	51213	4612334	1.10	4663547
82	52695	4626781	1.13	4679476
83	53872	4619313	1.15	4673185
84	55364	4619896	1.18	4675260
85	57136	4619352	1.22	4676488
86	59056	4595341	1.27	4654397
87	59587	4587376	1.28	4646963
88	61526	4565440	1.33	4626966
89	62940	4551230	1.36	4614170
90	64875	4549067	1.41	4613942
91	66848	4555019	1.45	4621867
92	69200	4560732	1.49	4629932
93	70973	4558065	1.53	4629038
94	73355	4559146	1.58	4632501
95	76181	4532388	1.65	4608569
96	79207	4518399	1.72	4597606
97	80905	4505011	1.76	4585916
98	83842	4499729	1.83	4583571
99	86429	4488973	1.89	4575402
100	90531	4488834	1.98	4579365
101	93028	4474464	2.04	4567492
102	96323	4471707	2.11	4568030
103	100250	4476040	2.19	4576290
104	103571	4460983	2.27	4564554
105	107481	4455391	2.36	4562872
106	112846	4436682	2.48	4549528
107	119184	4423728	2.62	4542912
108	128864	4423856	2.83	4552720
109	133519	4407889	2.94	4541408
110	136017	4385313	3.01	4521330
111	144165	4370172	3.19	4514337

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	71319	587576	10.82	658895
2	69778	579394	10.75	649172
3	69371	574438	10.78	643809
4	68674	571975	10.72	640649
5	68033	567734	10.70	635767
6	67848	563289	10.75	631137
7	67096	560212	10.70	627308
8	66844	557606	10.70	624450
9	66508	557008	10.67	623516
10	65778	552974	10.63	618752
11	65487	552070	10.60	617557
12	65695	548527	10.70	614222
13	64480	545063	10.58	609543
14	63971	540773	10.58	604744
15	63638	536351	10.61	599989
16	62885	529915	10.61	592800
17	62727	527098	10.63	589825
18	62015	522996	10.60	585011
19	61366	519076	10.57	580442
20	60914	516514	10.55	577428
21	60535	513169	10.55	573704
22	60132	506958	10.60	567090
23	59086	503255	10.51	562341
24	58504	497300	10.53	555804
25	57683	493372	10.47	551055
26	56992	486679	10.48	543671
27	56491	480362	10.52	536853
28	56130	475192	10.56	531322
29	55301	472411	10.48	527712
30	54568	468456	10.43	523024
31	54090	463898	10.44	517988
32	53617	457956	10.48	511573
33	53067	452261	10.50	505328
34	52227	449610	10.41	501837
35	52161	443402	10.53	495563
36	50909	437330	10.43	488239
37	50726	434112	10.46	484838
38	50098	429192	10.45	479290
39	49573	424194	10.46	473767
40	49258	418238	10.54	467496
41	48187	414433	10.42	462620
42	47953	411120	10.45	459073
43	47539	406878	10.46	454417
44	46906	401258	10.47	448164
45	46187	394845	10.47	441032
46	45515	390767	10.43	436282
47	45265	385568	10.51	430833
48	44246	380796	10.41	425042
49	43862	376039	10.45	419901
50	43408	373036	10.42	416444
51	42899	368122	10.44	411021
52	42488	362269	10.50	404757
53	41849	358390	10.46	400239
54	41260	353700	10.45	394960
55	40390	349501	10.36	389891
56	40224	344915	10.44	385139
57	39735	340417	10.45	380152
58	38897	336769	10.35	375666
59	38451	333496	10.34	371947
60	37840	329327	10.31	367167
61	37273	322917	10.35	360190
62	36857	319494	10.34	356351
63	36656	315538	10.41	352194
64	36230	310863	10.44	347093
65	35805	306672	10.45	342477
66	35292	302372	10.45	337664
67	34683	299524	10.38	334207
68	34687	295072	10.52	329759
69	33670	291914	10.34	325584
70	33332	288515	10.36	321847
71	32596	284719	10.27	317315
72	32997	280818	10.51	313815
73	32115	277058	10.39	309173
74	31895	273896	10.43	305791
75	31224	270617	10.34	301841
76	31089	266098	10.46	297187
77	30540	262804	10.41	293344
78	29865	258904	10.34	288769
79	29631	256041	10.37	285672
80	29064	252109	10.34	281173
81	28635	250061	10.27	278696
82	28632	245666	10.44	274298
83	28228	243008	10.41	271236
84	27575	239595	10.32	267170
85	27388	236419	10.38	263807
86	27113	233606	10.40	260719
87	26512	230416	10.32	256928
88	26004	226369	10.30	252373
89	25915	223642	10.38	249557
90	25511	220829	10.36	246340
91	25111	218692	10.30	243803
92	24653	215733	10.26	240386
93	24409	212899	10.29	237308
94	24240	209473	10.37	233713
95	23747	207644	10.26	231391
96	23700	204699	10.38	228399
97	22967	202316	10.19	225283
98	22482	199801	10.11	222283
99	22560	196048	10.32	218608
100	22451	193549	10.39	216000
101	21742	191010	10.22	212752
102	21616	188922	10.27	210538
103	21444	185768	10.35	207212
104	21181	183505	10.35	204686
105	20447	181553	10.12	202000
106	20468	178883	10.27	199351
107	20316	175843	10.36	196159
108	19850	173460	10.27	193310
109	19629	171893	10.25	191522
110	19444	170737	10.22	190181
111	18949	167605	10.16	186554

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	11322	863414	1.29	874736
2	10771	860952	1.24	871723
3	7880	849459	0.92	857339
4	7147	844943	0.84	852090
5	6527	839017	0.77	845544
6	5931	833215	0.71	839146
7	5535	826744	0.67	832279
8	5387	822401	0.65	827788
9	5116	817085	0.62	822201
10	5218	813737	0.64	818955
11	4991	810544	0.61	815535
12	4792	807146	0.59	811938
13	4743	802102	0.59	806845
14	4688	795251	0.59	799939
15	4690	790451	0.59	795141
16	4516	784651	0.57	789167
17	4364	778975	0.56	783339
18	4369	775492	0.56	779861
19	4226	768810	0.55	773036
20	4298	761374	0.56	765672
21	4182	755912	0.55	760094
22	4226	750539	0.56	754765
23	4155	744568	0.55	748723
24	4027	738696	0.54	742723
25	3949	733442	0.54	737391
26	4053	724039	0.56	728092
27	4009	717578	0.56	721587
28	3994	709578	0.56	713572
29	3854	702502	0.55	706356
30	3714	697516	0.53	701230
31	3944	688804	0.57	692748
32	3776	680860	0.55	684636
33	3790	674061	0.56	677851
34	3903	668921	0.58	672824
35	3586	661908	0.54	665494
36	3528	656423	0.53	659951
37	3508	645854	0.54	649362
38	3496	640688	0.54	644184
39	3547	634286	0.56	637833
40	3398	626602	0.54	630000
41	3478	619507	0.56	622985
42	3498	611339	0.57	614837
43	3467	603898	0.57	607365
44	3183	597623	0.53	600806
45	3334	591011	0.56	594345
46	3212	584117	0.55	587329
47	3135	578149	0.54	581284
48	3110	571179	0.54	574289
49	3007	565752	0.53	568759
50	2946	559884	0.52	562830
51	2936	552685	0.53	555621
52	3057	544616	0.56	547673
53	3141	539251	0.58	542392
54	2923	533576	0.54	536499
55	3036	525299	0.57	528335
56	2796	520130	0.53	522926
57	2827	514133	0.55	516960
58	2832	506890	0.56	509722
59	2800	500339	0.56	503139
60	2710	494553	0.54	497263
61	2658	488591	0.54	491249
62	2561	483104	0.53	485665
63	2673	475210	0.56	477883
64	2515	469394	0.53	471909
65	2474	462315	0.53	464789
66	2508	459149	0.54	461657
67	2483	450698	0.55	453181
68	2449	444859	0.55	447308
69	2404	442007	0.54	444411
70	2346	435409	0.54	437755
71	2381	429164	0.55	431545
72	2324	423403	0.55	425727
73	2334	417764	0.56	420098
74	2434	413284	0.59	415718
75	2410	405965	0.59	408375
76	2353	402457	0.58	404810
77	2323	398195	0.58	400518
78	2125	390145	0.54	392270
79	2134	386007	0.55	388141
80	2070	381914	0.54	383984
81	2112	378134	0.56	380246
82	1974	372722	0.53	374696
83	2036	367549	0.55	369585
84	2021	362307	0.55	364328
85	1973	358375	0.55	360348
86	1937	352862	0.55	354799
87	1887	349146	0.54	351033
88	1814	344513	0.52	346327
89	1867	339797	0.55	341664
90	1931	335228	0.57	337159
91	1826	331775	0.55	333601
92	1841	327428	0.56	329269
93	1842	323110	0.57	324952
94	1825	318351	0.57	320176
95	1799	313559	0.57	315358
96	1793	309956	0.58	311749
97	1657	305680	0.54	307337
98	1716	301214	0.57	302930
99	1757	297792	0.59	299549
100	1651	294130	0.56	295781
101	1602	289808	0.55	291410
102	1608	285550	0.56	287158
103	1563	283941	0.55	285504
104	1571	279248	0.56	280819
105	1538	274968	0.56	276506
106	1549	270587	0.57	272136
107	1557	266837	0.58	268394
108	1534	263544	0.58	265078
109	1590	260616	0.61	262206
110	1508	257892	0.58	259400
111	1494	255110	0.58	256604

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	49472	4007238	1.22	4056710
2	44662	3986331	1.11	4030993
3	42012	3961500	1.05	4003512
4	38974	3931967	0.98	3970941
5	35466	3896381	0.90	3931847
6	33409	3861399	0.86	3894808
7	31532	3833635	0.82	3865167
8	30237	3804111	0.79	3834348
9	28536	3784386	0.75	3812922
10	28205	3754674	0.75	3782879
11	27015	3735585	0.72	3762600
12	25945	3706543	0.70	3732488
13	25275	3673686	0.68	3698961
14	24176	3643597	0.66	3667773
15	24290	3611871	0.67	3636161
16	23768	3575278	0.66	3599046
17	23244	3558099	0.65	3581343
18	22616	3533239	0.64	3555855
19	22601	3509116	0.64	3531717
20	22202	3479230	0.63	3501432
21	21821	3449496	0.63	3471317
22	21658	3414104	0.63	3435762
23	21487	3379272	0.63	3400759
24	21315	3346975	0.63	3368290
25	20864	3315300	0.63	3336164
26	21273	3282623	0.64	3303896
27	21009	3252320	0.64	3273329
28	20423	3222343	0.63	3242766
29	20086	3193123	0.63	3213209
30	19775	3166018	0.62	3185793
31	20322	3133868	0.64	3154190
32	19052	3102565	0.61	3121617
33	19665	3065688	0.64	3085353
34	20328	3033990	0.67	3054318
35	18769	2999995	0.62	3018764
36	18793	2967673	0.63	2986466
37	18222	2935568	0.62	2953790
38	18511	2901298	0.63	2919809
39	18701	2869349	0.65	2888050
40	17995	2838749	0.63	2856744
41	17804	2808588	0.63	2826392
42	18075	2780000	0.65	2798075
43	18034	2745678	0.65	2763712
44	17014	2713253	0.62	2730267
45	17227	2680602	0.64	2697829
46	16908	2649127	0.63	2666035
47	16787	2619982	0.64	2636769
48	16312	2587368	0.63	2603680
49	16286	2558107	0.63	2574393
50	16055	2527469	0.63	2543524
51	15939	2493750	0.64	2509689
52	16100	2465922	0.65	2482022
53	16283	2430434	0.67	2446717
54	15206	2406812	0.63	2422018
55	15355	2376388	0.64	2391743
56	14824	2348410	0.63	2363234
57	14654	2316245	0.63	2330899
58	14504	2287499	0.63	2302003
59	14398	2259124	0.63	2273522
60	14367	2231686	0.64	2246053
61	14129	2202451	0.64	2216580
62	13777	2176664	0.63	2190441
63	13666	2149457	0.63	2163123
64	13703	2119850	0.64	2133553
65	13670	2090102	0.65	2103772
66	13301	2064604	0.64	2077905
67	13100	2039824	0.64	2052924
68	12955	2012923	0.64	2025878
69	12840	1985697	0.64	1998537
70	12772	1962544	0.65	1975316
71	12629	1937334	0.65	1949963
72	12595	1914187	0.65	1926782
73	13018	1887180	0.69	1900198
74	12950	1864002	0.69	1876952
75	13006	1839629	0.70	1852635
76	12634	1816400	0.69	1829034
77	12033	1794350	0.67	1806383
78	11992	1769444	0.67	1781436
79	11691	1749920	0.66	1761611
80	11489	1727268	0.66	1738757
81	11351	1706269	0.66	1717620
82	11148	1684698	0.66	1695846
83	11034	1662630	0.66	1673664
84	11087	1639533	0.67	1650620
85	10692	1619570	0.66	1630262
86	10706	1596223	0.67	1606929
87	10793	1573690	0.68	1584483
88	10538	1554292	0.67	1564830
89	10312	1532310	0.67	1542622
90	10534	1515929	0.69	1526463
91	10421	1495605	0.69	1506026
92	10137	1477546	0.68	1487683
93	9970	1457772	0.68	1467742
94	10040	1437640	0.69	1447680
95	9852	1419409	0.69	1429261
96	9830	1399128	0.70	1408958
97	9698	1381237	0.70	1390935
98	9513	1364579	0.69	1374092
99	9714	1342560	0.72	1352274
100	9430	1329718	0.70	1339148
101	9294	1309066	0.70	1318360
102	9403	1293671	0.72	1303074
103	9277	1275458	0.72	1284735
104	9203	1261793	0.72	1270996
105	9046	1241204	0.72	1250250
106	9037	1224463	0.73	1233500
107	8785	1210939	0.72	1219724
108	8807	1192423	0.73	1201230
109	8940	1176562	0.75	1185502
110	8695	1165441	0.74	1174136
111	8587	1149564	0.74	1158151

