CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
53	7108	1077882	0.66	1084990
54	7057	1084075	0.65	1091132
55	7319	1104560	0.66	1111879
56	7466	1108829	0.67	1116295
57	7550	1105537	0.68	1113087
58	7214	1091842	0.66	1099056
59	7439	1076789	0.69	1084228
60	7467	1066327	0.70	1073794
61	7475	1066973	0.70	1074448
62	7409	1065562	0.69	1072971
63	7699	1071706	0.71	1079405
64	7501	1078418	0.69	1085919
65	7737	1076608	0.71	1084345
66	7799	1088191	0.71	1095990
67	7869	1086719	0.72	1094588
68	7989	1081500	0.73	1089489
69	8054	1064470	0.75	1072524
70	8152	1063457	0.76	1071609
71	8074	1062679	0.75	1070753
72	8206	1062125	0.77	1070331
73	8355	1062003	0.78	1070358
74	8397	1057235	0.79	1065632
75	8557	1061245	0.80	1069802
76	8848	1066725	0.82	1075573
77	9138	1061275	0.85	1070413
78	9471	1062325	0.88	1071796
79	9508	1062894	0.89	1072402
80	9571	1053856	0.90	1063427
81	9603	1045380	0.91	1054983
82	9691	1042572	0.92	1052263
83	9994	1035045	0.96	1045039
84	10230	1047030	0.97	1057260
85	10587	1043730	1.00	1054317
86	11073	1036899	1.06	1047972
87	11140	1021696	1.08	1032836
88	11523	1023961	1.11	1035484
89	11993	1021001	1.16	1032994
90	12120	1020648	1.17	1032768
91	12718	1024971	1.23	1037689
92	13436	1021388	1.30	1034824
93	13228	1012671	1.29	1025899
94	13910	1011315	1.36	1025225
95	14271	1004032	1.40	1018303
96	15330	1000610	1.51	1015940
97	15839	992681	1.57	1008520
98	16330	986349	1.63	1002679
99	17081	984628	1.71	1001709
100	17630	989728	1.75	1007358
101	18206	980304	1.82	998510
102	18862	971577	1.90	990439
103	19703	969445	1.99	989148
104	20505	965022	2.08	985527
105	21761	954080	2.23	975841
106	23288	949255	2.39	972543
107	25157	941009	2.60	966166
108	26170	934385	2.72	960555
109	27187	935135	2.83	962322
110	44331	949736	4.46	994067
111	41926	945997	4.24	987923

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	30766	4337265	0.70	4368031
2	30106	4300724	0.70	4330830
3	30969	4249614	0.72	4280583
4	32152	4187177	0.76	4219329
5	33395	4077455	0.81	4110850
6	31858	4037050	0.78	4068908
7	30141	4096687	0.73	4126828
8	30389	4117719	0.73	4148108
9	31457	4259042	0.73	4290499
10	34282	4360347	0.78	4394629
11	34050	4397413	0.77	4431463
12	32819	4376592	0.74	4409411
13	31653	4331016	0.73	4362669
14	30714	4250730	0.72	4281444
15	31537	4200750	0.75	4232287
16	33151	4154608	0.79	4187759
17	33069	4118496	0.80	4151565
18	32286	4172578	0.77	4204864
19	31820	4267410	0.74	4299230
20	32273	4374726	0.73	4406999
21	32868	4410157	0.74	4443025
22	33452	4423560	0.75	4457012
23	34445	4375975	0.78	4410420
24	33582	4362957	0.76	4396539
25	31765	4330311	0.73	4362076
26	30608	4212339	0.72	4242947
27	32346	4170499	0.77	4202845
28	33151	4151210	0.79	4184361
29	33276	4209949	0.78	4243225
30	33154	4294704	0.77	4327858
31	32596	4385560	0.74	4418156
32	32047	4400621	0.72	4432668
33	32022	4378160	0.73	4410182
34	34311	4386367	0.78	4420678
35	34894	4350868	0.80	4385762
36	33474	4306695	0.77	4340169
37	31839	4302123	0.73	4333962
38	31315	4268428	0.73	4299743
39	32627	4247492	0.76	4280119
40	34299	4369732	0.78	4404031
41	34801	4457822	0.77	4492623
42	34314	4498270	0.76	4532584
43	33866	4452260	0.75	4486126
44	33558	4390772	0.76	4424330
45	32801	4328459	0.75	4361260
46	33812	4295811	0.78	4329623
47	35354	4291637	0.82	4326991
48	35473	4334973	0.81	4370446
49	34541	4339970	0.79	4374511
50	33825	4335035	0.77	4368860
51	35470	4406171	0.80	4441641
52	37094	4457149	0.83	4494243
53	37402	4441257	0.84	4478659
54	36638	4377924	0.83	4414562
55	35338	4307860	0.81	4343198
56	34999	4264218	0.81	4299217
57	35874	4255377	0.84	4291251
58	36585	4288900	0.85	4325485
59	37915	4333765	0.87	4371680
60	38932	4403528	0.88	4442460
61	37733	4444647	0.84	4482380
62	37999	4450861	0.85	4488860
63	38595	4448570	0.86	4487165
64	39930	4412452	0.90	4452382
65	40340	4364546	0.92	4404886
66	39573	4299639	0.91	4339212
67	38777	4241518	0.91	4280295
68	39103	4240958	0.91	4280061
69	40575	4262296	0.94	4302871
70	41738	4332937	0.95	4374675
71	42665	4402301	0.96	4444966
72	43664	4431741	0.98	4475405
73	42874	4418526	0.96	4461400
74	43311	4383823	0.98	4427134
75	43672	4326467	1.00	4370139
76	45263	4274928	1.05	4320191
77	46918	4230251	1.10	4277169
78	46877	4223673	1.10	4270550
79	47285	4252593	1.10	4299878
80	48261	4296331	1.11	4344592
81	49818	4342734	1.13	4392552
82	51960	4390504	1.17	4442464
83	53775	4391721	1.21	4445496
84	54817	4365001	1.24	4419818
85	55148	4319931	1.26	4375079
86	56549	4243192	1.32	4299741
87	57145	4172259	1.35	4229404
88	59791	4108128	1.43	4167919
89	61687	4112634	1.48	4174321
90	63214	4152842	1.50	4216056
91	64369	4217868	1.50	4282237
92	67632	4261778	1.56	4329410
93	69357	4278195	1.60	4347552
94	73603	4265780	1.70	4339383
95	75546	4202399	1.77	4277945
96	78598	4132343	1.87	4210941
97	81373	4085827	1.95	4167200
98	84399	4052114	2.04	4136513
99	87587	4045530	2.12	4133117
100	91690	4082861	2.20	4174551
101	95531	4119058	2.27	4214589
102	99595	4138378	2.35	4237973
103	103407	4164060	2.42	4267467
104	108918	4133850	2.57	4242768
105	115833	4093101	2.75	4208934
106	125615	4031500	3.02	4157115
107	134147	3977069	3.26	4111216
108	147782	3955723	3.60	4103505
109	152818	3932721	3.74	4085539
110	154084	3930762	3.77	4084846
111	160416	3941406	3.91	4101822

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	72374	559683	11.45	632057
2	71404	549236	11.50	620640
3	71168	542250	11.60	613418
4	70225	533497	11.63	603722
5	69226	528625	11.58	597851
6	69039	522916	11.66	591955
7	68664	518583	11.69	587247
8	67535	518072	11.53	585607
9	67345	516202	11.54	583547
10	66770	512455	11.53	579225
11	66298	509258	11.52	575556
12	65884	504820	11.54	570704
13	65190	498532	11.56	563722
14	64077	489243	11.58	553320
15	63597	480773	11.68	544370
16	62003	474689	11.55	536692
17	61553	469493	11.59	531046
18	60788	464462	11.57	525250
19	59785	459589	11.51	519374
20	59240	455049	11.52	514289
21	58040	449937	11.43	507977
22	57760	445802	11.47	503562
23	56810	437151	11.50	493961
24	55768	430300	11.47	486068
25	54983	423410	11.49	478393
26	54377	415567	11.57	469944
27	53225	408285	11.53	461510
28	52291	402223	11.50	454514
29	51485	399532	11.42	451017
30	51000	392172	11.51	443172
31	49905	387852	11.40	437757
32	49037	382862	11.35	431899
33	48781	377095	11.45	425876
34	48052	371403	11.46	419455
35	47004	365709	11.39	412713
36	46482	358318	11.48	404800
37	45280	353040	11.37	398320
38	44583	345555	11.43	390138
39	44308	341148	11.49	385456
40	43380	335267	11.46	378647
41	42757	331056	11.44	373813
42	42001	326932	11.38	368933
43	41457	321347	11.43	362804
44	40881	316063	11.45	356944
45	39806	310740	11.36	350546
46	39488	303698	11.51	343186
47	38350	298887	11.37	337237
48	37908	293059	11.45	330967
49	37422	289043	11.46	326465
50	36699	282350	11.50	319049
51	35843	278654	11.40	314497
52	35593	273755	11.51	309348
53	34741	268752	11.45	303493
54	34175	263933	11.46	298108
55	33710	259636	11.49	293346
56	33340	256828	11.49	290168
57	32634	251975	11.47	284609
58	32079	248165	11.45	280244
59	31500	243264	11.46	274764
60	30983	239898	11.44	270881
61	30174	234813	11.39	264987
62	29793	231520	11.40	261313
63	29146	226506	11.40	255652
64	28828	222467	11.47	251295
65	28229	217853	11.47	246082
66	27893	213914	11.54	241807
67	27412	210833	11.51	238245
68	27041	207392	11.53	234433
69	26407	203483	11.49	229890
70	26192	201228	11.52	227420
71	25642	198018	11.46	223660
72	25096	194046	11.45	219142
73	24807	189530	11.57	214337
74	23962	187984	11.31	211946
75	23454	182392	11.39	205846
76	23482	178475	11.63	201957
77	22815	175841	11.48	198656
78	22255	172628	11.42	194883
79	21968	169782	11.46	191750
80	21735	166837	11.53	188572
81	21344	165197	11.44	186541
82	20757	161900	11.36	182657
83	20478	158818	11.42	179296
84	20078	155921	11.41	175999
85	19767	151650	11.53	171417
86	19257	149429	11.42	168686
87	19228	145861	11.65	165089
88	18597	142995	11.51	161592
89	18122	140655	11.41	158777
90	18031	139551	11.44	157582
91	17657	136520	11.45	154177
92	17585	133934	11.61	151519
93	17043	131947	11.44	148990
94	17054	129464	11.64	146518
95	16323	127604	11.34	143927
96	16161	124352	11.50	140513
97	15835	123024	11.40	138859
98	15758	119908	11.62	135666
99	15295	118119	11.46	133414
100	14878	116688	11.31	131566
101	14727	114705	11.38	129432
102	14481	112673	11.39	127154
103	14148	110850	11.32	124998
104	13878	109204	11.28	123082
105	13698	106379	11.41	120077
106	13328	104621	11.30	117949
107	13244	102509	11.44	115753
108	12838	100572	11.32	113410
109	12735	99177	11.38	111912
110	12616	97697	11.44	110313
111	12169	95751	11.28	107920

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	10612	755926	1.38	766538
2	10109	752568	1.33	762677
3	7275	740110	0.97	747385
4	6525	733289	0.88	739814
5	6019	727595	0.82	733614
6	5464	721151	0.75	726615
7	5270	713443	0.73	718713
8	4821	706760	0.68	711581
9	4799	704907	0.68	709706
10	4599	699207	0.65	703806
11	4385	692631	0.63	697016
12	4273	687345	0.62	691618
13	4220	681321	0.62	685541
14	4055	673032	0.60	677087
15	4114	665670	0.61	669784
16	3976	657202	0.60	661178
17	3872	652778	0.59	656650
18	3796	647741	0.58	651537
19	3711	640065	0.58	643776
20	3758	633855	0.59	637613
21	3454	625104	0.55	628558
22	3472	618709	0.56	622181
23	3565	610668	0.58	614233
24	3563	603986	0.59	607549
25	3411	597455	0.57	600866
26	3481	587691	0.59	591172
27	3234	579743	0.55	582977
28	3254	570183	0.57	573437
29	3335	563027	0.59	566362
30	3193	554396	0.57	557589
31	3240	547135	0.59	550375
32	3028	540910	0.56	543938
33	3167	531073	0.59	534240
34	3161	524082	0.60	527243
35	2971	517042	0.57	520013
36	2824	509797	0.55	512621
37	2913	501369	0.58	504282
38	2914	495274	0.58	498188
39	2761	486846	0.56	489607
40	2805	476868	0.58	479673
41	2760	469545	0.58	472305
42	2809	461831	0.60	464640
43	2654	455157	0.58	457811
44	2622	448708	0.58	451330
45	2474	441981	0.56	444455
46	2384	436111	0.54	438495
47	2474	430732	0.57	433206
48	2361	423645	0.55	426006
49	2481	417007	0.59	419488
50	2324	408214	0.57	410538
51	2280	401710	0.56	403990
52	2355	395403	0.59	397758
53	2436	388275	0.62	390711
54	2187	384393	0.57	386580
55	2331	378388	0.61	380719
56	2146	372705	0.57	374851
57	2002	367988	0.54	369990
58	2103	360997	0.58	363100
59	2096	355078	0.59	357174
60	2027	349638	0.58	351665
61	1988	342944	0.58	344932
62	1884	335798	0.56	337682
63	1933	329383	0.58	331316
64	1819	324085	0.56	325904
65	1783	318240	0.56	320023
66	1778	313277	0.56	315055
67	1730	309288	0.56	311018
68	1746	304108	0.57	305854
69	1746	300062	0.58	301808
70	1704	294717	0.57	296421
71	1661	290489	0.57	292150
72	1682	285045	0.59	286727
73	1682	278875	0.60	280557
74	1688	274000	0.61	275688
75	1642	270102	0.60	271744
76	1649	263181	0.62	264830
77	1538	259943	0.59	261481
78	1566	255051	0.61	256617
79	1475	251807	0.58	253282
80	1455	246670	0.59	248125
81	1496	242134	0.61	243630
82	1310	237966	0.55	239276
83	1376	233733	0.59	235109
84	1290	229059	0.56	230349
85	1321	224401	0.59	225722
86	1306	221529	0.59	222835
87	1308	217131	0.60	218439
88	1250	212237	0.59	213487
89	1265	210220	0.60	211485
90	1286	206217	0.62	207503
91	1199	203077	0.59	204276
92	1126	198646	0.56	199772
93	1143	195405	0.58	196548
94	1101	192342	0.57	193443
95	1137	189408	0.60	190545
96	1106	185740	0.59	186846
97	1065	182345	0.58	183410
98	1066	179356	0.59	180422
99	1096	176123	0.62	177219
100	1018	172394	0.59	173412
101	971	169858	0.57	170829
102	971	166297	0.58	167268
103	1006	164312	0.61	165318
104	983	161523	0.60	162506
105	976	158134	0.61	159110
106	925	154338	0.60	155263
107	951	152235	0.62	153186
108	1002	149400	0.67	150402
109	888	147316	0.60	148204
110	925	144871	0.63	145796
111	936	141914	0.66	142850

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	46318	3421462	1.34	3467780
2	42091	3390599	1.23	3432690
3	39334	3348475	1.16	3387809
4	35974	3308322	1.08	3344296
5	32775	3266117	0.99	3298892
6	30617	3233069	0.94	3263686
7	28730	3206028	0.89	3234758
8	27418	3185282	0.85	3212700
9	26433	3167150	0.83	3193583
10	25961	3135770	0.82	3161731
11	24141	3104972	0.77	3129113
12	23385	3061783	0.76	3085168
13	22516	3012473	0.74	3034989
14	21823	2963050	0.73	2984873
15	22070	2921634	0.75	2943704
16	21069	2877029	0.73	2898098
17	20363	2860015	0.71	2880378
18	20297	2829945	0.71	2850242
19	19900	2808502	0.70	2828402
20	19405	2773709	0.69	2793114
21	19004	2738333	0.69	2757337
22	18727	2690550	0.69	2709277
23	18213	2642010	0.68	2660223
24	18432	2600906	0.70	2619338
25	17948	2562527	0.70	2580475
26	18006	2525386	0.71	2543392
27	17491	2490804	0.70	2508295
28	17292	2462881	0.70	2480173
29	17045	2433366	0.70	2450411
30	16588	2404581	0.69	2421169
31	16996	2369963	0.71	2386959
32	16268	2334122	0.69	2350390
33	16307	2287509	0.71	2303816
34	16526	2245904	0.73	2262430
35	15508	2203874	0.70	2219382
36	15129	2163277	0.69	2178406
37	14874	2124061	0.70	2138935
38	14573	2094082	0.69	2108655
39	14782	2065901	0.71	2080683
40	14588	2035996	0.71	2050584
41	14244	2003547	0.71	2017791
42	14570	1972645	0.73	1987215
43	14477	1938229	0.74	1952706
44	13356	1905490	0.70	1918846
45	13220	1868009	0.70	1881229
46	13132	1837420	0.71	1850552
47	12827	1803345	0.71	1816172
48	12627	1775376	0.71	1788003
49	12496	1747410	0.71	1759906
50	12397	1722071	0.71	1734468
51	12140	1691672	0.71	1703812
52	12147	1660785	0.73	1672932
53	12351	1628534	0.75	1640885
54	11306	1604910	0.70	1616216
55	11798	1573943	0.74	1585741
56	11211	1550625	0.72	1561836
57	10973	1523242	0.72	1534215
58	10884	1496024	0.72	1506908
59	10829	1472466	0.73	1483295
60	10799	1447258	0.74	1458057
61	10488	1422381	0.73	1432869
62	10139	1393835	0.72	1403974
63	9936	1367272	0.72	1377208
64	9978	1340366	0.74	1350344
65	9744	1315820	0.74	1325564
66	9459	1296350	0.72	1305809
67	9472	1274861	0.74	1284333
68	9293	1254005	0.74	1263298
69	9218	1239351	0.74	1248569
70	9293	1219132	0.76	1228425
71	9165	1200179	0.76	1209344
72	9023	1180174	0.76	1189197
73	9213	1158349	0.79	1167562
74	9179	1140838	0.80	1150017
75	8991	1114982	0.80	1123973
76	8773	1093536	0.80	1102309
77	8440	1079060	0.78	1087500
78	8204	1059778	0.77	1067982
79	8225	1044463	0.78	1052688
80	7942	1029247	0.77	1037189
81	7922	1012061	0.78	1019983
82	7828	994389	0.78	1002217
83	7648	976915	0.78	984563
84	7586	958582	0.79	966168
85	7370	941621	0.78	948991
86	7383	924062	0.79	931445
87	7181	908382	0.78	915563
88	7034	893774	0.78	900808
89	7260	878413	0.82	885673
90	7040	865987	0.81	873027
91	6973	851596	0.81	858569
92	6742	838018	0.80	844760
93	6737	825647	0.81	832384
94	6710	810101	0.82	816811
95	6776	795058	0.85	801834
96	6516	781115	0.83	787631
97	6327	769909	0.82	776236
98	6336	755501	0.83	761837
99	6418	743240	0.86	749658
100	6167	732898	0.83	739065
101	6114	722085	0.84	728199
102	6189	710060	0.86	716249
103	5803	697900	0.82	703703
104	5882	685503	0.85	691385
105	5800	673438	0.85	679238
106	5635	659124	0.85	664759
107	5603	647242	0.86	652845
108	5651	636517	0.88	642168
109	5871	626576	0.93	632447
110	5375	620152	0.86	625527
111	5499	606595	0.90	612094

