CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
52	35569	4297613	0.82	4333182
53	35930	4277158	0.83	4313088
54	36343	4256120	0.85	4292463
55	35631	4237449	0.83	4273080
56	35044	4224513	0.82	4259557
57	35667	4219328	0.84	4254995
58	35633	4237000	0.83	4272633
59	36237	4247375	0.85	4283612
60	36699	4270994	0.85	4307693
61	37181	4279042	0.86	4316223
62	36947	4277542	0.86	4314489
63	37117	4271426	0.86	4308543
64	37552	4271825	0.87	4309377
65	37431	4260285	0.87	4297716
66	37721	4238700	0.88	4276421
67	37991	4219446	0.89	4257437
68	37935	4225048	0.89	4262983
69	38485	4233684	0.90	4272169
70	39058	4253351	0.91	4292409
71	40043	4272139	0.93	4312182
72	40079	4275758	0.93	4315837
73	40626	4268202	0.94	4308828
74	40313	4256606	0.94	4296919
75	40397	4238808	0.94	4279205
76	41637	4233843	0.97	4275480
77	42154	4212654	0.99	4254808
78	41920	4212985	0.99	4254905
79	43032	4219406	1.01	4262438
80	43784	4231761	1.02	4275545
81	44441	4242747	1.04	4287188
82	45606	4260057	1.06	4305663
83	46495	4251638	1.08	4298133
84	47263	4253202	1.10	4300465
85	48125	4242429	1.12	4290554
86	49622	4207835	1.17	4257457
87	49489	4195183	1.17	4244672
88	50893	4162592	1.21	4213485
89	51631	4163299	1.22	4214930
90	52771	4166044	1.25	4218815
91	54202	4191780	1.28	4245982
92	55880	4202927	1.31	4258807
93	56992	4205908	1.34	4262900
94	58943	4207532	1.38	4266475
95	60022	4181274	1.42	4241296
96	62592	4150898	1.49	4213490
97	63336	4133869	1.51	4197205
98	65439	4129220	1.56	4194659
99	67640	4124719	1.61	4192359
100	69993	4133091	1.67	4203084
101	72491	4134886	1.72	4207377
102	74541	4134882	1.77	4209423
103	76764	4145694	1.82	4222458
104	78894	4136302	1.87	4215196
105	82652	4120437	1.97	4203089
106	86630	4106863	2.07	4193493
107	90265	4089012	2.16	4179277
108	97540	4080512	2.33	4178052
109	100869	4069431	2.42	4170300
110	103707	4050626	2.50	4154333
111	108402	4050277	2.61	4158679

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	71956	583617	10.98	655573
2	71485	573502	11.08	644987
3	71917	570414	11.20	642331
4	70946	565831	11.14	636777
5	70592	561626	11.17	632218
6	70108	558134	11.16	628242
7	69472	556764	11.09	626236
8	69380	555269	11.11	624649
9	69311	553287	11.13	622598
10	68520	551103	11.06	619623
11	69133	548729	11.19	617862
12	68500	546649	11.14	615149
13	67791	543036	11.10	610827
14	67570	536243	11.19	603813
15	66833	532240	11.16	599073
16	65878	527593	11.10	593471
17	66231	525122	11.20	591353
18	65544	522277	11.15	587821
19	64774	518740	11.10	583514
20	64237	515397	11.08	579634
21	64142	513227	11.11	577369
22	63019	507747	11.04	570766
23	62536	504341	11.03	566877
24	61689	498579	11.01	560268
25	61719	494533	11.10	556252
26	61022	488467	11.11	549489
27	60388	483071	11.11	543459
28	59600	479299	11.06	538899
29	59227	475080	11.08	534307
30	58226	471791	10.99	530017
31	58045	465814	11.08	523859
32	57087	461563	11.01	518650
33	56315	458292	10.94	514607
34	56447	452124	11.10	508571
35	55825	447698	11.09	503523
36	55159	443532	11.06	498691
37	54167	437742	11.01	491909
38	53281	434827	10.92	488108
39	53135	428108	11.04	481243
40	52556	424750	11.01	477306
41	51544	420150	10.93	471694
42	51468	416470	11.00	467938
43	50858	412458	10.98	463316
44	49908	408061	10.90	457969
45	49359	402727	10.92	452086
46	48731	398278	10.90	447009
47	48177	391484	10.96	439661
48	47637	386492	10.97	434129
49	46887	381904	10.93	428791
50	46311	378300	10.91	424611
51	46048	373126	10.99	419174
52	45254	369153	10.92	414407
53	45202	365406	11.01	410608
54	44202	360073	10.93	404275
55	43759	356150	10.94	399909
56	43273	351957	10.95	395230
57	42433	347117	10.89	389550
58	41972	342747	10.91	384719
59	41551	338674	10.93	380225
60	40752	334874	10.85	375626
61	40168	329782	10.86	369950
62	39794	326062	10.88	365856
63	39273	320945	10.90	360218
64	38653	316318	10.89	354971
65	37931	311736	10.85	349667
66	37878	308128	10.95	346006
67	37291	304016	10.93	341307
68	36360	299790	10.82	336150
69	36146	296317	10.87	332463
70	35535	293121	10.81	328656
71	35042	288298	10.84	323340
72	34765	284398	10.89	319163
73	34012	281141	10.79	315153
74	33970	277180	10.92	311150
75	33051	272524	10.82	305575
76	32936	270142	10.87	303078
77	32309	266119	10.83	298428
78	31645	262143	10.77	293788
79	31355	259466	10.78	290821
80	31041	255453	10.83	286494
81	30308	251558	10.75	281866
82	30222	249545	10.80	279767
83	29515	245173	10.74	274688
84	29337	242120	10.81	271457
85	28842	237758	10.82	266600
86	28562	233816	10.89	262378
87	27923	230285	10.81	258208
88	27263	227746	10.69	255009
89	27022	224270	10.75	251292
90	27042	221892	10.86	248934
91	26202	218956	10.69	245158
92	25961	215511	10.75	241472
93	25721	213460	10.75	239181
94	25411	210338	10.78	235749
95	25013	207228	10.77	232241
96	24624	204785	10.73	229409
97	23977	201645	10.63	225622
98	24119	198445	10.84	222564
99	23534	196180	10.71	219714
100	23202	192667	10.75	215869
101	22735	190870	10.64	213605
102	22481	187445	10.71	209926
103	22029	184326	10.68	206355
104	22049	182779	10.76	204828
105	21439	180852	10.60	202291
106	21077	177200	10.63	198277
107	20487	174222	10.52	194709
108	20414	172283	10.59	192697
109	20166	169941	10.61	190107
110	19867	167690	10.59	187557
111	19487	165123	10.56	184610

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	9408	821594	1.13	831002
2	8966	822529	1.08	831495
3	7018	812944	0.86	819962
4	6456	807705	0.79	814161
5	6151	800760	0.76	806911
6	5492	797007	0.68	802499
7	5277	791517	0.66	796794
8	5068	788421	0.64	793489
9	5066	783257	0.64	788323
10	5103	782418	0.65	787521
11	4728	777325	0.60	782053
12	4663	774455	0.60	779118
13	4652	770856	0.60	775508
14	4501	765637	0.58	770138
15	4576	759341	0.60	763917
16	4465	753348	0.59	757813
17	4272	752464	0.56	756736
18	4206	748880	0.56	753086
19	4176	744521	0.56	748697
20	4209	738800	0.57	743009
21	4267	734044	0.58	738311
22	4194	729678	0.57	733872
23	3962	721618	0.55	725580
24	4143	717698	0.57	721841
25	4054	711173	0.57	715227
26	4030	706187	0.57	710217
27	4075	700676	0.58	704751
28	3996	692982	0.57	696978
29	3928	686440	0.57	690368
30	3848	679218	0.56	683066
31	3941	674424	0.58	678365
32	3812	668793	0.57	672605
33	3838	660838	0.58	664676
34	3956	655240	0.60	659196
35	3699	650904	0.57	654603
36	3689	644914	0.57	648603
37	3674	635528	0.57	639202
38	3714	629654	0.59	633368
39	3574	622057	0.57	625631
40	3499	616792	0.56	620291
41	3568	611276	0.58	614844
42	3560	603012	0.59	606572
43	3716	597321	0.62	601037
44	3334	590176	0.56	593510
45	3298	583479	0.56	586777
46	3299	577863	0.57	581162
47	3202	573762	0.55	576964
48	3253	565780	0.57	569033
49	3163	560268	0.56	563431
50	3023	552992	0.54	556015
51	3166	546128	0.58	549294
52	3100	539346	0.57	542446
53	3235	532314	0.60	535549
54	3065	528230	0.58	531295
55	3043	521855	0.58	524898
56	2913	515872	0.56	518785
57	2974	509556	0.58	512530
58	2828	504221	0.56	507049
59	2873	497784	0.57	500657
60	2728	491270	0.55	493998
61	2713	484665	0.56	487378
62	2683	479060	0.56	481743
63	2636	471677	0.56	474313
64	2703	466442	0.58	469145
65	2588	458495	0.56	461083
66	2564	453424	0.56	455988
67	2493	448811	0.55	451304
68	2538	443334	0.57	445872
69	2431	438725	0.55	441156
70	2382	431636	0.55	434018
71	2468	425870	0.58	428338
72	2480	420179	0.59	422659
73	2527	413468	0.61	415995
74	2602	409097	0.63	411699
75	2491	402987	0.61	405478
76	2372	397636	0.59	400008
77	2335	393696	0.59	396031
78	2296	387812	0.59	390108
79	2112	383686	0.55	385798
80	2119	377955	0.56	380074
81	2178	373909	0.58	376087
82	2057	366849	0.56	368906
83	2088	362567	0.57	364655
84	2012	357412	0.56	359424
85	1947	352186	0.55	354133
86	1999	347414	0.57	349413
87	1963	343602	0.57	345565
88	1913	337904	0.56	339817
89	1912	333895	0.57	335807
90	1848	329747	0.56	331595
91	1837	325314	0.56	327151
92	1829	321684	0.57	323513
93	1910	317011	0.60	318921
94	1670	311865	0.53	313535
95	1793	308151	0.58	309944
96	1803	303007	0.59	304810
97	1726	299131	0.57	300857
98	1688	295169	0.57	296857
99	1724	291153	0.59	292877
100	1680	286441	0.58	288121
101	1662	282653	0.58	284315
102	1671	278399	0.60	280070
103	1577	275378	0.57	276955
104	1570	270791	0.58	272361
105	1588	267393	0.59	268981
106	1603	263403	0.60	265006
107	1511	259526	0.58	261037
108	1586	254682	0.62	256268
109	1600	251482	0.63	253082
110	1538	250081	0.61	251619
111	1502	246457	0.61	247959

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	42954	3747689	1.13	3790643
2	39825	3730490	1.06	3770315
3	38230	3702928	1.02	3741158
4	35982	3679009	0.97	3714991
5	33978	3650259	0.92	3684237
6	31860	3621840	0.87	3653700
7	30645	3603211	0.84	3633856
8	29375	3583964	0.81	3613339
9	28650	3565342	0.80	3593992
10	28440	3541399	0.80	3569839
11	26926	3521752	0.76	3548678
12	25993	3497305	0.74	3523298
13	25812	3467773	0.74	3493585
14	25314	3433688	0.73	3459002
15	25308	3406021	0.74	3431329
16	24541	3373266	0.72	3397807
17	24029	3367242	0.71	3391271
18	23591	3346580	0.70	3370171
19	23808	3327106	0.71	3350914
20	23361	3307097	0.70	3330458
21	22934	3278686	0.69	3301620
22	22597	3247846	0.69	3270443
23	22037	3217412	0.68	3239449
24	22571	3180405	0.70	3202976
25	22237	3151453	0.70	3173690
26	22581	3121327	0.72	3143908
27	22122	3097244	0.71	3119366
28	21984	3077990	0.71	3099974
29	21103	3054066	0.69	3075169
30	20846	3031660	0.68	3052506
31	21919	3001769	0.72	3023688
32	20561	2971339	0.69	2991900
33	21201	2937871	0.72	2959072
34	21763	2906442	0.74	2928205
35	19719	2873337	0.68	2893056
36	19783	2845680	0.69	2865463
37	19745	2811949	0.70	2831694
38	19482	2785330	0.69	2804812
39	19737	2758299	0.71	2778036
40	19139	2731401	0.70	2750540
41	18713	2703946	0.69	2722659
42	19163	2672905	0.71	2692068
43	19315	2644361	0.73	2663676
44	17958	2612128	0.68	2630086
45	17986	2581014	0.69	2599000
46	17892	2549450	0.70	2567342
47	17414	2515856	0.69	2533270
48	17474	2489948	0.70	2507422
49	17181	2464137	0.69	2481318
50	16898	2434299	0.69	2451197
51	16714	2405325	0.69	2422039
52	17146	2377864	0.72	2395010
53	17268	2340206	0.73	2357474
54	15993	2317368	0.69	2333361
55	16537	2285455	0.72	2301992
56	15726	2257121	0.69	2272847
57	15454	2228607	0.69	2244061
58	15466	2200106	0.70	2215572
59	15442	2173601	0.71	2189043
60	15095	2146736	0.70	2161831
61	14986	2118250	0.70	2133236
62	14519	2090716	0.69	2105235
63	14511	2065316	0.70	2079827
64	14420	2036255	0.70	2050675
65	14234	2004269	0.71	2018503
66	13987	1979708	0.70	1993695
67	13778	1958413	0.70	1972191
68	13825	1928464	0.71	1942289
69	13684	1908601	0.71	1922285
70	13529	1885035	0.71	1898564
71	13635	1859304	0.73	1872939
72	13499	1836306	0.73	1849805
73	13711	1811523	0.75	1825234
74	13916	1788907	0.77	1802823
75	13596	1761486	0.77	1775082
76	13375	1734619	0.77	1747994
77	13120	1717860	0.76	1730980
78	12608	1692580	0.74	1705188
79	12217	1674000	0.72	1686217
80	12027	1650854	0.72	1662881
81	12283	1629673	0.75	1641956
82	11692	1606320	0.72	1618012
83	11842	1585127	0.74	1596969
84	11666	1563879	0.74	1575545
85	11508	1542118	0.74	1553626
86	11274	1519896	0.74	1531170
87	11252	1493456	0.75	1504708
88	11022	1477542	0.74	1488564
89	10879	1457946	0.74	1468825
90	10844	1440068	0.75	1450912
91	10927	1418978	0.76	1429905
92	10671	1403175	0.75	1413846
93	10444	1384792	0.75	1395236
94	10628	1362112	0.77	1372740
95	10457	1343652	0.77	1354109
96	10502	1326322	0.79	1336824
97	10077	1308044	0.76	1318121
98	10022	1287902	0.77	1297924
99	10031	1267925	0.78	1277956
100	9841	1254064	0.78	1263905
101	9721	1239080	0.78	1248801
102	9930	1221275	0.81	1231205
103	9498	1205467	0.78	1214965
104	9464	1188951	0.79	1198415
105	9228	1171484	0.78	1180712
106	9314	1153783	0.80	1163097
107	9161	1139381	0.80	1148542
108	9402	1121341	0.83	1130743
109	9475	1107002	0.85	1116477
110	9026	1096594	0.82	1105620
111	8909	1079621	0.82	1088530

