CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
103	11325	1441627	0.78	1452952
104	11172	1422993	0.78	1434165
105	10953	1405537	0.77	1416490
106	11109	1391238	0.79	1402347
107	10918	1373199	0.79	1384117
108	11086	1354206	0.81	1365292
109	11282	1338836	0.84	1350118
110	10792	1326855	0.81	1337647
111	10414	1309389	0.79	1319803

