CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
108	22552	958136	2.30	980688
109	23229	955888	2.37	979117
110	35172	961892	3.53	997064
111	35211	956820	3.55	992031

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	29358	4591360	0.64	4620718
2	29436	4582596	0.64	4612032
3	29923	4559152	0.65	4589075
4	30939	4543034	0.68	4573973
5	31744	4539347	0.69	4571091
6	30226	4536922	0.66	4567148
7	30412	4566176	0.66	4596588
8	30272	4558618	0.66	4588890
9	30106	4592866	0.65	4622972
10	31383	4599149	0.68	4630532
11	31181	4611579	0.67	4642760
12	30855	4605432	0.67	4636287
13	30558	4603274	0.66	4633832
14	30493	4585993	0.66	4616486
15	30474	4586113	0.66	4616587
16	31918	4582146	0.69	4614064
17	31274	4562634	0.68	4593908
18	31019	4576392	0.67	4607411
19	30993	4600735	0.67	4631728
20	30433	4614983	0.66	4645416
21	30862	4614152	0.66	4645014
22	31159	4638750	0.67	4669909
23	31477	4598766	0.68	4630243
24	31161	4609180	0.67	4640341
25	31022	4630351	0.67	4661373
26	30734	4606547	0.66	4637281
27	31187	4603232	0.67	4634419
28	31280	4608104	0.67	4639384
29	31326	4587228	0.68	4618554
30	31269	4592693	0.68	4623962
31	31047	4616957	0.67	4648004
32	30739	4623633	0.66	4654372
33	30511	4622041	0.66	4652552
34	31727	4629449	0.68	4661176
35	31906	4615980	0.69	4647886
36	31529	4617444	0.68	4648973
37	31486	4617491	0.68	4648977
38	30486	4609451	0.66	4639937
39	31420	4607540	0.68	4638960
40	32117	4636296	0.69	4668413
41	31812	4637407	0.68	4669219
42	31949	4644308	0.68	4676257
43	31604	4642315	0.68	4673919
44	31491	4637438	0.67	4668929
45	31993	4624546	0.69	4656539
46	33005	4629643	0.71	4662648
47	32709	4622503	0.70	4655212
48	33609	4639615	0.72	4673224
49	33358	4639219	0.71	4672577
50	33507	4624399	0.72	4657906
51	33910	4627620	0.73	4661530
52	34566	4635268	0.74	4669834
53	34831	4624334	0.75	4659165
54	35466	4618651	0.76	4654117
55	34407	4619527	0.74	4653934
56	34589	4616241	0.74	4650830
57	35216	4612749	0.76	4647965
58	36079	4619981	0.77	4656060
59	35933	4613218	0.77	4649151
60	36124	4624025	0.78	4660149
61	36441	4619678	0.78	4656119
62	36748	4610759	0.79	4647507
63	37191	4613470	0.80	4650661
64	37516	4626222	0.80	4663738
65	37715	4622826	0.81	4660541
66	38364	4618651	0.82	4657015
67	38771	4611085	0.83	4649856
68	38850	4611651	0.84	4650501
69	40013	4606135	0.86	4646148
70	40404	4606145	0.87	4646549
71	40952	4600271	0.88	4641223
72	41605	4597968	0.90	4639573
73	41813	4607345	0.90	4649158
74	42671	4601146	0.92	4643817
75	43515	4598069	0.94	4641584
76	44709	4612476	0.96	4657185
77	45287	4595121	0.98	4640408
78	46257	4592238	1.00	4638495
79	47299	4588633	1.02	4635932
80	47893	4578542	1.04	4626435
81	48847	4574018	1.06	4622865
82	50620	4587586	1.09	4638206
83	51645	4584586	1.11	4636231
84	53029	4587912	1.14	4640941
85	53954	4581588	1.16	4635542
86	55641	4565747	1.20	4621388
87	57119	4557127	1.24	4614246
88	58678	4539022	1.28	4597700
89	60220	4525796	1.31	4586016
90	61826	4520685	1.35	4582511
91	63239	4531924	1.38	4595163
92	65458	4527013	1.43	4592471
93	66963	4526076	1.46	4593039
94	69849	4525625	1.52	4595474
95	72370	4507743	1.58	4580113
96	74955	4491167	1.64	4566122
97	76709	4487690	1.68	4564399
98	79712	4473388	1.75	4553100
99	81746	4464684	1.80	4546430
100	85170	4460250	1.87	4545420
101	87870	4445655	1.94	4533525
102	91494	4438316	2.02	4529810
103	95031	4440564	2.10	4535595
104	98047	4432320	2.16	4530367
105	101894	4424187	2.25	4526081
106	107341	4418241	2.37	4525582
107	112858	4401884	2.50	4514742
108	122625	4400544	2.71	4523169
109	125900	4385807	2.79	4511707
110	129501	4366589	2.88	4496090
111	137520	4353733	3.06	4491253

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	69929	558921	11.12	628850
2	68950	549114	11.16	618064
3	69094	544551	11.26	613645
4	68808	544100	11.23	612908
5	67426	540164	11.10	607590
6	67062	535247	11.13	602309
7	66635	535327	11.07	601962
8	66751	533919	11.11	600670
9	65999	531871	11.04	597870
10	65923	528061	11.10	593984
11	65522	527395	11.05	592917
12	65168	524850	11.05	590018
13	64502	522033	11.00	586535
14	63861	518452	10.97	582313
15	63788	514504	11.03	578292
16	63228	510450	11.02	573678
17	62950	508453	11.02	571403
18	62441	504925	11.01	567366
19	62171	502037	11.02	564208
20	61457	498284	10.98	559741
21	60290	494850	10.86	555140
22	60731	489568	11.04	550299
23	59448	485387	10.91	544835
24	58934	481994	10.89	540928
25	58480	476714	10.93	535194
26	58151	472889	10.95	531040
27	57611	467244	10.98	524855
28	56991	462136	10.98	519127
29	56462	458750	10.96	515212
30	55904	454478	10.95	510382
31	55441	450656	10.95	506097
32	55010	445002	11.00	500012
33	54462	440546	11.00	495008
34	53407	436979	10.89	490386
35	53239	432964	10.95	486203
36	53141	427780	11.05	480921
37	52504	424485	11.01	476989
38	51898	417754	11.05	469652
39	51068	414387	10.97	465455
40	50405	410099	10.95	460504
41	50067	407399	10.94	457466
42	49461	402565	10.94	452026
43	48890	398366	10.93	447256
44	48248	393871	10.91	442119
45	48067	389141	10.99	437208
46	47387	384724	10.97	432111
47	46704	379244	10.96	425948
48	46189	376488	10.93	422677
49	45837	372337	10.96	418174
50	45420	366180	11.03	411600
51	44767	362712	10.99	407479
52	44377	359156	11.00	403533
53	43866	353452	11.04	397318
54	43075	350708	10.94	393783
55	42682	346162	10.98	388844
56	41813	341842	10.90	383655
57	41413	337518	10.93	378931
58	41212	334439	10.97	375651
59	40718	329795	10.99	370513
60	40046	327129	10.91	367175
61	39524	320691	10.97	360215
62	39122	317943	10.96	357065
63	38458	315086	10.88	353544
64	38256	309842	10.99	348098
65	37680	306574	10.95	344254
66	37205	302617	10.95	339822
67	36960	298851	11.01	335811
68	35973	295015	10.87	330988
69	36045	290725	11.03	326770
70	35412	286950	10.99	322362
71	35277	284195	11.04	319472
72	34770	280546	11.03	315316
73	34144	277110	10.97	311254
74	33880	273255	11.03	307135
75	33043	269762	10.91	302805
76	32499	265527	10.90	298026
77	32367	263171	10.95	295538
78	31802	259651	10.91	291453
79	31390	256944	10.89	288334
80	31143	253248	10.95	284391
81	30926	250433	10.99	281359
82	30109	247902	10.83	278011
83	29708	244576	10.83	274284
84	29427	240406	10.91	269833
85	29155	236913	10.96	266068
86	28867	234503	10.96	263370
87	28299	230099	10.95	258398
88	27882	228290	10.88	256172
89	27250	225917	10.76	253167
90	27368	222840	10.94	250208
91	26877	219487	10.91	246364
92	26561	216286	10.94	242847
93	26182	214183	10.89	240365
94	25841	211661	10.88	237502
95	25766	208120	11.02	233886
96	25011	205489	10.85	230500
97	24849	204538	10.83	229387
98	24373	200730	10.83	225103
99	24143	197959	10.87	222102
100	23843	194759	10.91	218602
101	23588	192770	10.90	216358
102	23501	190155	11.00	213656
103	22812	188355	10.80	211167
104	22626	186450	10.82	209076
105	22454	183085	10.92	205539
106	22271	179867	11.02	202138
107	21292	178688	10.65	199980
108	21389	176408	10.81	197797
109	21171	175061	10.79	196232
110	20881	172633	10.79	193514
111	20497	170073	10.76	190570

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	11581	840241	1.36	851822
2	10635	839320	1.25	849955
3	7754	825992	0.93	833746
4	6969	823472	0.84	830441
5	6697	819129	0.81	825826
6	5893	812790	0.72	818683
7	5499	807640	0.68	813139
8	5282	804226	0.65	809508
9	5150	802114	0.64	807264
10	5181	797274	0.65	802455
11	4760	795522	0.59	800282
12	4748	789931	0.60	794679
13	4641	787542	0.59	792183
14	4526	783310	0.57	787836
15	4677	779333	0.60	784010
16	4558	773440	0.59	777998
17	4339	771949	0.56	776288
18	4276	766740	0.55	771016
19	4213	761265	0.55	765478
20	4334	754876	0.57	759210
21	4183	751006	0.55	755189
22	4124	744422	0.55	748546
23	4216	737327	0.57	741543
24	3960	731451	0.54	735411
25	4042	726390	0.55	730432
26	4048	719217	0.56	723265
27	3927	713850	0.55	717777
28	3984	707524	0.56	711508
29	3918	700479	0.56	704397
30	3869	694547	0.55	698416
31	3934	686911	0.57	690845
32	3743	680703	0.55	684446
33	3822	673557	0.56	677379
34	3927	667580	0.58	671507
35	3663	661832	0.55	665495
36	3634	656688	0.55	660322
37	3564	649409	0.55	652973
38	3710	642312	0.57	646022
39	3613	636352	0.56	639965
40	3539	628244	0.56	631783
41	3481	622219	0.56	625700
42	3632	615761	0.59	619393
43	3629	607388	0.59	611017
44	3240	602375	0.53	605615
45	3298	594872	0.55	598170
46	3283	590302	0.55	593585
47	3278	583074	0.56	586352
48	3120	576769	0.54	579889
49	3204	570617	0.56	573821
50	3133	564203	0.55	567336
51	3069	557447	0.55	560516
52	3086	549799	0.56	552885
53	3202	543480	0.59	546682
54	2892	538199	0.53	541091
55	3032	531104	0.57	534136
56	2929	526486	0.55	529415
57	2851	519427	0.55	522278
58	2736	513752	0.53	516488
59	2904	508337	0.57	511241
60	2831	501802	0.56	504633
61	2769	495474	0.56	498243
62	2700	489425	0.55	492125
63	2626	483547	0.54	486173
64	2721	477316	0.57	480037
65	2685	471382	0.57	474067
66	2569	465793	0.55	468362
67	2560	459131	0.55	461691
68	2462	454722	0.54	457184
69	2552	449256	0.56	451808
70	2403	443763	0.54	446166
71	2486	438427	0.56	440913
72	2437	431095	0.56	433532
73	2561	425745	0.60	428306
74	2608	421582	0.61	424190
75	2496	415426	0.60	417922
76	2412	410014	0.58	412426
77	2382	405005	0.58	407387
78	2277	400695	0.57	402972
79	2216	396332	0.56	398548
80	2139	390177	0.55	392316
81	2185	387155	0.56	389340
82	2171	381854	0.57	384025
83	2184	376554	0.58	378738
84	2046	371479	0.55	373525
85	2069	367250	0.56	369319
86	2021	362461	0.55	364482
87	2117	357447	0.59	359564
88	2022	352721	0.57	354743
89	1996	348796	0.57	350792
90	1947	345891	0.56	347838
91	2004	340573	0.58	342577
92	1939	336625	0.57	338564
93	1912	332505	0.57	334417
94	1907	327138	0.58	329045
95	1790	323825	0.55	325615
96	1861	319480	0.58	321341
97	1754	314910	0.55	316664
98	1836	311676	0.59	313512
99	1776	306689	0.58	308465
100	1772	303168	0.58	304940
101	1646	300545	0.54	302191
102	1682	294701	0.57	296383
103	1722	291457	0.59	293179
104	1704	287925	0.59	289629
105	1664	283762	0.58	285426
106	1649	279273	0.59	280922
107	1575	274651	0.57	276226
108	1610	272523	0.59	274133
109	1595	268964	0.59	270559
110	1645	265364	0.62	267009
111	1469	263014	0.56	264483

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	49911	3978021	1.24	4027932
2	45574	3959496	1.14	4005070
3	42232	3938579	1.06	3980811
4	38947	3912825	0.99	3951772
5	35522	3876278	0.91	3911800
6	33329	3841583	0.86	3874912
7	31334	3817628	0.81	3848962
8	29995	3792475	0.78	3822470
9	28689	3770883	0.76	3799572
10	28432	3746345	0.75	3774777
11	26468	3728787	0.70	3755255
12	25801	3704464	0.69	3730265
13	25199	3674434	0.68	3699633
14	24479	3648225	0.67	3672704
15	24377	3624498	0.67	3648875
16	23777	3588126	0.66	3611903
17	23281	3568946	0.65	3592227
18	22774	3544559	0.64	3567333
19	22511	3520421	0.64	3542932
20	22253	3492013	0.63	3514266
21	21994	3464276	0.63	3486270
22	21777	3432841	0.63	3454618
23	21339	3399799	0.62	3421138
24	21568	3368538	0.64	3390106
25	21112	3339577	0.63	3360689
26	21513	3307056	0.65	3328569
27	21192	3277061	0.64	3298253
28	20995	3250306	0.64	3271301
29	20471	3221522	0.63	3241993
30	20076	3197151	0.62	3217227
31	20858	3163266	0.66	3184124
32	19792	3134486	0.63	3154278
33	20187	3098732	0.65	3118919
34	20478	3068514	0.66	3088992
35	19207	3035852	0.63	3055059
36	18978	3002637	0.63	3021615
37	18950	2967963	0.63	2986913
38	18968	2937555	0.64	2956523
39	18946	2909489	0.65	2928435
40	18458	2874685	0.64	2893143
41	18456	2846954	0.64	2865410
42	18521	2813548	0.65	2832069
43	18502	2785986	0.66	2804488
44	17689	2751975	0.64	2769664
45	17533	2717654	0.64	2735187
46	17439	2685206	0.65	2702645
47	17036	2659046	0.64	2676082
48	16875	2629316	0.64	2646191
49	16831	2598014	0.64	2614845
50	16697	2572168	0.64	2588865
51	16461	2541913	0.64	2558374
52	16565	2512329	0.66	2528894
53	16718	2476794	0.67	2493512
54	15814	2452033	0.64	2467847
55	16118	2424222	0.66	2440340
56	15654	2389023	0.65	2404677
57	15568	2363060	0.65	2378628
58	14998	2334060	0.64	2349058
59	15127	2307255	0.65	2322382
60	14854	2275668	0.65	2290522
61	14989	2251570	0.66	2266559
62	14362	2223037	0.64	2237399
63	14280	2192630	0.65	2206910
64	14271	2165813	0.65	2180084
65	13892	2136552	0.65	2150444
66	13738	2112836	0.65	2126574
67	13530	2089683	0.64	2103213
68	13473	2061253	0.65	2074726
69	13471	2037814	0.66	2051285
70	13307	2013608	0.66	2026915
71	13234	1986990	0.66	2000224
72	13055	1965113	0.66	1978168
73	13457	1936860	0.69	1950317
74	13711	1913705	0.71	1927416
75	13482	1888141	0.71	1901623
76	13116	1864700	0.70	1877816
77	12746	1843646	0.69	1856392
78	12524	1819201	0.68	1831725
79	12290	1797693	0.68	1809983
80	12275	1774475	0.69	1786750
81	12043	1754547	0.68	1766590
82	11822	1732523	0.68	1744345
83	11441	1711898	0.66	1723339
84	11487	1687106	0.68	1698593
85	11436	1670237	0.68	1681673
86	11464	1645059	0.69	1656523
87	11127	1620713	0.68	1631840
88	10902	1604603	0.67	1615505
89	11223	1584384	0.70	1595607
90	10909	1562643	0.69	1573552
91	10957	1546280	0.70	1557237
92	10722	1523363	0.70	1534085
93	10683	1506490	0.70	1517173
94	10565	1486880	0.71	1497445
95	10268	1466015	0.70	1476283
96	10453	1445820	0.72	1456273
97	10010	1428591	0.70	1438601
98	10260	1407872	0.72	1418132
99	10347	1390851	0.74	1401198
100	10067	1372637	0.73	1382704
101	9921	1355513	0.73	1365434
102	9829	1336866	0.73	1346695
103	9624	1322704	0.72	1332328
104	9729	1305438	0.74	1315167
105	9556	1286923	0.74	1296479
106	9600	1271775	0.75	1281375
107	9388	1252125	0.74	1261513
108	9512	1236786	0.76	1246298
109	9471	1221262	0.77	1230733
110	9255	1208819	0.76	1218074
111	9073	1191822	0.76	1200895

