CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
101	85681	665513	11.41	751194
102	85502	665705	11.38	751207
103	85090	664755	11.35	749845
104	85373	661641	11.43	747014
105	85013	656898	11.46	741911
106	85925	654768	11.60	740693
107	86738	653476	11.72	740214
108	85651	650360	11.64	736011
109	86015	648958	11.70	734973
110	87349	648361	11.87	735710
111	93939	658671	12.48	752610

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	5753	996668	0.57	1002421
2	5856	998158	0.58	1004014
3	5787	991281	0.58	997068
4	6221	981419	0.63	987640
5	6280	975702	0.64	981982
6	5955	978979	0.60	984934
7	5927	989489	0.60	995416
8	6125	981714	0.62	987839
9	6005	997446	0.60	1003451
10	6019	999070	0.60	1005089
11	6099	1001648	0.61	1007747
12	5973	1004447	0.59	1010420
13	5929	1010827	0.58	1016756
14	5913	1005358	0.58	1011271
15	6105	1000973	0.61	1007078
16	6436	1007493	0.63	1013929
17	6142	995089	0.61	1001231
18	5861	1000488	0.58	1006349
19	6101	1002748	0.60	1008849
20	6100	1005197	0.60	1011297
21	6013	1004803	0.59	1010816
22	6168	1008349	0.61	1014517
23	6164	1002844	0.61	1009008
24	6049	1012403	0.59	1018452
25	6148	1016181	0.60	1022329
26	5878	1004705	0.58	1010583
27	6603	1010881	0.65	1017484
28	5955	1007052	0.59	1013007
29	6085	1003100	0.60	1009185
30	6191	1003377	0.61	1009568
31	6254	1009110	0.62	1015364
32	6109	1017543	0.60	1023652
33	6126	1015932	0.60	1022058
34	6494	1021879	0.63	1028373
35	6151	1013245	0.60	1019396
36	6306	1018217	0.62	1024523
37	6259	1016143	0.61	1022402
38	6081	1017709	0.59	1023790
39	6310	1010882	0.62	1017192
40	6205	1014470	0.61	1020675
41	6250	1014238	0.61	1020488
42	6256	1019424	0.61	1025680
43	6229	1026256	0.60	1032485
44	6365	1022961	0.62	1029326
45	6294	1026749	0.61	1033043
46	6414	1029234	0.62	1035648
47	6317	1027136	0.61	1033453
48	6253	1016899	0.61	1023152
49	6419	1017035	0.63	1023454
50	6563	1014898	0.64	1021461
51	6648	1016439	0.65	1023087
52	6661	1023142	0.65	1029803
53	6777	1017659	0.66	1024436
54	6773	1022150	0.66	1028923
55	6821	1022053	0.66	1028874
56	6822	1022801	0.66	1029623
57	6974	1022258	0.68	1029232
58	6936	1022337	0.67	1029273
59	6819	1019684	0.66	1026503
60	6919	1019368	0.67	1026287
61	7014	1018662	0.68	1025676
62	6946	1012490	0.68	1019436
63	7209	1017339	0.70	1024548
64	7010	1020596	0.68	1027606
65	7161	1021294	0.70	1028455
66	7393	1022988	0.72	1030381
67	7513	1024330	0.73	1031843
68	7479	1024250	0.72	1031729
69	7769	1020372	0.76	1028141
70	7639	1017655	0.75	1025294
71	7537	1015971	0.74	1023508
72	7702	1018619	0.75	1026321
73	7815	1019132	0.76	1026947
74	7876	1014473	0.77	1022349
75	8080	1016167	0.79	1024247
76	8243	1019938	0.80	1028181
77	8286	1016912	0.81	1025198
78	8263	1021884	0.80	1030147
79	8560	1023977	0.83	1032537
80	8633	1014649	0.84	1023282
81	8596	1014341	0.84	1022937
82	8796	1014967	0.86	1023763
83	8841	1009975	0.87	1018816
84	9088	1013004	0.89	1022092
85	9482	1011307	0.93	1020789
86	9810	1009601	0.96	1019411
87	9807	1010397	0.96	1020204
88	10008	1010526	0.98	1020534
89	9953	1005367	0.98	1015320
90	10454	1006432	1.03	1016886
91	10856	1007194	1.07	1018050
92	10916	1006424	1.07	1017340
93	11352	1001677	1.12	1013029
94	11597	999952	1.15	1011549
95	12073	999443	1.19	1011516
96	12484	997197	1.24	1009681
97	12654	990897	1.26	1003551
98	13293	987142	1.33	1000435
99	13412	988772	1.34	1002184
100	13962	990083	1.39	1004045
101	14531	985404	1.45	999935
102	14818	981035	1.49	995853
103	15352	978430	1.54	993782
104	15637	976968	1.58	992605
105	16243	974362	1.64	990605
106	17230	971284	1.74	988514
107	18357	970646	1.86	989003
108	18653	970954	1.88	989607
109	19691	970005	1.99	989696
110	29360	972778	2.93	1002138
111	29023	969104	2.91	998127

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	29297	4487499	0.65	4516796
2	28760	4472630	0.64	4501390
3	29185	4438885	0.65	4468070
4	31070	4411671	0.70	4442741
5	32162	4392537	0.73	4424699
6	30099	4391419	0.68	4421518
7	29808	4417437	0.67	4447245
8	30123	4409518	0.68	4439641
9	29764	4469753	0.66	4499517
10	31166	4480774	0.69	4511940
11	31286	4510140	0.69	4541426
12	30554	4492583	0.68	4523137
13	30406	4496346	0.67	4526752
14	30049	4456946	0.67	4486995
15	30108	4450140	0.67	4480248
16	32288	4433885	0.72	4466173
17	31534	4404473	0.71	4436007
18	30675	4439265	0.69	4469940
19	30342	4473848	0.67	4504190
20	30374	4497268	0.67	4527642
21	30747	4507702	0.68	4538449
22	30795	4523834	0.68	4554629
23	31237	4483413	0.69	4514650
24	30911	4496425	0.68	4527336
25	30869	4507382	0.68	4538251
26	30137	4463896	0.67	4494033
27	31386	4456679	0.70	4488065
28	30755	4459947	0.68	4490702
29	31292	4455179	0.70	4486471
30	31299	4466879	0.70	4498178
31	31595	4509793	0.70	4541388
32	30845	4518143	0.68	4548988
33	31075	4518423	0.68	4549498
34	32257	4519783	0.71	4552040
35	31787	4506466	0.70	4538253
36	31337	4493570	0.69	4524907
37	30850	4493413	0.68	4524263
38	30663	4483475	0.68	4514138
39	31391	4480442	0.70	4511833
40	31614	4530183	0.69	4561797
41	31827	4541754	0.70	4573581
42	32492	4549741	0.71	4582233
43	31503	4536647	0.69	4568150
44	31579	4528634	0.69	4560213
45	31514	4515676	0.69	4547190
46	32259	4504865	0.71	4537124
47	32358	4492840	0.72	4525198
48	32899	4514556	0.72	4547455
49	33043	4513974	0.73	4547017
50	32762	4502749	0.72	4535511
51	33680	4526580	0.74	4560260
52	33996	4539582	0.74	4573578
53	34338	4526434	0.75	4560772
54	34774	4510524	0.77	4545298
55	34232	4501388	0.75	4535620
56	34004	4491761	0.75	4525765
57	34921	4486861	0.77	4521782
58	34572	4497585	0.76	4532157
59	35413	4503982	0.78	4539395
60	35540	4521398	0.78	4556938
61	35580	4525433	0.78	4561013
62	35973	4516108	0.79	4552081
63	36365	4523155	0.80	4559520
64	36925	4524085	0.81	4561010
65	36986	4512820	0.81	4549806
66	37217	4504315	0.82	4541532
67	37047	4487477	0.82	4524524
68	36711	4492627	0.81	4529338
69	38294	4495025	0.84	4533319
70	38659	4499834	0.85	4538493
71	39000	4507875	0.86	4546875
72	39459	4514216	0.87	4553675
73	39564	4518737	0.87	4558301
74	39680	4506042	0.87	4545722
75	40650	4499996	0.90	4540646
76	41501	4490685	0.92	4532186
77	42009	4478221	0.93	4520230
78	42655	4475706	0.94	4518361
79	42989	4478227	0.95	4521216
80	43662	4478243	0.97	4521905
81	44572	4491240	0.98	4535812
82	45684	4502747	1.00	4548431
83	46814	4504621	1.03	4551435
84	47279	4504663	1.04	4551942
85	48075	4493273	1.06	4541348
86	49358	4464952	1.09	4514310
87	49722	4452219	1.10	4501941
88	51872	4416696	1.16	4468568
89	52564	4414828	1.18	4467392
90	53984	4423206	1.21	4477190
91	55060	4440235	1.22	4495295
92	56652	4448105	1.26	4504757
93	57999	4449906	1.29	4507905
94	60193	4454343	1.33	4514536
95	61978	4429348	1.38	4491326
96	64455	4404854	1.44	4469309
97	65413	4387801	1.47	4453214
98	67740	4381472	1.52	4449212
99	69638	4377190	1.57	4446828
100	72624	4383914	1.63	4456538
101	75118	4377045	1.69	4452163
102	77612	4380380	1.74	4457992
103	80352	4393523	1.80	4473875
104	82535	4383796	1.85	4466331
105	86680	4376665	1.94	4463345
106	91215	4354434	2.05	4445649
107	95569	4334853	2.16	4430422
108	102827	4327408	2.32	4430235
109	106768	4315240	2.41	4422008
110	111235	4293273	2.53	4404508
111	116264	4290565	2.64	4406829

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	75343	595551	11.23	670894
2	73002	585582	11.08	658584
3	73164	580413	11.19	653577
4	72391	576760	11.15	649151
5	72067	573901	11.16	645968
6	72086	569348	11.24	641434
7	71191	566982	11.16	638173
8	70662	567154	11.08	637816
9	70921	565208	11.15	636129
10	70259	560145	11.15	630404
11	70150	562414	11.09	632564
12	69104	559169	11.00	628273
13	69092	555310	11.07	624402
14	68504	549957	11.08	618461
15	68263	547395	11.09	615658
16	67065	539662	11.05	606727
17	67284	538663	11.10	605947
18	66642	536671	11.05	603313
19	65938	532883	11.01	598821
20	65752	528771	11.06	594523
21	65129	526194	11.01	591323
22	64797	520434	11.07	585231
23	63580	518812	10.92	582392
24	63078	512416	10.96	575494
25	63054	507725	11.05	570779
26	62265	501476	11.04	563741
27	61356	497828	10.97	559184
28	60854	491240	11.02	552094
29	60371	488229	11.00	548600
30	59567	484629	10.95	544196
31	59076	480036	10.96	539112
32	58309	475053	10.93	533362
33	57737	468662	10.97	526399
34	57605	465668	11.01	523273
35	56245	461417	10.87	517662
36	55562	455842	10.86	511404
37	55539	449884	10.99	505423
38	54811	445110	10.96	499921
39	54319	441179	10.96	495498
40	53537	437487	10.90	491024
41	52851	432093	10.90	484944
42	52159	428332	10.86	480491
43	52077	425136	10.91	477213
44	51091	420311	10.84	471402
45	50794	414700	10.91	465494
46	49976	409552	10.88	459528
47	49318	404038	10.88	453356
48	48474	398038	10.86	446512
49	48074	392709	10.91	440783
50	47822	388997	10.95	436819
51	46654	384134	10.83	430788
52	46160	379243	10.85	425403
53	45863	375100	10.89	420963
54	45497	370367	10.94	415864
55	44863	365231	10.94	410094
56	43733	361328	10.80	405061
57	43489	358238	10.83	401727
58	42718	353589	10.78	396307
59	42414	347934	10.87	390348
60	41592	345223	10.75	386815
61	41068	340338	10.77	381406
62	40827	335930	10.84	376757
63	40234	331095	10.84	371329
64	39812	326983	10.85	366795
65	39058	320702	10.86	359760
66	38910	317249	10.92	356159
67	38252	313070	10.89	351322
68	37580	311143	10.78	348723
69	37210	306271	10.83	343481
70	36710	300928	10.87	337638
71	36208	297884	10.84	334092
72	35795	294584	10.83	330379
73	35174	289484	10.83	324658
74	35015	286325	10.90	321340
75	34337	281958	10.86	316295
76	33759	278000	10.83	311759
77	33528	275566	10.85	309094
78	32818	270377	10.82	303195
79	32526	268185	10.82	300711
80	31954	263968	10.80	295922
81	31749	260509	10.86	292258
82	31211	257543	10.81	288754
83	30675	253275	10.80	283950
84	30211	249808	10.79	280019
85	30050	246492	10.87	276542
86	29727	243152	10.89	272879
87	29060	238809	10.85	267869
88	28635	235909	10.82	264544
89	28378	234376	10.80	262754
90	28189	230080	10.91	258269
91	27513	226966	10.81	254479
92	27378	224498	10.87	251876
93	26895	222041	10.80	248936
94	26770	219941	10.85	246711
95	25914	216129	10.71	242043
96	25796	213252	10.79	239048
97	25429	210598	10.77	236027
98	25040	208038	10.74	233078
99	24600	204208	10.75	228808
100	24257	201216	10.76	225473
101	23748	200057	10.61	223805
102	23722	196192	10.79	219914
103	23321	194557	10.70	217878
104	23124	190966	10.80	214090
105	22527	189095	10.64	211622
106	22853	186466	10.92	209319
107	22197	182904	10.82	205101
108	21772	181246	10.72	203018
109	21472	179019	10.71	200491
110	21308	176765	10.76	198073
111	20735	174264	10.63	194999

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	12097	864889	1.38	876986
2	11379	863042	1.30	874421
3	8089	849984	0.94	858073
4	7333	846327	0.86	853660
5	6935	841244	0.82	848179
6	6171	834377	0.73	840548
7	5712	828592	0.68	834304
8	5575	824936	0.67	830511
9	5360	821981	0.65	827341
10	5401	818266	0.66	823667
11	5019	815651	0.61	820670
12	4940	813737	0.60	818677
13	4926	809194	0.61	814120
14	4860	802486	0.60	807346
15	4969	797719	0.62	802688
16	4650	793976	0.58	798626
17	4614	790521	0.58	795135
18	4482	785376	0.57	789858
19	4464	781863	0.57	786327
20	4484	776770	0.57	781254
21	4346	772305	0.56	776651
22	4239	767688	0.55	771927
23	4166	759694	0.55	763860
24	4218	754872	0.56	759090
25	4125	747502	0.55	751627
26	4286	740361	0.58	744647
27	4202	734227	0.57	738429
28	4245	728743	0.58	732988
29	3950	721928	0.54	725878
30	3998	716848	0.55	720846
31	4070	709678	0.57	713748
32	3875	703019	0.55	706894
33	4090	695417	0.58	699507
34	4234	690121	0.61	694355
35	3707	682483	0.54	686190
36	3567	677502	0.52	681069
37	3757	669807	0.56	673564
38	3679	664268	0.55	667947
39	3883	656583	0.59	660466
40	3855	649966	0.59	653821
41	3725	643298	0.58	647023
42	3730	635206	0.58	638936
43	3763	628800	0.59	632563
44	3429	622578	0.55	626007
45	3408	615554	0.55	618962
46	3378	609969	0.55	613347
47	3492	603354	0.58	606846
48	3441	596485	0.57	599926
49	3303	588951	0.56	592254
50	3334	583978	0.57	587312
51	3171	574825	0.55	577996
52	3353	568052	0.59	571405
53	3471	560734	0.62	564205
54	3146	554974	0.56	558120
55	3242	549174	0.59	552416
56	3073	542961	0.56	546034
57	3013	537461	0.56	540474
58	3016	530692	0.57	533708
59	2847	524410	0.54	527257
60	2910	518009	0.56	520919
61	2797	510430	0.54	513227
62	2810	503638	0.55	506448
63	2814	497585	0.56	500399
64	2854	491114	0.58	493968
65	2823	484100	0.58	486923
66	2702	478141	0.56	480843
67	2666	473094	0.56	475760
68	2604	467389	0.55	469993
69	2614	462922	0.56	465536
70	2610	456821	0.57	459431
71	2508	449743	0.55	452251
72	2467	443797	0.55	446264
73	2630	437776	0.60	440406
74	2603	431134	0.60	433737
75	2719	426091	0.63	428810
76	2537	419187	0.60	421724
77	2442	414912	0.59	417354
78	2404	409181	0.58	411585
79	2293	405249	0.56	407542
80	2302	400968	0.57	403270
81	2281	395708	0.57	397989
82	2249	390161	0.57	392410
83	2223	385569	0.57	387792
84	2107	379034	0.55	381141
85	2034	374978	0.54	377012
86	2117	369512	0.57	371629
87	2031	364356	0.55	366387
88	2007	360962	0.55	362969
89	2040	355399	0.57	357439
90	1971	350748	0.56	352719
91	2023	346509	0.58	348532
92	1966	341516	0.57	343482
93	1897	337610	0.56	339507
94	1885	333217	0.56	335102
95	1848	328863	0.56	330711
96	2014	324211	0.62	326225
97	1808	319584	0.56	321392
98	1906	315886	0.60	317792
99	1868	311738	0.60	313606
100	1753	307998	0.57	309751
101	1819	303259	0.60	305078
102	1751	299723	0.58	301474
103	1754	295096	0.59	296850
104	1743	291197	0.60	292940
105	1717	288070	0.59	289787
106	1690	283648	0.59	285338
107	1626	279676	0.58	281302
108	1648	276321	0.59	277969
109	1750	271503	0.64	273253
110	1674	270380	0.62	272054
111	1693	265935	0.63	267628

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	52449	3963686	1.31	4016135
2	46993	3949715	1.18	3996708
3	43759	3930230	1.10	3973989
4	40210	3908413	1.02	3948623
5	36359	3871223	0.93	3907582
6	33841	3841935	0.87	3875776
7	32191	3817245	0.84	3849436
8	30790	3797486	0.80	3828276
9	29587	3777723	0.78	3807310
10	29093	3758765	0.77	3787858
11	27214	3742158	0.72	3769372
12	26081	3715152	0.70	3741233
13	25656	3688213	0.69	3713869
14	25117	3653445	0.68	3678562
15	25392	3623916	0.70	3649308
16	24333	3593175	0.67	3617508
17	23684	3580951	0.66	3604635
18	23495	3560463	0.66	3583958
19	23013	3539518	0.65	3562531
20	23092	3516886	0.65	3539978
21	22419	3488048	0.64	3510467
22	22111	3455349	0.64	3477460
23	21829	3423261	0.63	3445090
24	21868	3392020	0.64	3413888
25	21586	3361398	0.64	3382984
26	22280	3325333	0.67	3347613
27	21875	3302804	0.66	3324679
28	21408	3277194	0.65	3298602
29	20719	3252996	0.63	3273715
30	20563	3226802	0.63	3247365
31	21675	3197878	0.67	3219553
32	20354	3173176	0.64	3193530
33	20933	3132387	0.66	3153320
34	21732	3101073	0.70	3122805
35	19616	3067312	0.64	3086928
36	19276	3033518	0.63	3052794
37	19197	2996842	0.64	3016039
38	19299	2967583	0.65	2986882
39	19491	2941379	0.66	2960870
40	18817	2908816	0.64	2927633
41	18849	2880468	0.65	2899317
42	19201	2849137	0.67	2868338
43	19493	2819527	0.69	2839020
44	17902	2786286	0.64	2804188
45	17867	2753363	0.64	2771230
46	17648	2720705	0.64	2738353
47	17280	2689004	0.64	2706284
48	17036	2661712	0.64	2678748
49	17025	2631405	0.64	2648430
50	16667	2600632	0.64	2617299
51	16721	2570614	0.65	2587335
52	17252	2540368	0.67	2557620
53	17320	2502898	0.69	2520218
54	16161	2481482	0.65	2497643
55	16467	2446597	0.67	2463064
56	15866	2418649	0.65	2434515
57	15602	2388813	0.65	2404415
58	15559	2358916	0.66	2374475
59	15097	2329039	0.64	2344136
60	15222	2298458	0.66	2313680
61	14793	2270849	0.65	2285642
62	14465	2241069	0.64	2255534
63	14206	2211404	0.64	2225610
64	14541	2181480	0.66	2196021
65	14293	2150505	0.66	2164798
66	14075	2123181	0.66	2137256
67	13906	2097685	0.66	2111591
68	13644	2070692	0.65	2084336
69	13436	2047814	0.65	2061250
70	13686	2025411	0.67	2039097
71	13381	1996447	0.67	2009828
72	13621	1972011	0.69	1985632
73	13834	1943408	0.71	1957242
74	14213	1919810	0.73	1934023
75	13910	1891814	0.73	1905724
76	13696	1860873	0.73	1874569
77	12974	1848864	0.70	1861838
78	12728	1821444	0.69	1834172
79	12353	1801264	0.68	1813617
80	12326	1780930	0.69	1793256
81	12033	1759909	0.68	1771942
82	11734	1735539	0.67	1747273
83	11640	1711546	0.68	1723186
84	11583	1687375	0.68	1698958
85	11445	1666447	0.68	1677892
86	11433	1641013	0.69	1652446
87	11122	1619453	0.68	1630575
88	10910	1601532	0.68	1612442
89	10963	1580748	0.69	1591711
90	11202	1558751	0.71	1569953
91	10896	1539371	0.70	1550267
92	10605	1523439	0.69	1534044
93	10610	1500888	0.70	1511498
94	10521	1479417	0.71	1489938
95	10309	1459782	0.70	1470091
96	10545	1439815	0.73	1450360
97	10175	1420725	0.71	1430900
98	10207	1402983	0.72	1413190
99	10422	1382951	0.75	1393373
100	9787	1365026	0.71	1374813
101	9644	1351230	0.71	1360874
102	9830	1332276	0.73	1342106
103	9619	1314121	0.73	1323740
104	9489	1296220	0.73	1305709
105	9371	1280503	0.73	1289874
106	9452	1262458	0.74	1271910
107	9174	1244213	0.73	1253387
108	9318	1226422	0.75	1235740
109	9654	1212385	0.79	1222039
110	9172	1201574	0.76	1210746
111	8963	1184536	0.75	1193499

