CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
58	2606	449188	0.58	451794
59	2558	442935	0.57	445493
60	2573	437591	0.58	440164
61	2435	431363	0.56	433798
62	2525	425231	0.59	427756
63	2427	417323	0.58	419750
64	2475	412737	0.60	415212
65	2402	404903	0.59	407305
66	2250	401196	0.56	403446
67	2302	395692	0.58	397994
68	2250	391016	0.57	393266
69	2200	385173	0.57	387373
70	2288	380600	0.60	382888
71	2233	374938	0.59	377171
72	2182	368888	0.59	371070
73	2230	361570	0.61	363800
74	2251	358452	0.62	360703
75	2247	351630	0.63	353877
76	2186	346400	0.63	348586
77	2040	342052	0.59	344092
78	1990	337351	0.59	339341
79	2008	332450	0.60	334458
80	2025	328447	0.61	330472
81	1897	323389	0.58	325286
82	1951	318942	0.61	320893
83	1865	313857	0.59	315722
84	1836	309722	0.59	311558
85	1690	304610	0.55	306300
86	1744	299414	0.58	301158
87	1663	295249	0.56	296912
88	1652	290017	0.57	291669
89	1688	286313	0.59	288001
90	1713	282440	0.60	284153
91	1704	278000	0.61	279704
92	1648	274188	0.60	275836
93	1644	269431	0.61	271075
94	1544	265663	0.58	267207
95	1583	262100	0.60	263683
96	1600	256661	0.62	258261
97	1445	253401	0.57	254846
98	1423	249391	0.57	250814
99	1455	245824	0.59	247279
100	1416	242131	0.58	243547
101	1411	238659	0.59	240070
102	1472	234803	0.62	236275
103	1446	231618	0.62	233064
104	1369	227800	0.60	229169
105	1310	224065	0.58	225375
106	1338	221129	0.60	222467
107	1406	217637	0.64	219043
108	1338	213723	0.62	215061
109	1375	211133	0.65	212508
110	1361	209674	0.64	211035
111	1303	204794	0.63	206097

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	48348	3566543	1.34	3614891
2	43173	3544000	1.20	3587173
3	39977	3516816	1.12	3556793
4	37066	3487025	1.05	3524091
5	33752	3456073	0.97	3489825
6	31527	3429119	0.91	3460646
7	29834	3402069	0.87	3431903
8	28704	3384689	0.84	3413393
9	27359	3365376	0.81	3392735
10	26864	3341464	0.80	3368328
11	25558	3316428	0.76	3341986
12	25103	3284832	0.76	3309935
13	23788	3250233	0.73	3274021
14	23437	3216318	0.72	3239755
15	23522	3187378	0.73	3210900
16	22841	3152830	0.72	3175671
17	22177	3141416	0.70	3163593
18	21822	3121140	0.69	3142962
19	21732	3098634	0.70	3120366
20	21630	3073805	0.70	3095435
21	21184	3044278	0.69	3065462
22	20703	3011405	0.68	3032108
23	20588	2973390	0.69	2993978
24	20549	2940204	0.69	2960753
25	20314	2907217	0.69	2927531
26	20620	2878439	0.71	2899059
27	20343	2848660	0.71	2869003
28	19892	2826463	0.70	2846355
29	19259	2799734	0.68	2818993
30	19298	2775120	0.69	2794418
31	19544	2748009	0.71	2767553
32	18910	2721993	0.69	2740903
33	18971	2683223	0.70	2702194
34	19561	2652046	0.73	2671607
35	18097	2621507	0.69	2639604
36	17865	2591277	0.68	2609142
37	17460	2552876	0.68	2570336
38	17473	2525004	0.69	2542477
39	17731	2500126	0.70	2517857
40	17157	2469814	0.69	2486971
41	17502	2443308	0.71	2460810
42	17510	2414187	0.72	2431697
43	17212	2384152	0.72	2401364
44	16273	2350747	0.69	2367020
45	16225	2318710	0.69	2334935
46	15891	2285798	0.69	2301689
47	15970	2258716	0.70	2274686
48	15574	2229623	0.69	2245197
49	15659	2202599	0.71	2218258
50	15277	2176699	0.70	2191976
51	14947	2141132	0.69	2156079
52	15368	2116212	0.72	2131580
53	15522	2082192	0.74	2097714
54	14308	2058430	0.69	2072738
55	14801	2027139	0.72	2041940
56	13997	1998714	0.70	2012711
57	13806	1970699	0.70	1984505
58	13568	1941117	0.69	1954685
59	13529	1914829	0.70	1928358
60	13478	1886520	0.71	1899998
61	13165	1861531	0.70	1874696
62	13023	1833808	0.71	1846831
63	12796	1807748	0.70	1820544
64	12632	1781694	0.70	1794326
65	12586	1750908	0.71	1763494
66	12374	1727323	0.71	1739697
67	12122	1703429	0.71	1715551
68	12097	1680101	0.71	1692198
69	11972	1656428	0.72	1668400
70	11881	1634179	0.72	1646060
71	11929	1609597	0.74	1621526
72	11943	1590477	0.75	1602420
73	11848	1563505	0.75	1575353
74	11883	1541517	0.76	1553400
75	11910	1516174	0.78	1528084
76	11602	1491641	0.77	1503243
77	11439	1474190	0.77	1485629
78	10985	1453570	0.75	1464555
79	10848	1433565	0.75	1444413
80	10482	1412674	0.74	1423156
81	10408	1392958	0.74	1403366
82	10376	1371958	0.75	1382334
83	10124	1352032	0.74	1362156
84	10209	1331131	0.76	1341340
85	9803	1308997	0.74	1318800
86	9769	1291658	0.75	1301427
87	9652	1268833	0.75	1278485
88	9469	1250150	0.75	1259619
89	9395	1235546	0.75	1244941
90	9359	1214818	0.76	1224177
91	9325	1198971	0.77	1208296
92	9098	1181441	0.76	1190539
93	9009	1163893	0.77	1172902
94	8993	1146045	0.78	1155038
95	8779	1130447	0.77	1139226
96	8851	1110852	0.79	1119703
97	8618	1095797	0.78	1104415
98	8653	1078387	0.80	1087040
99	8751	1062210	0.82	1070961
100	8414	1046885	0.80	1055299
101	8189	1031696	0.79	1039885
102	8311	1017599	0.81	1025910
103	8060	1001988	0.80	1010048
104	7929	987290	0.80	995219
105	7859	973218	0.80	981077
106	7656	957258	0.79	964914
107	7676	942607	0.81	950283
108	7771	927296	0.83	935067
109	8023	912654	0.87	920677
110	7564	904171	0.83	911735
111	7311	891913	0.81	899224

