CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
84	8930	980694	0.90	989624
85	9493	981580	0.96	991073
86	9402	974627	0.96	984029
87	9581	970682	0.98	980263
88	10014	971268	1.02	981282
89	10539	970179	1.07	980718
90	10662	970362	1.09	981024
91	10889	975307	1.10	986196
92	11148	974049	1.13	985197
93	11534	967472	1.18	979006
94	11850	966154	1.21	978004
95	12156	963001	1.25	975157
96	12849	958638	1.32	971487
97	12942	955859	1.34	968801
98	13607	949071	1.41	962678
99	13854	950430	1.44	964284
100	14375	952011	1.49	966386
101	14902	951499	1.54	966401
102	15385	948830	1.60	964215
103	15923	945829	1.66	961752
104	16347	943948	1.70	960295
105	17181	938244	1.80	955425
106	18149	932911	1.91	951060
107	19587	929414	2.06	949001
108	20437	927051	2.16	947488
109	21028	926990	2.22	948018
110	32255	933739	3.34	965994
111	31442	933862	3.26	965304

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	28373	4485597	0.63	4513970
2	27941	4472279	0.62	4500220
3	28121	4431366	0.63	4459487
4	30088	4388711	0.68	4418799
5	30544	4338108	0.70	4368652
6	28873	4318261	0.66	4347134
7	27961	4354091	0.64	4382052
8	28701	4360385	0.65	4389086
9	28838	4441442	0.65	4470280
10	30017	4485497	0.66	4515514
11	30371	4510422	0.67	4540793
12	29678	4500677	0.66	4530355
13	29146	4484659	0.65	4513805
14	28916	4428685	0.65	4457601
15	29135	4405149	0.66	4434284
16	30356	4370422	0.69	4400778
17	29920	4349689	0.68	4379609
18	29306	4377202	0.67	4406508
19	29260	4427543	0.66	4456803
20	29423	4482006	0.65	4511429
21	29708	4503324	0.66	4533032
22	29909	4529748	0.66	4559657
23	30137	4487385	0.67	4517522
24	29962	4479963	0.66	4509925
25	29367	4463702	0.65	4493069
26	28225	4400359	0.64	4428584
27	29584	4375502	0.67	4405086
28	29411	4383019	0.67	4412430
29	29726	4401319	0.67	4431045
30	29810	4440901	0.67	4470711
31	29996	4499345	0.66	4529341
32	29546	4504524	0.65	4534070
33	29358	4494064	0.65	4523422
34	30735	4495488	0.68	4526223
35	30368	4475128	0.67	4505496
36	29815	4449276	0.67	4479091
37	29203	4435876	0.65	4465079
38	29379	4420339	0.66	4449718
39	29865	4410461	0.67	4440326
40	30555	4477880	0.68	4508435
41	30689	4521039	0.67	4551728
42	31195	4541738	0.68	4572933
43	30155	4527939	0.66	4558094
44	30159	4508400	0.66	4538559
45	30203	4468182	0.67	4498385
46	30680	4449668	0.68	4480348
47	30943	4440730	0.69	4471673
48	31409	4460109	0.70	4491518
49	31635	4459058	0.70	4490693
50	31250	4449813	0.70	4481063
51	32202	4483922	0.71	4516124
52	32845	4523773	0.72	4556618
53	33308	4530627	0.73	4563935
54	33646	4496350	0.74	4529996
55	32243	4460832	0.72	4493075
56	32384	4438522	0.72	4470906
57	32987	4421514	0.74	4454501
58	33092	4434102	0.74	4467194
59	33944	4450909	0.76	4484853
60	34447	4482167	0.76	4516614
61	33997	4501303	0.75	4535300
62	34299	4504660	0.76	4538959
63	34950	4516547	0.77	4551497
64	35360	4507591	0.78	4542951
65	35559	4484517	0.79	4520076
66	35585	4449775	0.79	4485360
67	35898	4425993	0.80	4461891
68	35560	4426371	0.80	4461931
69	36410	4432928	0.81	4469338
70	37339	4455311	0.83	4492650
71	38441	4491209	0.85	4529650
72	38654	4505240	0.85	4543894
73	38100	4509944	0.84	4548044
74	38936	4481377	0.86	4520313
75	39686	4453354	0.88	4493040
76	40328	4434323	0.90	4474651
77	40764	4410177	0.92	4450941
78	41789	4405408	0.94	4447197
79	42299	4414688	0.95	4456987
80	43247	4438148	0.97	4481395
81	44513	4459985	0.99	4504498
82	45515	4490604	1.00	4536119
83	46443	4491805	1.02	4538248
84	47387	4479326	1.05	4526713
85	48313	4456810	1.07	4505123
86	49867	4411479	1.12	4461346
87	50311	4375142	1.14	4425453
88	51788	4341058	1.18	4392846
89	52995	4330822	1.21	4383817
90	54672	4356063	1.24	4410735
91	55999	4391979	1.26	4447978
92	57970	4419440	1.29	4477410
93	59369	4431536	1.32	4490905
94	61458	4427301	1.37	4488759
95	64210	4389488	1.44	4453698
96	66697	4346718	1.51	4413415
97	68018	4317107	1.55	4385125
98	70600	4296807	1.62	4367407
99	72786	4284101	1.67	4356887
100	76026	4297286	1.74	4373312
101	78556	4311729	1.79	4390285
102	81230	4331728	1.84	4412958
103	84534	4351292	1.91	4435826
104	86962	4339606	1.96	4426568
105	91591	4320927	2.08	4412518
106	97367	4287329	2.22	4384696
107	102553	4254400	2.35	4356953
108	111991	4234295	2.58	4346286
109	115206	4214155	2.66	4329361
110	118789	4201571	2.75	4320360
111	124794	4204327	2.88	4329121

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	66859	565112	10.58	631971
2	65789	554362	10.61	620151
3	65284	550214	10.61	615498
4	64646	544495	10.61	609141
5	64295	539855	10.64	604150
6	63657	535093	10.63	598750
7	63194	531549	10.63	594743
8	62592	529316	10.57	591908
9	62310	527223	10.57	589533
10	61974	525431	10.55	587405
11	61187	523664	10.46	584851
12	60808	519073	10.49	579881
13	60811	515136	10.56	575947
14	60350	509351	10.59	569701
15	59356	502711	10.56	562067
16	58521	496460	10.54	554981
17	58578	493526	10.61	552104
18	57838	489314	10.57	547152
19	56873	486020	10.48	542893
20	56384	480450	10.50	536834
21	56046	477529	10.50	533575
22	55189	472714	10.45	527903
23	54386	468222	10.41	522608
24	54313	461280	10.53	515593
25	52993	454993	10.43	507986
26	52404	447045	10.49	499449
27	51738	442945	10.46	494683
28	51178	437800	10.47	488978
29	50605	433452	10.45	484057
30	49990	426076	10.50	476066
31	49692	424232	10.49	473924
32	48933	419996	10.44	468929
33	47784	413699	10.35	461483
34	47821	408581	10.48	456402
35	46789	401194	10.44	447983
36	46148	395656	10.45	441804
37	45938	389866	10.54	435804
38	44845	384111	10.45	428956
39	44740	378798	10.56	423538
40	43823	373292	10.51	417115
41	43102	369675	10.44	412777
42	42725	365412	10.47	408137
43	42152	360401	10.47	402553
44	41269	355326	10.41	396595
45	40757	349062	10.46	389819
46	40513	343423	10.55	383936
47	39728	337803	10.52	377531
48	39151	332685	10.53	371836
49	38197	327291	10.45	365488
50	37431	322530	10.40	359961
51	37252	317397	10.50	354649
52	36687	312993	10.49	349680
53	36152	307264	10.53	343416
54	35959	303300	10.60	339259
55	34969	298676	10.48	333645
56	34643	294698	10.52	329341
57	34224	289711	10.57	323935
58	33327	284451	10.49	317778
59	32551	280526	10.40	313077
60	32659	276524	10.56	309183
61	31832	272351	10.46	304183
62	31214	267418	10.45	298632
63	31153	262886	10.59	294039
64	30621	258679	10.58	289300
65	30119	253908	10.60	284027
66	29242	249194	10.50	278436
67	29604	246347	10.73	275951
68	28735	242695	10.59	271430
69	28458	238977	10.64	267435
70	28054	235863	10.63	263917
71	27161	230501	10.54	257662
72	27009	228046	10.59	255055
73	26904	223749	10.73	250653
74	26166	221383	10.57	247549
75	25924	216652	10.69	242576
76	25423	213188	10.65	238611
77	25099	210404	10.66	235503
78	24441	206247	10.59	230688
79	24136	204436	10.56	228572
80	24111	200446	10.74	224557
81	23553	198011	10.63	221564
82	23297	195006	10.67	218303
83	22873	191703	10.66	214576
84	22657	188636	10.72	211293
85	22148	184551	10.72	206699
86	21836	181617	10.73	203453
87	21444	179090	10.69	200534
88	21452	176216	10.85	197668
89	20826	173822	10.70	194648
90	20606	171456	10.73	192062
91	20040	168778	10.61	188818
92	19957	166068	10.73	186025
93	19695	165229	10.65	184924
94	19326	161682	10.68	181008
95	19247	159461	10.77	178708
96	18720	157645	10.61	176365
97	18493	155422	10.63	173915
98	18452	152284	10.81	170736
99	17933	149126	10.73	167059
100	18049	147686	10.89	165735
101	17459	146766	10.63	164225
102	17356	143737	10.77	161093
103	17137	143462	10.67	160599
104	16774	140591	10.66	157365
105	16491	138482	10.64	154973
106	16362	136599	10.70	152961
107	15893	133670	10.63	149563
108	15806	132530	10.66	148336
109	15721	130459	10.75	146180
110	15268	128900	10.59	144168
111	14897	126784	10.51	141681

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	10291	825223	1.23	835514
2	9649	823480	1.16	833129
3	7415	811219	0.91	818634
4	6573	805467	0.81	812040
5	6240	799510	0.77	805750
6	5656	792253	0.71	797909
7	5229	787204	0.66	792433
8	5158	782412	0.65	787570
9	4941	777284	0.63	782225
10	4997	772915	0.64	777912
11	4651	769541	0.60	774192
12	4501	764459	0.59	768960
13	4524	757987	0.59	762511
14	4374	752600	0.58	756974
15	4585	747328	0.61	751913
16	4261	736706	0.58	740967
17	4054	734197	0.55	738251
18	4198	728511	0.57	732709
19	4030	723549	0.55	727579
20	3936	716908	0.55	720844
21	4005	709692	0.56	713697
22	3907	703395	0.55	707302
23	3832	696252	0.55	700084
24	3814	688969	0.55	692783
25	3756	681994	0.55	685750
26	3956	673619	0.58	677575
27	3674	664712	0.55	668386
28	3735	657590	0.56	661325
29	3533	651057	0.54	654590
30	3483	644686	0.54	648169
31	3554	635316	0.56	638870
32	3567	627600	0.57	631167
33	3632	621198	0.58	624830
34	3556	612437	0.58	615993
35	3367	605948	0.55	609315
36	3226	597111	0.54	600337
37	3183	589503	0.54	592686
38	3264	582820	0.56	586084
39	3258	576042	0.56	579300
40	3251	565122	0.57	568373
41	3148	558497	0.56	561645
42	3175	550198	0.57	553373
43	3182	543358	0.58	546540
44	2895	536780	0.54	539675
45	2858	528011	0.54	530869
46	2911	521003	0.56	523914
47	2955	514165	0.57	517120
48	2868	505509	0.56	508377
49	2754	499166	0.55	501920
50	2780	492230	0.56	495010
51	2683	482880	0.55	485563
52	2757	477070	0.57	479827
53	2740	467788	0.58	470528
54	2570	464033	0.55	466603
55	2620	456016	0.57	458636
56	2496	450175	0.55	452671
57	2450	443999	0.55	446449
58	2456	436016	0.56	438472
59	2441	430303	0.56	432744
60	2274	423690	0.53	425964
61	2302	416500	0.55	418802
62	2298	410006	0.56	412304
63	2232	402738	0.55	404970
64	2175	396884	0.55	399059
65	2158	388516	0.55	390674
66	2050	384575	0.53	386625
67	2113	378064	0.56	380177
68	2081	373391	0.55	375472
69	2025	368312	0.55	370337
70	2175	363677	0.59	365852
71	2024	357062	0.56	359086
72	2119	351769	0.60	353888
73	2025	345080	0.58	347105
74	2056	339883	0.60	341939
75	2052	335175	0.61	337227
76	1994	327663	0.60	329657
77	1942	324950	0.59	326892
78	1874	319513	0.58	321387
79	1762	315864	0.55	317626
80	1701	311015	0.54	312716
81	1746	306213	0.57	307959
82	1636	302264	0.54	303900
83	1718	297404	0.57	299122
84	1604	292393	0.55	293997
85	1571	288519	0.54	290090
86	1628	282561	0.57	284189
87	1528	279260	0.54	280788
88	1512	275923	0.54	277435
89	1585	271588	0.58	273173
90	1531	266993	0.57	268524
91	1471	263020	0.56	264491
92	1386	259461	0.53	260847
93	1445	255079	0.56	256524
94	1435	251524	0.57	252959
95	1414	248162	0.57	249576
96	1429	244368	0.58	245797
97	1291	241630	0.53	242921
98	1447	238505	0.60	239952
99	1350	234107	0.57	235457
100	1364	229518	0.59	230882
101	1297	228239	0.57	229536
102	1270	223606	0.56	224876
103	1290	221412	0.58	222702
104	1249	218237	0.57	219486
105	1243	214768	0.58	216011
106	1266	212267	0.59	213533
107	1205	208466	0.57	209671
108	1318	206458	0.63	207776
109	1271	202843	0.62	204114
110	1236	199998	0.61	201234
111	1183	197155	0.60	198338

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	44689	3875609	1.14	3920298
2	41486	3858563	1.06	3900049
3	39047	3824493	1.01	3863540
4	36472	3789968	0.95	3826440
5	33489	3748578	0.89	3782067
6	31424	3714926	0.84	3746350
7	29843	3680829	0.80	3710672
8	28444	3662892	0.77	3691336
9	27382	3643265	0.75	3670647
10	26848	3618245	0.74	3645093
11	25383	3596489	0.70	3621872
12	24494	3560770	0.68	3585264
13	23935	3521124	0.68	3545059
14	23440	3480262	0.67	3503702
15	23304	3445374	0.67	3468678
16	22298	3402227	0.65	3424525
17	21863	3383796	0.64	3405659
18	21288	3359716	0.63	3381004
19	21231	3336720	0.63	3357951
20	20811	3309106	0.62	3329917
21	20358	3276949	0.62	3297307
22	20184	3238900	0.62	3259084
23	19986	3197615	0.62	3217601
24	19785	3161448	0.62	3181233
25	19743	3117919	0.63	3137662
26	19864	3078419	0.64	3098283
27	19453	3044593	0.63	3064046
28	19235	3010812	0.63	3030047
29	18664	2987313	0.62	3005977
30	18242	2959249	0.61	2977491
31	18774	2925534	0.64	2944308
32	17979	2890234	0.62	2908213
33	18763	2845750	0.66	2864513
34	19039	2803456	0.67	2822495
35	17344	2762004	0.62	2779348
36	16995	2721184	0.62	2738179
37	17017	2678356	0.63	2695373
38	16674	2644651	0.63	2661325
39	16812	2615249	0.64	2632061
40	16393	2582619	0.63	2599012
41	16428	2549338	0.64	2565766
42	16630	2516290	0.66	2532920
43	16590	2480575	0.66	2497165
44	15309	2444387	0.62	2459696
45	15484	2404561	0.64	2420045
46	14839	2370655	0.62	2385494
47	14929	2331265	0.64	2346194
48	14569	2297311	0.63	2311880
49	14435	2265549	0.63	2279984
50	14266	2231164	0.64	2245430
51	13830	2200742	0.62	2214572
52	14271	2170242	0.65	2184513
53	14202	2129702	0.66	2143904
54	13473	2101818	0.64	2115291
55	13998	2072080	0.67	2086078
56	12955	2038660	0.63	2051615
57	12805	2004994	0.63	2017799
58	12483	1973796	0.63	1986279
59	12597	1941869	0.64	1954466
60	12480	1911992	0.65	1924472
61	12310	1883225	0.65	1895535
62	11781	1853453	0.63	1865234
63	11917	1823666	0.65	1835583
64	11736	1794590	0.65	1806326
65	11523	1761983	0.65	1773506
66	11301	1736995	0.65	1748296
67	10999	1709462	0.64	1720461
68	10949	1682698	0.65	1693647
69	10930	1659109	0.65	1670039
70	10894	1639346	0.66	1650240
71	10757	1611853	0.66	1622610
72	10700	1588783	0.67	1599483
73	11064	1562614	0.70	1573678
74	10981	1538962	0.71	1549943
75	10879	1512919	0.71	1523798
76	10549	1489225	0.70	1499774
77	10253	1467497	0.69	1477750
78	9883	1445379	0.68	1455262
79	9612	1425266	0.67	1434878
80	9313	1406067	0.66	1415380
81	9678	1386358	0.69	1396036
82	9299	1367756	0.68	1377055
83	9089	1345440	0.67	1354529
84	9113	1324027	0.68	1333140
85	9028	1304877	0.69	1313905
86	8745	1282858	0.68	1291603
87	8577	1261244	0.68	1269821
88	8475	1243299	0.68	1251774
89	8399	1226186	0.68	1234585
90	8557	1210230	0.70	1218787
91	8442	1193649	0.70	1202091
92	8394	1176957	0.71	1185351
93	8358	1161909	0.71	1170267
94	8269	1141290	0.72	1149559
95	8081	1123129	0.71	1131210
96	8136	1107301	0.73	1115437
97	7757	1089673	0.71	1097430
98	7769	1073809	0.72	1081578
99	7926	1055942	0.75	1063868
100	7692	1044518	0.73	1052210
101	7510	1030625	0.72	1038135
102	7605	1017099	0.74	1024704
103	7352	1004538	0.73	1011890
104	7489	989122	0.75	996611
105	7288	973225	0.74	980513
106	7197	958465	0.75	965662
107	6969	943094	0.73	950063
108	7197	931443	0.77	938640
109	7335	917932	0.79	925267
110	7095	910745	0.77	917840
111	6934	894789	0.77	901723

